index,GNRC VRTX,Standard_dev,label
72,83.94868040764905,11.633448975825088,0.0
73,86.43161905778439,10.128703203535322,-1.0
74,83.71315445871379,8.308947845211609,-1.0
75,78.46748381672256,7.317794096872196,0.0
76,73.52748079363155,6.96431866209362,0.0
77,71.71771534694625,7.280751927380082,0.0
78,72.9118394253555,7.229703453745621,0.0
79,70.33125685182621,7.784858383578268,0.0
80,73.43601801672774,7.435914855395493,0.0
81,73.22489246448359,7.292155169955851,0.0
82,76.02898436236647,7.112584558532535,0.0
83,73.89577484825945,6.815541010863732,0.0
84,75.41547188615516,6.52159147900016,0.0
85,76.35818648041193,6.17728264780394,0.0
86,72.50891384467522,6.0705544963685725,1.0
87,74.17050837453046,5.830400710344897,0.0
88,73.28879888055273,5.53628795574473,1.0
89,74.5868498335257,5.0971016745097595,0.0
90,73.25896023031433,4.823733783341484,1.0
91,77.43512325958619,4.328036658318595,-1.0
92,80.61212811929437,4.050063153470606,-1.0
93,77.41511741739902,3.186740276844863,-1.0
94,76.73031868393602,2.5047030072167757,-1.0
95,79.25486094391366,2.5712474382997907,-1.0
96,75.79605566293922,2.561924458544156,-1.0
97,73.80505598901665,2.4653487467999273,1.0
98,71.69608014533992,2.5341775326261176,1.0
99,75.82009420098697,2.291863190935331,-1.0
100,75.42759418676914,2.252424796813429,-1.0
101,73.28740257927433,2.249381806998316,1.0
102,70.4353861799431,2.4936387880814124,1.0
103,70.89038254530722,2.6529499755839274,1.0
104,75.24676916524069,2.651524916660105,1.0
105,78.04759105601144,2.7262396200310737,1.0
106,81.8245169218785,3.0565821913217466,-1.0
107,76.31962185298966,3.046940207184582,1.0
108,77.84035765266681,3.0384256768283873,1.0
109,76.97104841825711,3.0356503855133563,1.0
110,78.45369723180386,3.0194618219711042,1.0
111,78.76578277289802,3.0632537301609575,1.0
112,81.159123664024,3.1065551873412804,1.0
113,82.06798266009199,3.3614301563662927,1.0
114,87.02055139460153,4.105096197208647,1.0
115,89.39068802455198,4.93836091988307,1.0
116,97.70645717981184,6.665593604666357,1.0
117,93.72212577775768,7.361616076591284,1.0
118,93.94657917741948,7.773318364945926,1.0
119,94.6409288354616,8.272474789963333,1.0
120,95.0986121158111,8.653318713383822,1.0
121,98.79944662128906,9.072054114369037,1.0
122,102.36425228342318,9.378843237864363,1.0
123,98.46726146022895,9.139888002202303,1.0
124,101.58462385762344,9.27008740285946,1.0
125,103.42764652304922,9.539041517138504,1.0
126,105.72000319784144,10.014523892844576,1.0
127,109.58936010864608,10.264824801922666,0.0
128,111.30419282775648,10.50209979679982,0.0
129,110.0951065825252,10.283178184336672,0.0
130,109.58047778991389,9.888917387518694,1.0
131,111.29868904281253,9.354391958240955,1.0
132,114.2782276408133,8.982029745423217,1.0
133,112.6051457981166,8.248491090155511,1.0
134,112.01244037220776,7.731512532578265,1.0
135,111.90630320508193,7.225063325719834,1.0
136,109.264052035405,7.122369999388004,1.0
137,113.4184487147206,6.839119726889651,1.0
138,115.86459675971828,6.561506946952588,1.0
139,119.22319822907434,6.412221983986722,1.0
140,121.41248634106026,6.259781960502481,1.0
141,116.14558725105448,5.872712351509277,1.0
142,115.6282684133834,5.653034247958915,1.0
143,115.37572463299216,4.867633296590427,1.0
144,118.2895743604006,4.399476793653933,1.0
145,116.50244560684794,3.869566981781535,1.0
146,118.36696919750514,3.5561170571371337,1.0
147,117.98078864813375,3.4893212817740222,1.0
148,123.45690641214556,3.928899369011761,1.0
149,124.6391968288514,4.277441135962071,1.0
150,129.48987258428647,4.995033177099995,-1.0
151,129.86435953154003,5.59644632318346,-1.0
152,129.27230911597135,6.08478186959246,-1.0
153,130.23527461783866,6.446647836408427,-1.0
154,132.82737314305126,6.8554830470450625,-1.0
155,132.97611787997397,7.0871356403880705,-1.0
156,134.2635711575901,7.017571944305292,-1.0
157,131.95255825995707,6.942173172396559,-1.0
158,134.43717184343552,7.081333116219453,-1.0
159,132.64017510840506,7.178323008912021,-1.0
160,132.4689647769405,7.289054811505226,-1.0
161,129.41486392281524,6.956454334791096,-1.0
162,127.46568495434092,6.468901384747469,-1.0
163,126.1152419759316,5.862087341520213,-1.0
164,126.79056589604198,5.442109376236019,-1.0
165,125.8835327467526,4.754562238445102,-1.0
166,124.62262111541555,4.227552057344622,-1.0
167,120.8411456552395,3.8744959885504664,-1.0
168,121.65282648309976,4.027884469577852,-1.0
169,118.68121663118612,4.546022545105699,-1.0
170,117.8739606356126,5.130139158684815,1.0
171,121.37959190913745,5.316507609338234,-1.0
172,113.44600028432065,6.1632633652565945,1.0
173,110.69585767034494,7.071520752625691,1.0
174,114.30946239089154,7.314078119062538,1.0
175,116.09184590150868,7.306719885320352,1.0
176,117.64680141018113,7.023635474249744,1.0
177,119.70786033102236,6.750793031487271,1.0
178,117.5438404209244,6.229586478712592,1.0
179,120.84560969036112,5.6797632859135145,1.0
180,121.63542550672464,5.024677000408022,1.0
181,121.71502177826513,4.5927465979130835,1.0
182,123.4258830796562,4.340474457887711,1.0
183,122.86128537983242,4.158126278665607,1.0
184,120.25109045307714,3.830533482693135,1.0
185,120.9353554420226,3.5498181074431407,1.0
186,123.7001144153775,3.4824834839699235,1.0
187,123.2786834016748,3.581891961811091,1.0
188,121.1783771145852,3.567616803361791,1.0
189,125.594415299265,3.8240596005265415,1.0
190,127.39925942119976,4.162121559787097,1.0
191,128.04680346010778,4.515114940845195,0.0
192,129.53491923958885,4.621289678599942,0.0
193,128.08525811754478,4.1266172815594695,0.0
194,129.2802335241268,3.9771172257326737,0.0
195,129.30360778255806,3.8760934158638864,0.0
196,130.04907230234062,3.8658725838984056,0.0
197,129.22826972228057,3.8673562565787614,0.0
198,127.84779389965468,3.5368183643921514,1.0
199,129.73529056856066,3.51803443469506,-1.0
200,130.62413085481933,3.5515944602714535,-1.0
201,133.4266999195893,3.749872199070355,-1.0
202,133.30448275403884,3.9430162657930983,-1.0
203,133.88193731772378,4.075086732333524,-1.0
204,130.57070244065596,3.7151365441355066,-1.0
205,132.14633597988427,3.38440381395859,-1.0
206,131.99918643819117,3.230058202478916,-1.0
207,133.9245891538437,3.071742839768131,-1.0
208,130.7695807522664,2.3179956780300777,-1.0
209,130.11499972109908,2.0458275972226865,-1.0
210,129.02921202648375,1.9474282771828757,-1.0
211,127.73388954924042,1.969686302162526,-1.0
212,130.20336408608168,1.9575553824373884,-1.0
213,130.19346216231085,1.872007829501067,-1.0
214,125.99739651621334,2.126720837654948,-1.0
215,125.17464628886307,2.4284085699717934,-1.0
216,125.13165530774867,2.6897843840907183,-1.0
217,124.60619183991844,2.950226377062809,-1.0
218,123.05177955337776,3.2939294875821523,-1.0
219,121.56726844791868,3.748749512186054,-1.0
220,121.84833364137248,4.069760830878646,-1.0
221,121.5291310325954,4.21464931925017,-1.0
222,121.0517512978686,4.313627406304216,-1.0
223,119.8574927210646,4.365665387304755,-1.0
224,120.55444255625788,4.486212518809621,-1.0
225,115.43708452625164,4.883210759354461,-1.0
226,119.51716799015196,4.804349674726357,-1.0
227,115.95866923334675,4.699662984389396,-1.0
228,110.33239658523948,5.323076299843002,-1.0
229,113.46054979460236,5.44362955920184,-1.0
230,112.55078964024662,5.586704957087685,-1.0
231,110.65959306973154,5.848287211760997,-1.0
232,110.54582993068152,5.771379144132258,-1.0
233,110.64157542088712,5.505835151135704,-1.0
234,110.74957457928456,5.4647247046557235,-1.0
235,108.71958176489848,5.520354591357285,-1.0
236,105.7517521853014,5.69539128680061,-1.0
237,106.32961313215398,5.694501280017691,-1.0
238,106.14673116291011,5.691975370976339,-1.0
239,101.80967282821324,6.042552381162345,-1.0
240,104.03784809910384,6.008986862852834,-1.0
241,103.30910109649068,5.913667577547884,-1.0
242,103.36689158733896,5.7085857134714795,-1.0
243,103.46056115682993,5.464174396820522,-1.0
244,100.47497578570255,5.196574466393005,-1.0
245,99.75858412162697,5.302397205339981,-1.0
246,99.2476519981606,4.881255307869266,-1.0
247,94.17987043463962,5.166869729015956,-1.0
248,92.07763922466488,5.882538109775565,-1.0
249,91.76956954207417,6.20490403823747,-1.0
250,89.74923669021861,6.591170972976935,-1.0
251,90.36923594604092,6.8482472050034495,-1.0
252,92.02374504506692,6.8307064957623504,-1.0
253,89.89031675593891,6.816932836749398,-1.0
254,89.82460668884198,6.628688968005008,-1.0
255,86.46538972944677,6.710528142893033,0.0
256,83.43163701334714,7.110431841383888,1.0
257,82.44217980719885,7.354331553040477,1.0
258,82.0115695464149,7.4417703601452905,1.0
259,78.80873476252725,7.930158925249457,1.0
260,80.4901737949963,7.9273866702052675,1.0
261,78.235763565159,7.970272088396024,1.0
262,79.84987985956921,7.686885577935575,1.0
263,79.63916190504428,7.195342797922617,1.0
264,78.88166465795496,6.842165719617125,1.0
265,79.85177912947162,6.3091083983951535,1.0
266,83.93098452418432,5.48768137020758,1.0
267,83.44049884979987,5.0720431442280045,1.0
268,93.05153204069754,5.151072485975575,-1.0
269,94.784305200729,5.406379484110408,-1.0
270,90.40604041838552,5.439543401036952,-1.0
271,92.14722852444368,5.54724256129661,-1.0
272,89.80440189764975,5.419661729416153,-1.0
273,86.27172219966283,5.302353342266193,-1.0
274,85.6953087989182,5.170591319873614,-1.0
275,82.94754233828867,5.159392176206242,0.0
276,82.33352151021468,5.175007370357179,1.0
277,79.92417791501056,5.2514001746509935,1.0
278,82.28036837001692,5.246047012906109,1.0
279,83.80245177326347,5.095697123394813,1.0
280,84.68825248524747,5.012451821896162,-1.0
281,84.7100629207546,4.783762041684718,-1.0
282,81.24045080839771,4.715784248005024,1.0
283,78.16419238693233,4.8143964184341215,1.0
284,77.1615203064451,4.941590029207468,1.0
285,78.69233604311563,5.009423553406797,1.0
286,82.79105834187037,5.025975788460378,1.0
287,81.55667443975582,5.0686259553426805,1.0
288,85.25187128604102,4.670380690000847,1.0
289,86.16479233917708,3.994193331697465,1.0
290,86.76332348665697,3.7529528722275516,1.0
291,88.30301830943392,3.372358428140117,1.0
292,90.6245049889134,3.4578807217507723,1.0
293,89.95527030859336,3.704368687307734,1.0
294,90.3690948511182,3.977381035235778,1.0
295,90.5853357979238,4.240480454924528,1.0
296,91.7611535613631,4.528336501818277,1.0
297,88.71531907302636,4.46251332808755,1.0
298,89.42086863136976,4.503844993187927,1.0
299,93.16306247023816,4.791396690521274,1.0
300,94.9575848717394,5.177646654681282,1.0
301,94.63577800265308,5.46310402685658,1.0
302,95.1686843500175,5.575008681657729,1.0
303,94.93104004416894,5.318731565801745,1.0
304,97.31406132189952,4.943630134497688,1.0
305,100.03667585091536,4.775960163409081,1.0
306,101.9242633785961,5.033800654904601,1.0
307,102.2473520544511,4.991355950492656,1.0
308,105.7246332119698,5.4775301199955235,0.0
309,106.20139694648816,5.857826823896488,0.0
310,105.40232502714736,6.019175680551579,0.0
311,106.22428947737822,6.210988011842306,0.0
312,105.31384685479992,6.350552592455159,0.0
313,103.61952442809314,6.2642609362889825,0.0
314,104.66173750185943,6.176255093999955,0.0
315,103.430488541954,5.963105064424675,1.0
316,104.16946335330516,5.786621886977228,0.0
317,104.26408335094872,5.227567014543051,1.0
318,106.0230410307707,4.636978196582917,0.0
319,109.31767617235006,4.519201516933989,0.0
320,109.55485091663444,4.452905254006605,0.0
321,111.29796343919524,4.361785162493049,0.0
322,107.88585921643327,3.9372333298095916,0.0
323,109.5888701328134,3.393421526471436,0.0
324,109.8242589513138,2.990407154865038,0.0
325,110.15957527025652,2.8083816569835727,0.0
326,110.2414122931255,2.734642837276555,0.0
327,110.73247420501426,2.6551244498585356,0.0
328,110.40487839906297,2.725250998138709,1.0
329,110.81075349218604,2.810699145874638,1.0
330,112.71398571897252,2.974209816757678,-1.0
331,111.38492939440502,3.034210114691808,1.0
332,110.7494625723877,2.9987187143488874,1.0
333,109.99100930146278,2.778640692420542,1.0
334,110.69424273327826,2.6218859656198688,1.0
335,108.64515725225708,2.255625422752261,1.0
336,109.35363419902652,1.8881011866948256,1.0
337,107.84731095450964,1.4708493277841992,1.0
338,107.57733748353084,1.2869535952274975,1.0
339,107.3437051694351,1.4071727013051343,1.0
340,107.37605350350144,1.5109302422500697,1.0
341,110.5621468707117,1.4794000311659605,1.0
342,112.0670289094602,1.5055808112506783,1.0
343,112.45226712551248,1.6068353259619976,1.0
344,112.21796206461282,1.6770188544535025,1.0
345,112.45158482180264,1.7531238720376916,1.0
346,113.55246734244317,1.8994331830971802,1.0
347,114.0240254893941,2.0612311504224423,1.0
348,115.01155530242916,2.282498133461655,-1.0
349,116.37962993994674,2.596630994819647,-1.0
350,117.03217484046786,2.898184420754974,-1.0
351,116.25554461747328,3.1001395722762464,-1.0
352,115.24029858271376,3.1979689711431014,1.0
353,117.52134960036548,3.4096042182299184,-1.0
354,115.10697915843164,3.450906219699728,1.0
355,114.58629190144596,3.365237728789775,1.0
356,113.6949547753372,3.2770232043696907,1.0
357,111.07640203565003,3.0883153597156117,1.0
358,111.70212050238182,2.828554415245464,1.0
359,110.92935364796968,2.5302092973967336,1.0
360,111.8860986350415,2.128315760198968,1.0
361,112.91781008212004,2.0080352904162027,1.0
362,111.84925499740858,2.0185203156135616,1.0
363,130.11878104101626,4.145337580058315,1.0
364,129.6383499882098,5.277004618684188,1.0
365,131.7001641209827,6.332202910639444,1.0
366,129.8599961432883,6.9508772888998624,1.0
367,134.8766898185113,7.925103297673567,1.0
368,135.76219983507673,8.775119137861662,1.0
369,137.3604757216449,9.60870160656318,1.0
370,139.80243915823817,10.490257113731111,1.0
371,139.04833140809245,11.10009662010541,1.0
372,140.11079810594913,11.598333238529523,1.0
373,141.06578561733855,12.092883243934061,0.0
374,141.25126970809805,12.359712215073216,0.0
375,144.33347398484656,12.642049444459808,0.0
376,145.39502193868657,12.74761686062059,0.0
377,146.25659773502088,12.491251836241688,0.0
378,150.22266850457396,12.279454231710886,0.0
379,150.88974714280522,11.699028361075564,0.0
380,153.5325952084049,11.014014440335366,0.0
381,154.25454561750968,10.03263653906377,0.0
382,153.9042277165367,8.201865207683985,0.0
383,154.2033695574284,8.21572489870078,0.0
384,154.5492583875201,8.021545104658799,1.0
385,158.08738480285234,8.075917244942673,0.0
386,157.02724259511848,7.625338444439843,1.0
387,157.69978230037586,7.485581867887922,1.0
388,156.1813105518512,7.151272128664249,1.0
389,155.70851502149458,6.7792903898679455,1.0
390,156.30898575940927,6.5135307458095735,1.0
391,158.33589432614437,6.146012716323487,1.0
392,157.42323958458513,5.662715903456693,1.0
393,157.96053107218802,5.1286459588925934,1.0
394,156.57169068394325,4.336772157190013,1.0
395,159.3876487284645,3.861653684933732,1.0
396,161.55960144285655,3.48608571139372,1.0
397,157.62083220996942,2.747530458012996,1.0
398,161.45371588098303,2.634619602318067,1.0
399,163.04774829123906,2.642329883078596,1.0
400,164.62355245656715,2.966990948138492,1.0
401,163.00200269922794,3.0608039018873843,1.0
402,164.26417559529733,3.1645725100321593,1.0
403,165.25147696506895,3.2907523959902325,1.0
404,167.11275798362664,3.5262056079853212,1.0
405,167.71557627869376,3.8987596738724664,1.0
406,171.61317445733937,4.543096106917019,1.0
407,177.57764372791007,5.761374919288432,1.0
408,180.89088128394584,6.945025851049223,1.0
409,181.2984848367917,7.767504259540155,1.0
410,179.1745527207454,8.148464118900131,1.0
411,176.97948653882372,8.315030193050621,1.0
412,178.50883976409355,8.409581473432121,1.0
413,177.21227335795066,8.32778106072496,1.0
414,176.89422303561574,7.997781869787222,1.0
415,177.5155068681949,7.7848625516884615,1.0
416,180.055528491965,7.744661524733139,1.0
417,179.87314779404946,7.212207503576422,1.0
418,178.80249058461263,6.820645742125316,1.0
419,182.49886727729464,6.625176230517418,1.0
420,183.022680749982,6.450380851194171,1.0
421,191.5938324091641,6.7065668193553805,1.0
422,193.27092068346,6.963343908834962,1.0
423,192.5683250240403,6.939323449206272,1.0
424,192.63555292410592,6.847173257248319,1.0
425,188.9775748862148,6.307838232801597,1.0
426,192.71560893612505,6.234985692362405,1.0
427,190.46293932497747,6.299353404981971,1.0
428,193.2808645067289,6.605429462282518,1.0
429,195.102464674921,6.978564341460594,1.0
430,197.1512497388649,7.329846132874982,1.0
431,196.4004064300953,7.364391031836374,1.0
432,199.97293148747144,7.632131927323375,1.0
433,199.99940731904053,7.637754339722984,1.0
434,204.41634517125703,7.793114089997386,1.0
435,205.0646950563189,7.809012933208055,1.0
436,206.04394616957853,7.897272912659172,1.0
437,208.244581087812,7.926877991323072,1.0
438,208.46469815202312,7.580721019899725,1.0
439,212.4586877988613,7.7117527492737485,1.0
440,242.3750939919705,12.024165797352163,0.0
441,243.57841060204748,15.186735411052581,0.0
442,247.41877448671005,17.912991855317152,0.0
443,251.43585449988075,20.29139112312936,0.0
444,248.36471861017225,21.72888698802764,0.0
445,249.6694582972944,22.62335744981323,0.0
446,243.9527486190501,22.910262322348995,0.0
447,243.0351412345838,22.69692726296989,0.0
448,242.1947652678676,22.318727657379867,0.0
449,247.5228537048654,22.036948440695166,0.0
450,254.78296818926052,21.987075650035642,0.0
451,253.82937070487648,21.417348723582457,0.0
452,256.5717592934773,20.884425495779105,0.0
453,259.33265653291505,20.0780791596867,0.0
454,257.28517396812225,19.09661267242359,0.0
455,255.9519957685622,17.661949850384897,0.0
456,249.80348795470903,15.613787116374949,1.0
457,255.8860016705908,13.375376888089292,1.0
458,258.4999048989248,10.264140936655277,1.0
459,255.5739525317962,5.816436470098487,1.0
460,254.86079256775545,5.521128089764089,1.0
461,249.82081328098587,5.219267832895422,1.0
462,250.0825299298897,5.13516900188468,1.0
463,252.77980303202952,5.1372537919328245,1.0
464,261.97484735890583,5.518999078699777,1.0
465,257.70071766751715,5.580976262749403,1.0
466,265.8619647488364,5.840941638966499,1.0
467,265.7392733058315,5.769313669639035,1.0
468,264.12119745131696,5.20283610854557,1.0
469,262.8889622953388,4.951582247544674,1.0
470,271.3799336413616,5.84169457789372,-1.0
471,277.4345320093282,7.185360556426205,-1.0
472,278.46128747447585,8.341636423571236,-1.0
473,277.42265407389823,9.173691060183971,-1.0
474,276.16074317119194,9.707692674828065,-1.0
475,271.26713211207965,9.79913116896327,-1.0
476,263.7375816078174,9.302803321242335,-1.0
477,259.9576235317081,9.169094823118899,-1.0
478,259.3994559941285,9.143970239277298,-1.0
479,253.70843448812636,9.241628406173042,-1.0
480,246.68160881833464,9.81812813430504,-1.0
481,247.12357196685457,10.02968879863854,-1.0
482,241.4480761177212,10.781437965124347,-1.0
483,233.94068485154065,12.400858904067618,-1.0
484,226.10632316762585,14.748767648592537,-1.0
485,217.54107045638,17.549938693001504,-1.0
486,211.9445425350273,20.21985359890727,-1.0
487,204.5079636206994,23.00370831868765,-1.0
488,198.16854041917796,25.77449966215216,-1.0
489,194.43816567239543,28.253610132338025,-1.0
490,190.18184821954787,30.1177273903586,-1.0
491,188.04269802031752,31.117797461339865,-1.0
492,185.475573602956,31.542512483145945,-1.0
493,180.1573534856428,31.72716454757966,-1.0
494,174.77178762000602,31.642697056679157,-1.0
495,169.63822745407384,31.547315921275548,-1.0
496,168.06806258217583,31.395962108363307,-1.0
497,163.76624665409804,31.120357462395194,-1.0
498,158.388766596469,30.488027772808362,0.0
499,153.91488829555496,29.86113427390176,0.0
500,150.22345806093182,29.32093411752659,0.0
501,145.6009508106717,28.2048370872339,0.0
502,144.43458155363135,26.80314353086637,0.0
503,142.16759071002613,25.437914472469693,0.0
504,139.71774265479684,24.211731774529717,0.0
505,137.36163382955834,23.251802668818346,0.0
506,134.75821133733385,22.318890548866218,0.0
507,129.33316210273222,21.851176248366496,0.0
508,127.71412612355752,21.462118926305394,0.0
509,122.32786000184436,21.2349167226922,0.0
510,118.27163107415532,21.10579468918077,0.0
511,124.03078429165708,20.136920346895952,0.0
512,122.58725381922746,18.934398171551877,0.0
513,119.08632086495646,17.92512745709514,0.0
514,116.50478894570615,17.086573490291865,0.0
515,118.4309509710586,16.12578705773773,0.0
516,124.11095205109125,14.56476764190886,0.0
517,122.7271786508015,13.05777447997467,0.0
518,125.59695594322088,11.627584618578362,-1.0
519,121.24164311770376,10.467944591999013,0.0
520,121.846724650214,9.347456840681101,0.0
521,121.49431963173718,8.455510668032387,-1.0
522,120.53495412318058,7.443610844494839,-1.0
523,120.22511962660892,6.400415720048209,-1.0
524,120.9017159570682,5.321554521484824,-1.0
525,119.49295550379576,4.257341978565408,-1.0
526,118.7209960237134,3.2239602262423417,-1.0
527,116.64547461757688,2.885684358192169,-1.0
528,117.06707322530237,2.5709996415556144,-1.0
529,118.67191293765296,2.571074295789186,-1.0
530,117.92752731550311,2.587233963255258,-1.0
531,119.93708454599825,2.4420912468482565,-1.0
532,117.90562350703348,2.424279958304491,-1.0
533,114.22016782037002,2.7395811380485195,-1.0
534,114.27693849355764,2.916363296478306,-1.0
535,111.02768414079976,3.4865022385498374,1.0
536,109.09448513429057,3.9639691195253643,1.0
537,108.91610388183614,4.367223830335214,1.0
538,107.92021711122597,4.490484240099486,1.0
539,109.42090675514046,4.664006858864721,1.0
540,114.29663117815338,4.494971502312057,1.0
541,112.30804216380142,4.364438072702556,1.0
542,111.62731274001078,4.274543233711838,1.0
543,115.6338867420826,4.100615753009075,1.0
544,114.2170862178718,3.8413888300089885,1.0
545,117.4598456457124,3.72655405177292,1.0
546,116.65008699663235,3.626571162341275,1.0
547,116.8214779500598,3.6328693660234315,1.0
548,116.87741621996685,3.6254238285882465,1.0
549,120.59474133132731,3.7711324723981594,1.0
550,121.88162275500798,4.060720469203495,1.0
551,122.85687634391051,4.309300295148369,1.0
552,124.13926468838648,4.755648355307345,1.0
553,124.05826332912775,5.160963438793791,1.0
554,123.10364792839088,5.42135027539465,1.0
555,127.20373094457727,5.839594807032976,1.0
556,125.59395457138552,5.865953375420327,1.0
557,126.76915871788042,5.836606121385295,1.0
558,129.65517062133895,5.791867678394999,1.0
559,131.69376923193812,5.8806586935120535,1.0
560,131.75027466019364,6.172556743003446,1.0
561,133.92937045050377,6.360218784153288,1.0
562,134.44480257326427,6.329892733170006,1.0
563,134.1740955475658,6.4329199855566435,1.0
564,132.23071270872103,6.143409543374621,1.0
565,132.9421028035418,6.038998020166989,1.0
566,133.38549420025112,5.775203363543495,1.0
567,133.80010475528704,5.404484463012138,1.0
568,137.8870422084922,5.153708211080292,1.0
569,142.7332092336216,5.588824817242188,-1.0
570,143.72649575071293,5.9950277490448105,-1.0
571,142.9578005308271,6.1862604548667735,-1.0
572,145.7570083123939,6.560920497717839,-1.0
573,143.59008292325566,6.552464645341459,-1.0
574,143.50401494150412,6.289501197791619,-1.0
575,144.65223065875975,6.304864573114514,-1.0
576,150.73211865309267,6.567120805048553,-1.0
577,144.02613366988896,6.204497719878329,-1.0
578,133.4769682018534,5.976345923396706,1.0
579,137.6358300017135,5.76032659015713,1.0
580,134.29778533517833,5.621164821020399,1.0
581,131.21614884898452,5.780319267595949,1.0
582,132.78414552880403,5.858457333534347,1.0
583,131.3655461427852,6.006351403801477,1.0
584,134.97743329277955,5.882329888498873,1.0
585,137.64147358410926,5.7290435555284756,1.0
586,141.81727504950422,5.60240772767554,1.0
587,141.79418968288007,5.463119345514441,1.0
588,142.46975125777115,5.47349273421911,1.0
589,139.61603172199972,5.437562944158746,1.0
590,139.35426626445667,5.363087671591017,1.0
591,148.0346023022245,5.639263481177263,1.0
592,151.5844053316447,6.088446420883012,1.0
593,148.18988654390265,6.305134680772944,1.0
594,149.21217912836718,6.573720361064149,1.0
595,149.7643353422377,6.8281480410386886,1.0
596,154.17503243178754,7.123446976876659,0.0
597,157.28751660150138,7.970028556763442,0.0
598,152.9517527062181,8.084025847539078,0.0
599,154.6385341770241,8.399302297052829,0.0
600,156.1280055388081,8.536145944732008,0.0
601,160.57360418518113,8.610186453101958,-1.0
602,162.03503442381918,8.692102914388368,-1.0
603,160.2269025554559,8.22410942784226,-1.0
604,160.02348784252712,7.855307593917208,-1.0
605,159.94143189727097,7.528472526724961,-1.0
606,161.65232708740717,7.493448869273238,-1.0
607,157.2228752932487,7.120051931579844,-1.0
608,158.05004189153468,6.7190589758573065,-1.0
609,157.07940202626247,5.821685900667366,-1.0
610,153.40495188436927,4.556465858285055,-1.0
611,148.73211850693565,4.4977314212678685,1.0
612,153.94934289641174,4.415734655559648,-1.0
613,148.66842209348417,4.373641702678951,1.0
614,148.0746105836472,4.469966964321821,1.0
615,151.94697417018017,4.341475899934341,1.0
616,146.01790161469177,4.85832823242645,1.0
617,148.35506492251065,5.083944250173323,1.0
618,152.4850596271661,5.09482059382707,0.0
