index,ALLY CNH,Standard_dev,label
174,1.04774300556433,1.432317659638536,0.0
175,1.3693555231196903,1.4160418264359325,0.0
176,1.9832076792313968,1.4094099619975546,0.0
177,1.2565542097313005,1.4044512030368286,0.0
178,0.6915536889390861,1.401747786672924,0.0
179,1.0635838950323304,1.3995313790635893,0.0
180,1.255510029709873,1.4001956229877506,0.0
181,0.9736637211218911,1.3993365944867406,0.0
182,0.3351791826203474,1.3980558955679503,0.0
183,0.1599452749686261,1.3943434626288034,0.0
184,0.6323232146037778,1.3911378364109372,0.0
185,0.4610319755436212,1.3881055058102825,0.0
186,0.723720781454471,1.3805755375527158,0.0
187,0.7575298889230666,1.3724704808369568,0.0
188,0.8529385406251109,1.365450599110254,0.0
189,0.3172163956712559,1.358389520370011,0.0
190,-0.0137870470283374,1.3536798863937027,0.0
191,0.3015707221375177,1.3454881521529674,0.0
192,-0.0494101397715898,1.3426870171040408,0.0
193,0.054293087304476,1.3371289225201854,0.0
194,0.6029289176503028,1.3246775949075946,0.0
195,0.6868667085098537,1.3097162740555688,0.0
196,0.9172539998534271,1.2944808066722517,-1.0
197,1.2928488742789206,1.2775472519868,-1.0
198,1.098332819938106,1.2568345922697295,-1.0
199,1.3090961991692345,1.2290498586507965,-1.0
200,1.5175726702712673,1.1831060756789153,-1.0
201,0.4626502882158156,1.1406666821224285,-1.0
202,0.7231307214108273,1.0931710889610753,-1.0
203,0.7891436115579786,1.047979709240748,-1.0
204,0.6477648165722094,0.992303244761327,-1.0
205,0.3543055761145535,0.9916451009457962,-1.0
206,0.2677794172784242,0.9916294294433947,-1.0
207,0.0431557473400978,0.9917800053571095,-1.0
208,0.343239898057174,0.9914414086471531,-1.0
209,0.5520486538333653,0.9898476563152411,-1.0
210,0.6258723417663337,0.987048110891759,-1.0
211,0.7296051308688369,0.9852807851147475,-1.0
212,0.7307206350342579,0.9806468730281926,-1.0
213,0.4513328364835463,0.9733983908217579,-1.0
214,0.2485558301505666,0.9659742340739159,-1.0
215,0.3104365865627532,0.9625707325820092,-1.0
216,0.3490229574755386,0.9622252540348304,-1.0
217,0.4879392317530886,0.9610599548415293,-1.0
218,0.4581392876306065,0.9605337706352344,-1.0
219,0.4189315704404865,0.958876031106651,-1.0
220,0.2310406229305144,0.9463646856101922,-1.0
221,0.4512265784570815,0.9391830018850762,-1.0
222,0.0774579617137654,0.933950516049282,-1.0
223,-1.1068414087723326,0.9411076203971553,1.0
224,-0.8705811298047141,0.9431973532681578,0.0
225,-0.5220294325418635,0.9398289274805696,0.0
226,-0.5873935178233758,0.9373663567568027,0.0
227,-0.8020727457929286,0.9351439273096018,0.0
228,-0.924855145867962,0.9293059547961214,1.0
229,-1.0182837762841856,0.9278491443819309,1.0
230,-1.6423164064564233,0.9408536748225211,1.0
231,-1.7450296315868918,0.9612873315780409,1.0
232,-1.3098665707894277,0.9754764328617994,1.0
233,-1.3062756223379033,0.9889128007325768,1.0
234,-1.5807171290346886,1.004409037707805,1.0
235,-1.5386902080183642,1.019134060450899,1.0
236,-1.422446538451421,1.031697526525569,1.0
237,-1.6085022449352095,1.046717389773288,1.0
238,-1.6888227908369462,1.0602027598702786,1.0
239,-1.453993763035804,1.0614513278885016,1.0
240,-0.4829375892341137,1.0465085213992387,0.0
241,-0.7633656050086888,1.0305807808842218,0.0
242,-0.6398043104676354,1.0048823929534616,0.0
243,-0.7910946226142368,0.9805941950324752,0.0
244,-0.4360559499905019,0.9672085835876059,0.0
245,-0.4747323191806423,0.9581112621450099,0.0
246,-0.4406903501476105,0.9516822374142805,0.0
247,-0.1294966993073227,0.9390421941308542,0.0
248,0.5287078860552707,0.9381750856632968,0.0
249,-0.0356732713486191,0.9389536113474463,0.0
250,0.0458345172812801,0.9388924793374714,0.0
251,-0.0003454055716485,0.9380411764083907,0.0
252,0.325740042311347,0.9338697969473342,0.0
253,0.27200586134175,0.9285589747685026,0.0
254,0.1282813833447775,0.921054680575594,0.0
255,0.074874098996533,0.9182800198561503,0.0
256,0.0396455818507206,0.9148556565848253,0.0
257,0.0219407912434892,0.9136263553782167,0.0
258,0.0537213282913953,0.9032416721338755,0.0
259,0.0064546837928922,0.8948256721738648,0.0
260,-0.2586257476749303,0.8823969899704756,0.0
261,-0.3715936314647994,0.8696255029316576,0.0
262,-0.3453693537281115,0.8538115677789045,0.0
263,-0.3848540115536405,0.8324106227920743,0.0
264,-0.459993765407706,0.8299370212893576,0.0
265,-0.1820875017437355,0.8234341232389492,0.0
266,-0.2377586184129256,0.8142421068411184,0.0
267,-0.0847241886393614,0.8074143076007089,0.0
268,-0.4062605948117017,0.8009945645747399,0.0
269,0.1392787195422276,0.7970204963862251,0.0
270,-0.1802197160698835,0.7970920250102003,0.0
271,-0.2459281028781106,0.7966842751795046,0.0
272,-0.4125342983948297,0.7964788952550242,0.0
273,-0.2287350354472952,0.7915855662339056,0.0
274,-0.2165988705172967,0.785378450109508,1.0
275,-0.1955762452619662,0.7738477720293104,1.0
276,-0.5085029946079853,0.7494124851511422,1.0
277,-0.1247479779829472,0.73839625756191,1.0
278,0.0391997857065415,0.7348449755901131,1.0
279,0.0853115816121174,0.7265386100234351,1.0
280,0.0646106576272753,0.7146751378551959,1.0
281,-0.1525458503880497,0.7071099634562161,1.0
282,-0.4688723954496705,0.7070524888034069,1.0
283,-0.1427333831872079,0.7066805624243282,1.0
284,-0.2752825513539694,0.7032740113324383,1.0
285,-0.2714312304316095,0.70130991368143,1.0
286,-0.322004498573774,0.6967557746720136,1.0
287,-0.4851894146238358,0.6922708760375874,1.0
288,-0.3016350975905286,0.6855058286660786,1.0
289,-0.164669634601541,0.684024373997496,1.0
290,-0.0562635655480416,0.6839618126319461,1.0
291,-0.0693221758009414,0.6825748721459264,1.0
292,0.042394263056563,0.6827578641697252,1.0
293,0.1632575964567877,0.6831543068499678,1.0
294,0.5171492033660368,0.6822695323228087,1.0
295,0.4119582888713413,0.6794622869273614,1.0
296,0.330737648377573,0.6727395397439675,1.0
297,0.3353576815907537,0.658719629919623,1.0
298,0.4884027739108667,0.649753402520635,1.0
299,0.2617237485560277,0.6340553707942128,1.0
300,0.0656669723718863,0.611179463965622,1.0
301,0.4958593204566615,0.6115448333168549,1.0
302,0.5196818042691635,0.6088205197835844,1.0
303,0.5861971006429503,0.605859693702042,1.0
304,1.183164559322739,0.6156295779081328,1.0
305,1.460024861650508,0.6350409863940247,1.0
306,1.3859418982537317,0.6525046717307287,1.0
307,1.8475966994789916,0.6825215812342624,1.0
308,1.5058715570408712,0.7005841726335922,1.0
309,1.6064325107141446,0.718702592294153,1.0
310,1.6382507922125369,0.7362697443117748,1.0
311,1.6816845107320813,0.753230939156877,1.0
312,1.4543789845287574,0.7647113643649317,1.0
313,1.6129144998913478,0.7817395182164926,1.0
314,1.5062782845016844,0.7971142820842545,1.0
315,1.4650687176865471,0.8109474319454151,1.0
316,1.87579299863199,0.8328057551933749,1.0
317,2.30530257578717,0.8638023541954205,1.0
318,2.3885583106103425,0.8957268781198622,1.0
319,3.0972037546753395,0.9471661854005747,1.0
320,3.3916221991799773,1.0052507406012672,0.0
321,2.945256564986467,1.045416280034206,1.0
322,3.406377514090796,1.0971841742048072,0.0
323,3.2882241572773463,1.1353429298943096,0.0
324,3.5350040891143006,1.1798208631859075,0.0
325,3.432444037042089,1.2210215033718206,0.0
326,3.632750734980622,1.2644061141935543,
327,3.887793920559817,1.310055459087184,
328,3.7913042750665777,1.3488884828201515,
329,4.020901422578215,1.3898894872879652,
330,4.3930197150295385,1.4297463904791818,
331,4.243062690365733,1.4605209900839926,
332,4.049058724330585,1.4898438310965494,
333,3.8277242146946415,1.5118806920719519,
334,4.010114994826811,1.5318494719180946,
335,4.495481788196399,1.5611603933038876,
336,4.726536162830769,1.5948697827016105,
337,4.543058233087811,1.6184675425613226,
338,4.25140153453699,1.6318960994126779,
339,4.30643583500008,1.6478681213877306,
340,4.284176695924833,1.6731522855802403,
341,3.97979452797186,1.6883159512139791,
342,3.7967687143918982,1.700385125987295,
343,3.9786645961156,1.712401501743613,
344,3.994447640305374,1.727104297320327,
345,3.7423198498263215,1.7363618434740482,
346,3.660633534942317,1.7437648516073616,
347,3.814316798164105,1.7552219216794238,
348,3.9344814068277714,1.7719119424165128,
349,3.996281148182273,1.7848993135739373,
350,3.7754790428533767,1.794553971946093,
351,3.858262476294282,1.804063851981083,
352,3.981143468444161,1.81682950550929,
353,3.6485399072988662,1.8242782816300525,
354,3.716971556523584,1.830727452419947,
355,3.5117799318317164,1.8337723934948509,
