index,NOC RH,Standard_dev,label
175,1131.2380275218532,57.3990926171933,0.0
176,1163.1838609127117,63.36286358427287,0.0
177,1161.5696597697847,67.39023926102362,0.0
178,1157.7695520352092,69.42242006946957,0.0
179,1157.3082977064644,69.86057442619625,0.0
180,1150.0101877371735,68.9754130110614,0.0
181,1158.7297768083426,67.06526428896687,0.0
182,1160.7149404571528,64.32265830595006,0.0
183,1154.2836110680971,60.114369630569314,0.0
184,1161.743907789122,56.78030047510882,0.0
185,1164.3476115170783,53.243976936010526,0.0
186,1177.807124232741,49.811080069450625,0.0
187,1189.4545768122543,45.517659856991244,0.0
188,1200.893738437799,42.936304900664375,0.0
189,1216.5879300660097,41.12230096822876,0.0
190,1197.739512163087,37.926865257312194,0.0
191,1208.200391831633,35.614859401300265,-1.0
192,1211.5837309077008,31.648592125087994,-1.0
193,1208.5467913353216,27.778182162469783,-1.0
194,1205.7798777945943,25.374778823934538,-1.0
195,1202.304372635565,23.55861230264187,-1.0
196,1198.112547794974,23.507602591515994,-1.0
197,1196.1243347611382,23.181076463521535,-1.0
198,1205.3474389785924,22.79622507565234,-1.0
199,1205.160497103863,22.095739772746686,-1.0
200,1201.1449980060352,20.269429771574988,-1.0
201,1205.203362905729,18.96965818535901,-1.0
202,1189.1666140336415,17.37735587992253,-1.0
203,1192.8741866976295,14.530390789329646,-1.0
204,1190.1363788495155,12.09752307648558,-1.0
205,1192.3236139132166,9.242428735515741,-1.0
206,1188.709091075553,8.137147817575583,-1.0
207,1190.9822276014927,8.036835878298776,-1.0
208,1168.1330789208334,10.787269487166357,-1.0
209,1167.5571098170717,12.011898185266228,-1.0
210,1158.6344725368683,14.650644490673058,-1.0
211,1150.7552167744896,17.192808211866062,-1.0
212,1144.8281615589092,19.41088911609233,-1.0
213,1116.9285176620233,24.47864145763126,-1.0
214,1103.7742924745316,29.670572616029816,-1.0
215,1093.3602328349662,34.63767410453685,-1.0
216,1075.9516493340643,40.28065667179193,-1.0
217,1076.1020954093524,44.4185649153559,-1.0
218,1066.3764636722567,47.83071433383411,-1.0
219,1056.470430378464,50.901728663837915,-1.0
220,1050.4313864305848,53.47269233184282,-1.0
221,1051.326405615752,54.49630111129547,-1.0
222,1051.539200204155,55.47737666533947,-1.0
223,1036.4163699321389,56.332141157089424,-1.0
224,1028.9655504120428,56.77560759428244,-1.0
225,1006.5931578518004,57.52421462484019,-1.0
226,1003.701802479672,57.24612743633656,-1.0
227,986.6967323555068,56.488864184678526,-1.0
228,980.7292829626806,56.595420781144476,-1.0
229,984.075129826917,54.85444010167819,-1.0
230,974.4057891869132,53.06778349733868,-1.0
231,966.1974882371504,50.99197281383187,-1.0
232,960.8931432909365,48.117206306120984,-1.0
233,969.718084342364,45.899249439650994,-1.0
234,962.133877181428,44.19322299779671,-1.0
235,953.4145329294652,42.8766382389158,-1.0
236,940.9635500304728,42.92211957548782,-1.0
237,936.8525979204682,42.12916723894141,-1.0
238,924.897032219943,41.99130993990632,-1.0
239,899.4900034734765,43.80488872995558,-1.0
240,895.1026499893103,45.06004553959505,-1.0
241,890.4179667924666,45.21216088746107,-1.0
242,873.065835403037,45.39790126687555,-1.0
243,863.2693605398773,46.30519325068782,-1.0
244,860.705928745941,46.50308453740707,-1.0
245,855.734241290318,47.638480010551035,-1.0
246,850.7334626852429,48.156426710800176,-1.0
247,833.8232465733704,50.18435060099909,-1.0
248,830.6229643045306,51.64332367840271,-1.0
249,825.9469992892767,52.02250932930098,-1.0
250,816.9856735577572,52.62237212554693,-1.0
251,807.6462644035453,53.35666696723363,-1.0
252,798.6823733273253,53.95776027913788,-1.0
253,783.9594009466392,53.59918769268931,-1.0
254,771.5825469720912,53.33666422819421,-1.0
255,757.2332486817061,53.426878987144434,-1.0
256,751.2139706325618,53.43683509517301,-1.0
257,752.7866966275276,51.96197381873856,-1.0
258,772.2145558455239,48.741679815950455,-1.0
259,751.203375171241,48.016870020670495,-1.0
260,753.2744409918939,46.341696404133614,-1.0
261,745.8394390502126,44.381020657004804,-1.0
262,733.9935953356108,43.68613650400688,-1.0
263,725.3868170062539,43.36893834351981,-1.0
264,705.8368648525446,43.712521277928815,-1.0
265,699.9616119011167,43.61728268977754,-1.0
266,705.8375579269008,42.111879431424626,-1.0
267,696.1885159917379,41.72388649552843,-1.0
268,723.0565703296126,38.8852125397882,-1.0
269,713.9344809740003,35.922116463536135,-1.0
270,695.8037635298143,33.897184780899984,-1.0
271,676.8587207295982,33.23264231095053,-1.0
272,629.1608212171318,37.658497270057524,-1.0
273,598.4280894209423,45.078404097538886,-1.0
274,572.4903202230305,53.76616615929922,-1.0
275,550.5656791661183,62.89750576402048,-1.0
276,531.8145430050861,71.60345849475611,-1.0
277,516.2185051371862,79.24889833553516,-1.0
278,489.4040893004628,85.92188087626454,-1.0
279,468.846643738213,93.17073199819326,-1.0
280,449.0453484019862,99.46778660087752,-1.0
281,436.9778466158481,104.61396203551426,-1.0
282,406.8157640544068,110.5999489810317,-1.0
283,380.9657446855347,116.63793112497686,0.0
284,363.5245519811099,122.53933589513002,0.0
285,340.28586610563195,128.0064841998459,0.0
286,321.8955773007492,131.71710961685204,0.0
287,300.7360574286469,134.80417627141847,0.0
288,271.55566109658673,134.75971315225186,0.0
289,257.7097793790263,132.70178854668097,0.0
290,246.79093962286956,129.17010590615433,0.0
291,247.76227263880597,123.35090999605758,0.0
292,248.701199378509,118.48338746023715,0.0
293,247.08734203718527,113.45838227165405,0.0
294,243.86962660441597,108.16149490555962,0.0
295,245.433382318124,102.11275741175623,0.0
296,245.3403539278986,95.24189897492386,0.0
297,242.22093924788783,87.40622576830111,0.0
298,240.3185308794016,79.82728925654077,0.0
299,239.22871191872528,71.94688076855897,0.0
300,238.2553254470647,63.753921236865814,0.0
301,235.0282887098428,54.24587596971668,0.0
302,233.17825217147944,45.81363734809915,-1.0
303,232.45255184255583,38.19777712186981,-1.0
304,236.25929777934545,30.162159858244717,-1.0
305,236.6785921032387,22.89199231819131,-1.0
306,233.79173229888912,15.819666524713874,-1.0
307,232.17268785419304,9.546380299693057,-1.0
308,232.34784645153383,6.990762070031666,-1.0
309,232.10171119122884,5.991050111196408,-1.0
310,230.02621463550707,6.0821538595938085,-1.0
311,226.79877390567808,6.227028833934897,-1.0
312,225.08015570886357,6.243650172802722,-1.0
313,219.4821444944447,6.781019541034432,-1.0
314,214.42792622218448,7.864153430874881,-1.0
315,209.7693856346436,8.986589563980944,-1.0
316,204.0736149041801,10.33743066423677,-1.0
317,196.50995868340053,12.288874822056169,-1.0
318,191.14131052448425,14.319854886420234,-1.0
319,185.44869819875785,16.39465875483225,-1.0
320,176.11559578798804,18.898913134314306,-1.0
321,169.11422831870166,21.545148350749244,-1.0
322,160.7415201096961,24.380519361873212,-1.0
323,152.66633506545668,27.254979560550318,-1.0
324,143.3907699470303,30.002168604446187,-1.0
325,136.27410203264486,32.47330047651911,-1.0
326,126.97072215538373,35.05779999182167,-1.0
327,117.85587455344668,37.601694059393445,-1.0
328,105.91038075783077,40.206267552730445,-1.0
329,95.7931697497402,42.60424097675691,0.0
330,87.02594761961873,44.720742087468096,0.0
331,76.38057361438618,46.776460121436315,0.0
332,69.88649420559885,48.21172078483448,0.0
333,63.66735001504235,49.301447919824945,0.0
334,57.864926771287465,49.98163760620851,0.0
335,50.69451735234259,50.33570718989072,0.0
336,46.72656074961756,50.1779349877787,0.0
337,45.20654424773216,49.517855052609804,0.0
338,45.5011910736422,48.10155842187653,0.0
339,46.92706175246443,45.93235289126595,0.0
340,57.310165701812814,42.98624523938945,-1.0
341,55.06303337896839,39.773912018359454,-1.0
342,46.90278908706781,36.70685563581624,-1.0
343,44.891998210244495,33.461564398552916,-1.0
344,45.12720164985993,30.092030978624262,-1.0
345,43.143057281848165,26.462638115755734,-1.0
346,41.80466108065463,22.81025149070843,-1.0
347,40.27701504507413,19.146946208911036,-1.0
348,39.34746856948202,15.955729825682521,-1.0
349,35.263780766897376,13.330993524128807,-1.0
350,33.56535760915121,11.101042102061154,-1.0
351,25.68322530605457,10.349270466835042,-1.0
352,22.210576354932265,10.227884264992731,-1.0
353,19.44275939434716,10.607326032874456,-1.0
354,14.65121189414161,11.592751500092996,-1.0
355,8.101303873749327,13.307663421770968,-1.0
356,0.1265790297066971,15.561684222172783,-1.0
357,-7.245832224863555,18.063411593039948,-1.0
358,-11.023741218912228,20.275388645843606,-1.0
359,-18.28520450936273,22.54034519866992,-1.0
360,-24.834219548074607,24.12036634479355,-1.0
361,-30.77155555684192,25.648781984097898,-1.0
362,-31.18045080876325,26.99245289015914,-1.0
363,-26.10825060014969,27.452023522883266,-1.0
364,-26.98885658956293,27.464833748562864,-1.0
365,-29.275506079106883,27.271908194144363,-1.0
366,-33.58831018683533,26.941811294766957,-1.0
367,-35.536455186283426,26.29767247916731,-1.0
368,-38.871646979999,25.338445249691578,-1.0
369,-39.05778659917704,24.121397758737555,-1.0
370,-41.48390417090796,22.53550088961274,-1.0
371,-45.6334134445019,21.33605966886339,-1.0
372,-51.51855681656361,20.223658889208874,-1.0
373,-56.60518447901038,19.046643161600038,-1.0
374,-58.6849978077742,17.773392155697426,-1.0
375,-63.22292812424433,16.87510375430177,-1.0
376,-70.40258531625122,16.849845836661782,-1.0
377,-77.7180484849053,17.64639565582413,-1.0
378,-87.1587430794948,19.096493196909908,-1.0
379,-96.5440122309056,21.359132991632823,-1.0
380,-109.22214609942472,24.580385574861232,-1.0
381,-119.41887591084024,28.187891454853894,-1.0
382,-130.30831474272904,31.89651747664722,-1.0
383,-140.3234815597801,35.209707663876515,-1.0
384,-149.97553028032803,38.347640380398005,-1.0
385,-156.5831245046119,41.05131368612911,-1.0
386,-163.0216315570295,43.46556081740019,-1.0
387,-166.58157375086148,45.210650949709134,-1.0
388,-175.8287045414985,46.902424085751214,-1.0
389,-182.41268483311063,48.044608450488845,-1.0
390,-196.0630377587164,49.34390310243577,-1.0
391,-210.64065893750768,50.92894145074992,-1.0
392,-221.95196337250155,52.552135861393566,-1.0
393,-238.0657126051648,54.54356850562364,-1.0
394,-249.31280293418885,56.090103440661395,-1.0
395,-261.0563517618565,57.36684518187886,-1.0
396,-268.93539334418944,58.19440347633262,-1.0
397,-281.8318617287583,59.040374172534236,-1.0
398,-292.98558465757606,59.890151807333524,-1.0
399,-305.2399069304837,60.82217456759495,-1.0
400,-315.21600788715585,61.89669122643421,-1.0
401,-325.62007226065805,62.95315199296439,-1.0
402,-342.9687944885093,64.65896193031428,-1.0
403,-359.8760861941563,66.83485814084837,-1.0
404,-372.5135781807491,68.98603231513319,-1.0
405,-385.9140040470172,70.9151554188677,-1.0
406,-400.7889633215853,72.6858135498605,-1.0
407,-409.0759120836512,73.39806101783611,-1.0
408,-437.7656447477676,75.33233449959327,-1.0
409,-429.6469508940419,74.80142082103329,-1.0
410,-427.76332762667545,73.2940691466552,-1.0
411,-431.91254744080777,71.50638693496937,-1.0
412,-439.26480308645336,69.43764451312681,-1.0
413,-447.2624755300111,67.61341165274783,-1.0
414,-457.4819676808704,65.79774671347894,-1.0
415,-471.6903022990887,64.34131980246507,-1.0
416,-488.2490037630162,63.05868021083321,-1.0
417,-499.2568382621726,61.95202894697504,-1.0
418,-511.9762007401922,61.01121992224535,-1.0
419,-530.262184096056,60.846254048994616,-1.0
420,-542.4243235386768,60.6325759617825,-1.0
421,-555.3763057851781,60.466532782758016,-1.0
422,-558.8330958890067,60.1709727473828,-1.0
423,-571.4247993062712,60.630894066107416,-1.0
424,-585.1322872415249,61.55831942858181,-1.0
425,-601.6030983936932,63.248523925941804,-1.0
426,-633.9479515521319,67.32360242207919,-1.0
427,-655.5405327336113,71.91269849840138,-1.0
428,-691.3822265704845,79.72808484594158,-1.0
429,-724.8259682155856,87.76709547184102,-1.0
430,-758.6430440397247,96.03849221780489,-1.0
431,-785.1345890317527,103.82734036936763,-1.0
432,-831.108210553531,113.30721312082963,-1.0
433,-857.3112189326337,121.92361456998029,-1.0
434,-878.032975685806,129.2661946775717,-1.0
435,-896.3417707905277,135.4782521886797,-1.0
436,-913.9293751925466,140.76725296488272,-1.0
437,-943.2372301985318,145.82620028077386,-1.0
438,-959.18023448221,149.50419343832226,-1.0
439,-969.1739502660917,151.81361315348553,-1.0
440,-1002.1157673965988,154.20892410581823,-1.0
441,-1038.8534103330644,156.89406950210193,-1.0
442,-1076.955867299102,158.9924823319879,-1.0
443,-1113.4059780377745,160.80714003693546,-1.0
444,-1152.3438403438818,162.4261771313859,-1.0
445,-1190.1409808403828,163.75666871832098,-1.0
446,-1207.6797299332936,164.28876808677498,-1.0
447,-1258.4549151410693,166.14374001751762,0.0
448,-1290.017124159088,168.6510288944321,0.0
449,-1325.990957940313,172.00126648751677,0.0
450,-1359.7953333245343,175.963494576335,0.0
451,-1384.8438357567527,179.08146476821977,0.0
452,-1397.8211662328272,182.03040450761148,0.0
453,-1404.0611348879556,183.0135916190947,0.0
454,-1417.96379604856,182.45083889646247,0.0
455,-1447.7323972089994,181.35592718445625,0.0
456,-1445.262648971692,177.242719433456,0.0
457,-1451.921031648751,171.96968955424404,1.0
458,-1469.5856318991327,165.1058397875998,1.0
459,-1461.2959126802596,154.19139021202207,1.0
460,-1442.9557760742046,141.10152098759022,1.0
461,-1419.6709205987188,126.55745145194027,1.0
462,-1403.717847194545,111.57504196164703,1.0
463,-1395.2157375799416,96.61892455049879,1.0
464,-1410.8227265125936,82.78743108191833,1.0
465,-1382.5716655435006,69.81921008196255,1.0
466,-1357.5048124553705,56.031710196486,1.0
467,-1344.3841156105104,47.55381494288371,1.0
468,-1319.290275765671,44.30900627329336,1.0
469,-1315.5000637946196,45.30850981124981,1.0
470,-1296.2498551256533,50.342486574278546,1.0
471,-1282.2160063481565,56.63599908713351,1.0
472,-1247.7289438368111,65.28695751669798,0.0
473,-1231.5627631647642,73.60892621745589,0.0
474,-1208.9061601821245,81.88739777402799,0.0
475,-1182.7461477947936,89.19811840320308,0.0
476,-1196.8422740603569,92.9581893085248,0.0
477,-1212.6511177778414,93.33223274172101,0.0
478,-1211.473670888034,90.68768162082675,0.0
479,-1205.3428821877262,87.11879140942013,0.0
480,-1205.6692580448753,83.17669741893747,0.0
481,-1215.716614037118,79.0355473320269,0.0
482,-1267.6301652645848,73.61422068582678,0.0
483,-1277.5492127802945,67.94233285465451,1.0
484,-1285.084610427351,59.36749804199983,1.0
485,-1285.285717375493,52.59646588559186,1.0
486,-1286.8893114197656,47.66667136907146,1.0
487,-1280.8401964353948,43.23205256677135,1.0
488,-1293.3830709774115,41.420755796786494,1.0
489,-1292.681438068864,39.788139376494605,1.0
490,-1269.412515885102,38.51900990752948,1.0
491,-1275.4948621813237,38.223607345030636,1.0
492,-1272.9292024156407,38.673936260158456,1.0
493,-1263.048050442365,38.614490334208426,1.0
494,-1255.796154883714,37.42665280114379,1.0
495,-1247.3572312019053,33.75912555651709,1.0
496,-1237.895785681928,31.183187423371173,1.0
497,-1232.878833933569,29.969871703115736,1.0
498,-1215.8663806052257,29.624147893839325,1.0
499,-1208.1725337495943,29.363337490377116,1.0
500,-1211.2338870408746,28.85862923365052,1.0
501,-1183.7018789438368,32.07979921951288,1.0
502,-1172.491956657292,37.10510677824925,1.0
503,-1158.0497015880312,42.12412336227187,1.0
504,-1139.7349814933184,47.32094526570888,1.0
505,-1136.4614519934012,51.225663902123884,1.0
506,-1135.8355200926817,53.73688592333992,1.0
507,-1127.0286930436737,56.15081289702041,1.0
508,-1120.159237248229,57.01621070170288,1.0
509,-1160.486106545543,54.25530655346972,1.0
510,-1114.2782522725588,55.07353020184595,1.0
511,-1107.1027227798688,54.74044304540074,1.0
512,-1095.7587362067236,54.098256631114715,1.0
513,-1087.1665319946214,53.52413302815478,1.0
514,-1079.505564721484,52.705675534962765,1.0
515,-1110.9386088237925,49.32798877245336,1.0
516,-1107.6912069843274,45.82626738590587,1.0
517,-1101.3391608710117,41.851296701533414,1.0
518,-1100.8709198756144,38.44532491178408,1.0
519,-1086.419658338011,35.41943416205476,1.0
520,-1064.306890343176,32.06643082904913,1.0
521,-1048.1395009999603,32.10126462093547,1.0
522,-1038.1532806688074,32.97205543860572,1.0
523,-1036.7590551660765,34.02675808600781,1.0
524,-1032.4746671843727,35.82424616887469,1.0
525,-1002.3066009743684,39.891225557754375,1.0
526,-989.3830740596802,43.86073043137264,1.0
527,-1004.60418283486,45.538106817053546,1.0
528,-1011.9807578773932,46.235154699616,1.0
529,-992.2322021532532,43.960862325971114,1.0
530,-986.9761386687323,44.979484752460884,1.0
531,-983.9999005935498,45.77572044519655,1.0
532,-983.8169307168096,46.47365109364695,1.0
533,-973.202999719504,47.67385801505391,1.0
534,-963.7790849209932,49.21028752987122,1.0
535,-928.7976567817524,50.4695739394875,1.0
536,-926.333015964492,50.52923236701999,1.0
537,-909.432715185572,51.048318550661456,1.0
538,-911.6387350914129,49.505724897225235,1.0
539,-912.5027426732008,47.60696684280221,1.0
540,-915.7691833103112,46.15441771169591,1.0
541,-910.0967134028286,45.36771158369116,1.0
542,-922.1558648891992,43.67520887067254,1.0
543,-914.1998204416592,41.61330017742564,1.0
544,-903.8762535178134,39.509742498278605,1.0
545,-907.2060135999252,38.89952714916604,1.0
546,-887.823789778098,39.77686713512776,1.0
547,-880.2196513178278,39.279969036338066,1.0
548,-872.366457623147,37.487736456270504,1.0
549,-863.5398299473634,37.16436429709455,1.0
550,-862.8392525232401,36.252291937098725,1.0
551,-858.1711864039537,34.84550193665877,1.0
552,-858.923802144832,32.07467508452704,1.0
553,-856.4708881130916,29.351867738204906,1.0
554,-848.2830163501601,27.06520323104909,1.0
555,-831.1835772409823,28.91916983803468,1.0
556,-826.8429175619586,30.432482907453384,0.0
557,-826.3396119594297,32.20772557126702,0.0
558,-813.5742605115031,34.2975862915993,0.0
559,-805.8018453170137,36.178055725311175,0.0
560,-805.0580539629801,36.99079266008006,0.0
561,-794.6836562687162,38.19827044485061,-1.0
562,-789.7809184593824,37.77647798646549,-1.0
563,-799.9812722970267,36.21878664063291,-1.0
564,-793.5884206137943,35.10525745644759,-1.0
565,-802.8070174293525,32.08219669719642,-1.0
566,-790.8702159800341,30.80718996890101,-1.0
567,-792.7109397296126,29.338974407207488,-1.0
568,-787.1002828315889,28.220285083003045,-1.0
569,-783.7813467150957,27.431742840149763,-1.0
570,-788.948889166846,25.779771233595888,-1.0
571,-823.5730473302142,23.64340284110487,1.0
572,-852.8423869592972,23.02587752139912,1.0
573,-855.5491104068503,22.93018719874881,1.0
574,-852.8651715918668,23.344970578258174,1.0
575,-853.690709271809,24.867355035331666,1.0
576,-847.9086267442048,25.9507924339362,1.0
577,-815.9577900259633,25.774686136092622,1.0
578,-768.4946617040229,27.58804383500185,1.0
579,-773.7131390538428,28.771116497763288,1.0
580,-795.6594142252944,28.910072421560447,1.0
581,-752.8582068306587,31.35092392985201,1.0
582,-766.6946367517597,32.39243177504451,1.0
583,-765.4679527106045,33.57063484957711,1.0
584,-768.4471769056792,34.4117905934558,1.0
585,-765.6566501164757,35.355499386544594,1.0
586,-768.7363171231788,36.00143343714685,1.0
587,-746.7792581605929,37.843822985732096,1.0
588,-723.7041405994422,41.19965891164132,1.0
589,-710.2489758243108,45.205103385312505,1.0
590,-694.4728359404788,49.991448755874636,1.0
591,-696.0310860506811,52.88534802943202,1.0
592,-696.3180835571255,52.93136982026261,1.0
593,-683.7215422161472,52.42176650529447,1.0
594,-664.6662256273277,52.21362805145523,1.0
595,-633.1578494066933,53.10057162109772,1.0
596,-639.6203914430951,51.6273593443153,1.0
597,-640.418046584383,51.438019459008736,1.0
598,-620.6634189098038,55.014805191106916,1.0
599,-624.6490931246904,56.76167533254592,1.0
600,-614.1295301394468,56.50285427535922,1.0
601,-613.9687044519364,58.02656079762212,1.0
602,-595.4290858024998,59.03285633431317,1.0
603,-585.072308693442,59.598581656940695,1.0
604,-565.2128700266801,60.0248670732216,1.0
605,-559.8277358361188,59.34328958793618,1.0
606,-544.7548543416415,57.6292738261283,1.0
