index,CACI GNRC,Standard_dev,label
334,-16.473800420960288,1.4277183301870224,1.0
335,-17.502474410141268,1.3720608428429402,1.0
336,-16.769948287261244,1.301317421443917,1.0
337,-17.115467057519012,1.3118516791764705,1.0
338,-16.80113505646449,1.3206373863888026,1.0
339,-15.866482760675211,1.3116887975645908,1.0
340,-17.15192740727182,1.3056027816880997,1.0
341,-16.427068583431982,1.2870223651692716,1.0
342,-15.733318584634697,1.2549560580547465,1.0
343,-15.929132979861166,1.2401419213490175,1.0
344,-14.571206530812098,1.294591425513922,1.0
345,-14.5168420619084,1.1511124572156357,1.0
346,-13.480314499414789,1.2085527908406586,1.0
347,-13.437807411817026,1.2685193268289296,1.0
348,-13.522329328192129,1.3434409226099078,1.0
349,-13.550369711633252,1.4151705873063851,1.0
350,-13.171066718410737,1.502026438568758,1.0
351,-13.295236684161054,1.5537241529172992,1.0
352,-14.358605414622502,1.5397801590129738,1.0
353,-14.189635177820598,1.5240261901476297,1.0
354,-13.74939070210874,1.5252960754485598,1.0
355,-14.861024778582255,1.4125968819137973,1.0
356,-14.276349495989386,1.3498296018830558,1.0
357,-13.914601747020818,1.24669104081141,1.0
358,-13.494660856937472,1.1613617791996278,1.0
359,-13.099224713591674,1.1516437355803135,1.0
360,-12.269563843060574,1.0349970209254638,1.0
361,-11.056778057040226,1.0924464493828245,1.0
362,-11.310224016040578,1.132524098400191,1.0
363,-11.518542611286954,1.084059693051792,1.0
364,-10.705782796307531,1.199360206860032,0.0
365,-10.520516474496231,1.2955243389026723,0.0
366,-9.181348016593525,1.5427746969725418,-1.0
367,-9.309951316189007,1.7157354918373697,0.0
368,-11.3911295337328,1.7195068728375933,-1.0
369,-10.707612193669604,1.7420811904039453,-1.0
370,-10.897650873637716,1.7576624480630907,-1.0
371,-10.852160349766088,1.762820841968945,-1.0
372,-10.693095726923254,1.7033497512047149,-1.0
373,-10.613746895628331,1.6367330342062145,-1.0
374,-10.099708463231146,1.60178253226004,-1.0
375,-9.903384589320332,1.4355593233113186,-1.0
376,-9.753843793420046,1.289264810303227,-1.0
377,-10.165873268653108,1.113670913580338,-1.0
378,-10.4513639283701,0.9299799193505827,-1.0
379,-9.604873922443671,0.7759588325709174,-1.0
380,-10.067794761254603,0.6678692444851405,-1.0
381,-9.253889271840263,0.7011205526095486,-1.0
382,-10.213768175862889,0.6639801067015104,-1.0
383,-11.50577269442428,0.6627468998260758,-1.0
384,-11.777714939693816,0.7369355645261817,-1.0
385,-11.73180235157372,0.7989981578602079,-1.0
386,-11.302660453993624,0.7676625488114472,-1.0
387,-11.383750569703963,0.7357352139706408,-1.0
388,-15.848745675037364,1.3774328594794591,1.0
389,-14.856536117696066,1.6430289987334268,1.0
390,-14.959438144929834,1.8600482795288602,1.0
391,-14.379197491512691,1.983263287307583,1.0
392,-14.781411294929711,2.110126622657411,1.0
393,-14.012414546066076,2.1600054552582924,1.0
394,-14.729309078067011,2.215258971585845,1.0
395,-14.528167353436416,2.2224968459310377,1.0
396,-15.019741146080392,2.221215605587394,1.0
397,-14.564328337296352,2.192518255729402,1.0
398,-13.704358532736135,2.132979760994097,1.0
399,-12.8890263455661,1.9864185861576673,1.0
400,-13.403108560542158,1.8563716088815958,1.0
401,-12.856261133832888,1.6070446328526213,1.0
402,-12.905771085723806,1.426785695049972,1.0
403,-13.454447160088437,1.343441032221757,1.0
404,-12.975578893129487,1.2806027962504711,1.0
405,-11.421389005572928,1.3074936787263816,-1.0
406,-10.734812851155615,1.3670723008239483,-1.0
407,-10.379222170818174,1.470078016147739,-1.0
408,-9.937809789999989,1.587909040219381,-1.0
409,-10.05718154359228,1.7027116157523292,-1.0
410,-10.575189686462714,1.7306338607021081,-1.0
411,-10.14939271428468,1.793227537607775,-1.0
412,-10.797702461389347,1.7655127510874171,-1.0
413,-9.645970056739806,1.8314991991022003,-1.0
414,-11.82506427031673,1.7360949759463367,1.0
415,-11.71980644686068,1.639502735750706,1.0
416,-11.713422193449489,1.4718915511782453,1.0
417,-11.40507520451866,1.3196206110406592,-1.0
418,-10.120594663535485,1.264953467408668,-1.0
419,-9.717247050735097,1.273621917776923,-1.0
420,-10.193259051442157,1.1929840817883546,-1.0
421,-11.53032204641032,1.1269759525281478,-1.0
422,-13.883157044982909,1.2277752657481473,1.0
423,-12.946207052645065,1.181109666115711,1.0
424,-12.760535981999318,1.1638595443323627,1.0
425,-12.298003196829946,1.1936888716699336,1.0
426,-12.541017761630329,1.2308016961353434,1.0
427,-10.981936929680288,1.2166924839855822,1.0
428,-10.390169275953037,1.1952274139807608,1.0
429,-9.437454464139384,1.2354772388898247,1.0
430,-8.63031827825403,1.3601131942107796,1.0
431,-8.248896075106686,1.4924951537451916,1.0
432,-8.450220873912691,1.6008675148064748,1.0
433,-6.96407905695299,1.8117985167432997,1.0
434,-6.672788367056121,2.0118095429681295,1.0
435,-5.621315391530828,2.267886701109741,1.0
436,-4.289724698212453,2.595379383950988,1.0
437,-3.197963083295789,2.960396075363774,1.0
438,-1.8839191849093808,3.40136125148183,0.0
439,-0.843009182309153,3.8557340137291005,0.0
440,-0.020747665971605,4.280422621605993,-1.0
441,0.641243820860744,4.616083787611433,-1.0
442,0.6570888640572718,4.697344231317661,-1.0
443,-0.3397871655774764,4.666996438173259,-1.0
444,-0.6740507222343837,4.541857489257,-1.0
445,-1.0807795984118584,4.347873739048264,-1.0
446,-0.8978078825103779,4.046827857485245,-1.0
447,-0.6967465980412584,3.8083693496072697,-1.0
448,0.2022871807529753,3.5810243742718346,-1.0
449,0.5338613793226656,3.372937694626057,-1.0
450,2.156767230327865,3.2560195597982395,-1.0
451,2.391416049476028,3.095511070967092,-1.0
452,2.756692731458621,2.8214918012467156,-1.0
453,2.2556188743482157,2.570865516002159,-1.0
454,1.8488852136888452,2.2159799430269476,-1.0
455,1.3677077067569243,1.8552143482703305,-1.0
456,-0.159344900284573,1.5525676152729875,-1.0
457,-0.7820358293339282,1.3510125682904182,-1.0
458,-0.6169863865070582,1.2667607828523513,-1.0
459,-2.970623270281472,1.4550756564070368,-1.0
460,-6.613949749163808,2.1291403034898435,-1.0
461,-10.611117326487031,3.178565135840988,-1.0
462,-15.01986914667971,4.514107234340438,-1.0
463,-19.08402355919936,5.996349062588623,-1.0
464,-24.38878744216275,7.749514957192843,-1.0
465,-30.18032118658786,9.750607718468993,-1.0
466,-34.60967776716656,11.730575738124205,-1.0
467,-42.24006363648874,14.072519194890328,-1.0
468,-50.907414096593,16.757549062313057,-1.0
469,-56.66682119109704,19.32608115982145,-1.0
470,-57.68899449204844,21.216491229365058,-1.0
471,-60.80718402964809,22.807959610792064,-1.0
472,-62.97201334422225,24.020746681108136,-1.0
473,-64.62256991626012,24.880074156594738,-1.0
474,-65.38686119670228,25.33138174775256,-1.0
475,-67.44958705377175,25.484264167991224,-1.0
476,-68.79457023954699,25.352402884428216,-1.0
477,-71.5131845396883,24.94662276494317,-1.0
478,-71.85885811576112,23.99659613449678,-1.0
479,-73.31836561370012,22.755860417664213,-1.0
480,-71.81672111113151,21.169677568903055,-1.0
481,-71.29286607771607,19.346911656384876,-1.0
482,-74.23207887816844,17.505901515845537,-1.0
483,-79.62826338010592,15.752753099140055,-1.0
484,-85.05112075851994,14.304882420605376,-1.0
485,-89.59774030989672,13.249797958426013,-1.0
486,-94.17476123400576,12.489871069712791,-1.0
487,-97.64426828452294,12.385790454532419,-1.0
488,-99.95608470482404,12.883176834337329,-1.0
489,-104.82515625415397,13.890166455064795,-1.0
490,-104.02316043505245,14.418434415731209,-1.0
491,-105.33097200745968,14.899246325585402,-1.0
492,-108.53095215635466,15.442646040919229,-1.0
493,-114.02721460537688,16.204687685355392,-1.0
494,-117.63942177350472,16.916148864080093,-1.0
495,-123.7012972736145,17.874999822368657,-1.0
496,-126.83474784186232,18.712552498008808,-1.0
497,-131.53837254250368,19.663428762832343,-1.0
498,-135.8171985642361,20.499550727672812,-1.0
499,-137.51956124748563,21.0468907941566,-1.0
500,-140.29425941477982,21.163772493655692,-1.0
501,-144.92606025012384,21.014124215180093,-1.0
502,-147.32347530629937,20.679354705050297,-1.0
503,-150.1223028832758,20.443644863613752,-1.0
504,-154.4169935043828,20.453643624077852,0.0
505,-158.35761383500966,20.602870209013805,0.0
506,-161.5777983832271,20.832493942325623,0.0
507,-164.05126390305333,20.994143327715285,0.0
508,-166.57277715312367,21.003880553990612,0.0
509,-171.6849540884103,21.28877757505483,0.0
510,-174.7019701591205,21.180352396533415,0.0
511,-177.3486370391967,20.78125565484227,0.0
512,-177.9412519364491,20.093335109333143,0.0
513,-181.1262049304416,19.573287939428994,0.0
514,-182.7341874389476,18.929891073795776,0.0
515,-169.05902502336318,17.598877757609493,0.0
516,-166.58741280768953,16.111784137118686,0.0
517,-164.15781495275598,14.701897302633325,0.0
518,-169.25419191025847,13.50183562752924,0.0
519,-169.24163923083478,12.147884759358886,0.0
520,-166.0000216981155,10.719730527358168,-1.0
521,-162.80357206961074,9.565555602747276,-1.0
522,-162.75652474629476,8.476123936316473,-1.0
523,-160.54075329133454,7.628035187061295,-1.0
524,-158.73025827823105,7.275253058622989,-1.0
525,-161.28697374290823,7.092566365207821,-1.0
526,-160.07725141649604,7.176064658933281,-1.0
527,-163.81707869726756,7.183605740465057,-1.0
528,-170.85837191684618,7.192621301657362,-1.0
529,-166.43138544685897,7.167431676131192,-1.0
530,-166.8985456506391,7.009684971276425,-1.0
531,-167.62355751090715,6.64636623566271,-1.0
532,-170.43522069724267,6.217680723813569,-1.0
533,-171.76433668994954,5.398302452776577,-1.0
534,-175.20707795432145,4.376490271483507,-1.0
535,-175.14561887681114,4.78045840949419,-1.0
536,-176.41908880594542,5.272203246722146,-1.0
537,-177.8518927715258,5.754585093109775,-1.0
538,-176.8737190230723,6.10729162530649,-1.0
539,-179.81401909095263,6.650347329763585,-1.0
540,-183.72404015777613,7.42599667628548,-1.0
541,-182.2933364654917,7.777942154326424,-1.0
542,-183.2208250922519,8.056769519430183,-1.0
543,-186.6935107381271,8.31118101813984,-1.0
544,-187.56968718033207,8.250818640977174,-1.0
545,-191.19289037697104,8.493717426695241,-1.0
546,-194.0766709458108,8.604944305315449,-1.0
547,-194.06175607974043,8.749457610083324,-1.0
548,-195.58738787449735,9.28311261829342,-1.0
549,-195.05873824437435,9.2644529905247,-1.0
550,-195.09922940402248,9.056781755884101,-1.0
551,-195.925070411634,8.735492255038238,-1.0
552,-196.1431911167633,8.45941976254209,-1.0
553,-197.39583991033976,8.176112398595238,-1.0
554,-197.2002733706662,7.987940451126708,-1.0
555,-202.877566761784,8.033664670224287,-1.0
556,-208.6246573869618,8.49769297752922,-1.0
557,-206.69919410467145,8.584820444306207,-1.0
558,-208.19534540812603,8.438578363660334,-1.0
559,-212.020445920836,8.644845974740457,-1.0
560,-212.86169890846432,8.97240123343998,-1.0
561,-214.0974079733953,9.020851721921938,-1.0
562,-220.30380342018236,9.465370483510783,-1.0
563,-212.8354123799502,9.248731290983041,-1.0
564,-214.3052620423715,8.998535485277992,-1.0
565,-217.10850692247232,9.040080497696643,-1.0
566,-216.66172872020124,9.076914978097887,-1.0
567,-223.8174415906064,9.50548262551465,-1.0
568,-226.77350470078895,10.05264039717148,-1.0
569,-231.876650147674,10.76870528681621,-1.0
570,-232.13176892897724,11.15080731481087,-1.0
571,-238.93100501491,11.927609607249153,-1.0
572,-246.6374332515817,13.11307552306111,-1.0
573,-253.8265271824659,14.639717199086853,-1.0
574,-250.1645282051153,15.102533615359105,-1.0
575,-255.90705199279483,16.091927053015144,-1.0
576,-280.36471804432426,19.778653164639458,1.0
577,-270.174618011785,21.098409305370485,1.0
578,-261.72550872847955,21.32056770280924,1.0
579,-263.6511030355313,21.5637352737325,1.0
580,-270.4300424087978,21.98106815873278,1.0
581,-262.57318581995423,21.634441168630637,1.0
582,-265.7030672190732,21.56346971544062,1.0
583,-273.52565882743903,21.09674195127787,1.0
584,-270.8714635337224,20.13787943955989,1.0
585,-267.7101160060082,18.8398658607609,1.0
586,-262.03022419795406,16.837217388271004,1.0
587,-255.7931158056688,15.105384696856976,1.0
588,-249.70488563743936,13.468731981903243,1.0
