index,FSLR RH,Standard_dev,label
129,146.81210644227252,3.410441221766863,1.0
130,151.32301409813067,3.6157223834412147,-1.0
131,153.9367809557817,3.976127107267291,-1.0
132,143.56345055960406,3.9113626889526767,-1.0
133,140.87870376582768,3.8683656324182207,-1.0
134,138.8260485418861,4.008566375748667,-1.0
135,133.88774625026946,4.7124233111339064,-1.0
136,129.70855946081593,5.746597164544169,-1.0
137,128.80317580423008,6.633910209449212,-1.0
138,127.45819597774292,7.48449049642228,-1.0
139,124.27755669113694,8.506043923638968,-1.0
140,124.49224922806494,9.321022512625378,-1.0
141,120.25535637000569,10.23274710860122,-1.0
142,117.13236464433751,11.305879254847444,-1.0
143,112.96707820665276,12.545566601734292,-1.0
144,111.93911826645056,13.525992383920473,-1.0
145,109.06691632400856,14.457742630266758,-1.0
146,106.674087690992,15.15501724478584,-1.0
147,101.6477656776326,15.867816189996992,-1.0
148,101.51715850387444,16.174935395394645,-1.0
149,100.40212674087874,16.398551354644518,-1.0
150,100.91300946694555,15.832141145930272,-1.0
151,100.3320042482951,14.520193544912422,-1.0
152,97.55467324751544,14.015770490305709,-1.0
153,96.82357599174124,13.42153519988176,-1.0
154,94.62839769016333,12.782694429372746,-1.0
155,94.23297747472164,12.278403668034555,-1.0
156,92.882575929035,11.930145542019295,-1.0
157,90.12270147408417,11.543349425262049,-1.0
158,90.4913420426375,10.913854653915232,-1.0
159,89.69493014411137,10.325433728986297,-1.0
160,89.31506403095202,9.367502850592075,-1.0
161,79.79964385817071,9.34264131887212,-1.0
162,74.35857740087856,9.833842312126784,-1.0
163,70.48028897362386,10.701150245334693,-1.0
164,68.14532859935785,11.43155365953811,-1.0
165,66.22642653185828,12.146198627383173,-1.0
166,63.65977199873964,12.882456206443646,-1.0
167,61.3425720430569,13.78278730668171,-1.0
168,59.606040739807895,14.490690866403856,-1.0
169,56.72311120964783,15.172081070013636,-1.0
170,56.05115944628123,15.520267494431778,-1.0
171,54.01679055265036,15.721770382458933,-1.0
172,50.12945456626411,16.07969623798539,-1.0
173,44.43769730836888,16.585502030895015,-1.0
174,42.49135654197952,16.98665259223918,-1.0
175,42.41729849445106,17.001073238365,-1.0
176,40.51799085021176,16.856212686625437,-1.0
177,39.3095214723934,16.61892485788858,-1.0
178,36.41459452402644,16.124479309896284,-1.0
179,34.1490215738909,15.371950180435771,-1.0
180,30.39313906418145,14.36073699558577,-1.0
181,27.90406497173813,14.050067490940362,-1.0
182,25.3071914730597,14.02791614680814,-1.0
183,22.355098978468387,14.18329877366922,-1.0
184,17.401053990429173,14.562018809004417,-1.0
185,13.457731864078768,15.009328939464249,-1.0
186,8.291050870267838,15.68243987427267,-1.0
187,6.124694549454745,16.232756135283765,-1.0
188,2.094069497924586,16.798542514030892,-1.0
189,-0.6735462479524514,17.336538828550168,0.0
190,-3.583360035801075,17.678010139598104,0.0
191,-6.500838195685695,17.924363955977885,0.0
192,-8.595690380747346,18.16193242296052,0.0
193,-12.08236686655642,18.66196869875955,0.0
194,-14.149629850799132,19.021553111854086,0.0
195,-14.429313907050863,18.96048845909356,0.0
196,-14.97644957088136,18.654097203997182,0.0
197,-17.666225103588115,18.192562816891236,0.0
198,-21.63423998142125,17.8056045967473,0.0
199,-24.68136350729783,17.3573399091338,0.0
200,-20.96119179501591,16.51435186006408,0.0
201,-21.801476034456943,15.510575653622512,0.0
202,-21.952851037831365,14.310489487322409,0.0
203,-21.06687755148974,12.894510723716323,0.0
204,-19.80307111153722,11.514990657194712,0.0
205,-19.90378676831429,10.163914088599425,0.0
206,-19.50488997741633,9.022367337220025,0.0
207,-19.418994018971468,7.777353913096367,1.0
208,-19.267981628900824,6.687336277119232,1.0
209,-19.77688663803565,5.646313980366263,1.0
210,-19.466150200687466,4.6814725109604645,1.0
211,-15.84782041789206,3.884151299590737,1.0
212,-15.04006846064484,3.2475642511359015,1.0
213,-12.392834012240565,3.2149887340343946,1.0
214,-12.784305687271376,3.3288851646374167,1.0
215,-10.989372147823945,3.6318259539474353,1.0
216,-12.820530929503548,3.7696320348738674,1.0
217,-11.354809079439342,4.080296459779415,1.0
218,-11.54213281049926,4.231493498059216,1.0
219,-11.01781100208271,4.115650618814859,1.0
220,-11.882873177351392,4.137268955427222,1.0
221,-10.881218831878478,4.1048320470110635,1.0
222,-11.957980414045087,3.9254020365217426,1.0
223,-9.882770426844443,3.8621498383211446,1.0
224,-9.196106089508447,3.86389147439748,1.0
225,-6.201514710045252,4.019634985541805,1.0
226,-6.183601010489134,4.08607768501773,1.0
227,-4.879975963470059,4.1570607220866735,1.0
228,-3.0225946951466867,4.282067550445987,0.0
229,-3.0936107501566568,4.179066696870856,0.0
230,-1.861788634837687,4.04793483962839,0.0
231,-1.4669815492642757,4.163115065292564,0.0
232,-1.3767949669771014,4.226991700479132,0.0
233,-0.4598951864442711,4.4463679143900245,0.0
234,-1.2573872189852937,4.491683884375808,0.0
235,-2.5868970134549016,4.498402555255292,0.0
236,-3.686849784927311,4.297759887289203,0.0
237,-3.933663646322998,4.146028139712426,0.0
238,-4.578044164967896,3.9266764686114604,1.0
239,-3.084055344426581,3.7327209403441826,0.0
240,-1.5937225765821168,3.4426397482420743,0.0
241,-1.2284019702036415,3.1759992423236514,0.0
242,-0.0108214020049715,2.7040990375320573,0.0
243,-0.0204414864983846,2.3511067595052664,1.0
244,0.0524209586751212,1.9387881475021755,1.0
245,1.9312072270905207,1.9792664022312323,1.0
246,1.5527782052484582,1.8969689636912006,1.0
247,0.7551623175918571,1.8215145276274871,1.0
248,1.2098882846997832,1.8741188584100552,1.0
249,0.8560219210075779,1.8762649887286964,1.0
250,-0.300054134333898,1.8727328174789077,1.0
251,0.076625311224955,1.8825788159990189,1.0
252,0.5914985093114247,1.906761827129741,1.0
253,-0.3934975241050509,1.9074166934509296,1.0
254,-0.2792601851134471,1.9071369205317068,1.0
255,-0.1859242570207975,1.8592981727028701,1.0
256,1.5779362056034785,1.7719059513066457,1.0
257,1.389038700754984,1.5963895109494965,1.0
258,1.3175999303567067,1.2237091686117623,1.0
259,1.018333433308058,0.9571668251784048,1.0
260,2.397457172579798,0.9318728177767055,1.0
261,2.7233573010586447,0.939276912745845,1.0
262,2.7090577319065723,1.0081048018678174,1.0
263,3.718750650231815,1.1549014892842782,1.0
264,6.297511712901407,1.603616863606777,1.0
265,8.395772870856774,2.233788696589842,1.0
266,8.340538444466777,2.671570502810096,1.0
267,8.680746582902056,3.0244124045063288,1.0
268,10.894705962616964,3.5375750742973215,1.0
269,13.324456207956189,4.181511015245409,1.0
270,14.336439380282991,4.707964970119344,1.0
271,17.00945017468892,5.374962722307815,1.0
272,16.19707263029431,5.788587540190211,1.0
273,17.736385830106187,6.147486387746435,1.0
274,19.26764451183253,6.493462161069032,1.0
275,20.876312275028333,6.820077180282569,0.0
276,21.821652023696103,7.167908947512753,0.0
277,24.450818406784308,7.566734603088602,0.0
278,24.2961850070575,7.749410067400506,0.0
279,24.386428618578044,7.732496457494291,0.0
280,23.805339193481394,7.611061586340926,0.0
281,25.73148643208664,7.480880685263973,0.0
282,25.36996764248413,7.131401363646804,0.0
283,25.06100283807145,6.660561785958353,0.0
284,25.56269201173609,6.2901514917968875,0.0
285,26.909434142334497,6.039229208388746,0.0
286,28.326900275611894,5.704427510699659,0.0
287,28.60952444359724,5.21344298399614,0.0
288,30.30840072869662,4.893476040704881,-1.0
289,23.365814639431136,4.371510826897779,0.0
290,21.92251379843183,3.8642563867673876,0.0
291,23.12604412134281,3.5484480741285016,0.0
292,23.84901292955688,3.0577130306848157,0.0
293,24.14125418397444,2.648879969892602,0.0
294,22.593556356082452,2.3910290119703617,0.0
295,24.05797142900044,2.2212513617126097,-1.0
296,24.3156422070839,2.107321329594024,-1.0
297,24.555394797383904,2.10599145608856,-1.0
298,22.81657000223379,2.1579099614056676,0.0
299,22.428653267552388,2.2276567412297776,0.0
300,22.637094151595072,2.2711850308076404,0.0
301,23.148075559981542,2.2878911477567243,0.0
302,22.852064802450062,2.315602306550361,0.0
303,23.351075975975537,2.3264820368793355,0.0
304,23.42115919583165,2.3215555505582874,0.0
305,23.793662665899312,2.2430475318320986,0.0
306,22.74467013633867,2.03793868121319,0.0
307,21.491586660879992,1.777423156730283,0.0
308,20.84906861539292,0.9485462950751918,1.0
309,21.23405407486941,1.0301765744919993,1.0
310,20.71357105504862,1.1256953509855054,1.0
311,20.84040710127104,1.2146842748028914,1.0
312,21.24156109015187,1.2349924731440463,1.0
313,22.20974736142996,1.18779389518702,1.0
314,22.89313494440943,1.190062677252201,-1.0
315,22.22975712741272,1.1396906912779778,1.0
316,22.77555822298705,1.05889450309582,-1.0
317,22.55104242054236,0.9326132375307475,-1.0
318,22.27466233000498,0.9249965583830135,1.0
319,22.5247503684366,0.9260363365625309,-1.0
320,21.686378220793127,0.9316030241696924,1.0
321,21.06307906455647,0.9413987163251049,1.0
322,21.88981833600965,0.9274180318305822,1.0
323,22.59600088802748,0.887859411497475,1.0
324,22.02424219933623,0.827294764249667,1.0
325,23.093606146120813,0.7585315172882512,1.0
326,22.888925247396216,0.7671590842995741,1.0
327,23.108940839409104,0.8004229848287737,1.0
328,22.33284905112327,0.7520777504468548,1.0
329,23.13172670747427,0.7556343165999789,1.0
330,23.839595067977665,0.7545327629220846,1.0
331,23.84049861678166,0.7345254628390787,1.0
332,25.06492978868225,0.8717926005363772,1.0
333,26.34857370923473,1.1842765589053927,1.0
334,28.00216294750645,1.6430693614190475,1.0
335,27.896353352766013,1.9360569792732387,1.0
336,27.96384721806255,2.1743292431029158,1.0
337,27.9273188147408,2.3493086078691885,1.0
338,27.754002588100267,2.4575905578522086,1.0
339,27.36350045977892,2.5163971587522016,1.0
340,33.86786011608499,3.1867939915128223,1.0
341,35.59838215870054,3.8135227596399988,1.0
342,33.49927246048147,4.058438419443339,1.0
343,33.22647373500204,4.225710368554671,1.0
344,34.562913983721394,4.385340053117172,1.0
345,34.62108058050972,4.522052351195299,1.0
346,35.3136395927941,4.614907881643715,1.0
347,35.84863970871646,4.672247474803422,1.0
348,37.075504038042006,4.661511732087683,1.0
349,37.08382544586684,4.601526417279022,1.0
350,39.137667019370426,4.648748490831969,1.0
351,37.1748024103501,4.428315017377564,1.0
352,37.84183462480176,4.252849344218976,1.0
353,39.7461546245219,4.220735030264544,1.0
354,41.15959414657925,4.330335142081206,1.0
355,41.42513492160959,4.345008967594623,1.0
356,41.104698628042016,4.231494365122352,1.0
357,40.7571306288308,3.977289141142696,1.0
358,42.95782144828694,3.7211115375839703,1.0
359,43.392739223995015,3.238431083961699,1.0
360,43.80848993889383,3.3682882006920183,1.0
361,44.180616649414425,3.5521094624327922,1.0
362,45.66653985125886,3.6556723930093624,1.0
363,51.36558097406812,4.267375045938783,1.0
364,52.73922909064108,4.891066076394359,1.0
365,54.2662468870134,5.457094967118813,1.0
366,54.02169821848811,5.823295328048696,1.0
367,55.72545710220611,6.214782472425318,1.0
368,54.76705408771315,6.427990772495236,1.0
369,56.45687184133646,6.641737144705063,1.0
370,56.734249571367485,6.862739450176021,1.0
371,58.16695581503729,6.92388221373549,1.0
372,58.62146569108449,6.907744762041425,1.0
373,58.47549520320175,6.877626590165362,1.0
374,58.50971949997484,6.825815883421774,1.0
375,58.63085610344965,6.683802871120334,1.0
376,58.63362532431857,6.389311545907318,1.0
377,59.78468118735709,5.968116595170319,1.0
378,60.6514735916293,5.650235982531867,1.0
379,62.020456985843055,5.293866109580673,1.0
380,62.43134212699903,4.807344229807128,1.0
381,63.170137690481766,4.162939477400481,1.0
382,64.14855692370966,3.5041001698451844,1.0
383,65.51124335228485,3.529232713962511,1.0
384,65.3367878351258,3.5385628019308046,1.0
385,65.51171584196896,3.5891534649856593,1.0
386,67.23530572248991,3.672032861709895,1.0
387,72.93068052034515,4.426098698499022,1.0
388,73.55809591555501,4.914504067482489,1.0
389,79.26703354095284,6.006277762842881,-1.0
390,80.90457890335662,6.939534079369457,-1.0
391,82.04159952193629,7.765406569880733,-1.0
392,84.32171888934923,8.586076264157162,-1.0
393,81.55452388612038,8.903373899306438,-1.0
394,81.28125231964626,9.03943543853519,-1.0
395,81.82844923725095,9.066870344312253,-1.0
396,83.44947414624835,9.040180150255853,-1.0
397,80.0818069399534,8.749399800661054,-1.0
398,80.357648229384,8.404780855624878,-1.0
399,82.04992493982883,8.109525061736841,-1.0
400,81.91335004349257,7.699175440872226,-1.0
401,81.99139868628087,7.205708561909377,-1.0
402,81.06476085923518,6.6156510441864045,-1.0
403,79.76730906690467,5.981086716906008,-1.0
404,79.17096162752182,5.141267980696818,-1.0
405,77.10912444560665,4.083407561640608,-1.0
406,76.26545551723933,3.000664296304071,-1.0
407,76.24144447812795,2.6594236096857946,-1.0
408,60.49239296438024,4.975755587879611,1.0
409,62.941823824557225,6.211544007435162,0.0
410,61.91725499964372,7.230894189001173,0.0
411,62.65796560573344,7.899459236873758,0.0
412,65.13961702060246,8.102945895054646,0.0
413,65.3496183708174,8.311471277438523,0.0
414,65.65880288998208,8.428662077589792,0.0
415,65.98234594555981,8.425780100887067,0.0
416,66.45637493499626,8.22188502663377,0.0
417,65.20414297518592,8.185189170495986,0.0
418,64.80153271156395,8.076243778024178,0.0
419,65.66233881862223,7.731739032301982,0.0
420,64.42253844216103,7.326316780589798,0.0
421,65.79330696140039,6.734244195888973,0.0
422,68.04505746181898,6.062142918427451,-1.0
423,70.21817825230833,5.425351462268509,-1.0
424,70.76718082709213,4.756112610371418,-1.0
425,71.85266679937668,4.294158427199682,-1.0
426,71.94191921618437,3.8811947656263355,-1.0
427,69.60255398646024,3.2425042910691686,-1.0
428,67.97231723316062,2.963380242455621,-1.0
429,67.13991295924184,2.835082757695938,-1.0
430,68.00886570467037,2.59680189250122,-1.0
431,67.12128085938159,2.374144424242575,-1.0
432,60.949875407738176,2.7371870515606984,-1.0
433,57.88087598190808,3.419765368836594,1.0
434,58.164848782452,3.9220598179112858,-1.0
435,62.10006937490521,4.038142235839869,-1.0
436,63.47210449313276,4.083260041317371,-1.0
437,56.87235564911808,4.570680438254028,-1.0
438,57.1727474133869,4.9471145111491115,-1.0
439,61.37058046170567,5.021180957271167,-1.0
440,60.5731946834735,5.119055093311244,-1.0
441,56.74820016165239,5.422013626979162,-1.0
442,51.87933119461371,6.021626861249664,-1.0
443,50.85474082416548,6.441903515428569,-1.0
444,45.71902974083831,7.168917992493967,-1.0
445,41.83270246606567,7.957870995986844,-1.0
446,40.970502338812736,8.481109612220614,-1.0
447,34.62058914581486,9.569292018673115,-1.0
448,27.602291870283462,11.162864577257432,-1.0
449,23.827813898515288,12.689335755628642,-1.0
450,20.9264397296175,13.943988400449511,-1.0
451,19.11645907019475,14.943506615878682,-1.0
452,15.37828920544714,16.225425501080988,0.0
453,15.645578160106131,17.22683690018507,0.0
454,13.736474419722173,18.0463436198686,0.0
455,12.850508826409596,18.375771804595548,0.0
456,10.941629082398537,18.381543631093226,0.0
457,9.18520929702312,18.613702250309114,0.0
458,7.908298233886043,18.58240078804683,0.0
459,2.0533649448722926,18.22437294382319,0.0
460,0.3456611775761189,17.542560415736855,1.0
461,0.0308584092366572,16.723619036797718,1.0
462,-0.3213095906811034,15.91333965752283,1.0
463,-0.1431263819572805,14.69083889709737,1.0
464,-1.0784369367324942,13.579326978218784,1.0
465,-2.0754154372312,12.478775987273426,1.0
466,-3.492155535790374,11.030522443132558,1.0
467,-2.89480335958762,9.808671213763994,1.0
468,-2.9911128596344696,9.023200196702087,1.0
469,-2.406321855050976,8.31954823743153,1.0
470,-0.941334657079686,7.611030871104386,1.0
471,2.196561609392141,6.803304818486865,1.0
472,3.581532342659166,6.2239061596169725,1.0
473,5.277372784154686,5.516072659925829,1.0
474,5.831787406132875,4.926973534036129,1.0
475,28.239062321410664,7.30609940452916,0.0
476,27.32295972606556,8.975273541364007,0.0
477,24.40933137467941,10.040119203709764,0.0
478,26.319286717844065,11.147863588902595,0.0
479,26.25408587056012,12.036289820776041,0.0
480,24.444852015757057,12.5642084256855,0.0
481,24.16315279509036,12.924535330335058,0.0
482,24.328769385653374,13.153648923269323,0.0
483,25.285949634437472,13.31729990023499,0.0
484,24.472778018534328,13.263634622680199,0.0
485,23.467035734866837,12.975797506975477,0.0
486,19.79897806663132,12.339287188575586,0.0
487,23.524741157572265,11.684842925858428,0.0
488,21.65717703797671,10.770656208554746,0.0
489,22.66514790099538,9.69264721600837,0.0
490,22.918188319350023,8.487596133767545,0.0
491,22.251034148270364,7.3427051824143685,1.0
492,21.914267062522956,6.0420846118512435,1.0
493,24.46883143631609,4.547630097564586,1.0
494,25.31337061209183,2.0168282545526885,-1.0
495,24.275430042530083,1.7752822492854023,1.0
496,24.87281296442871,1.607843413442609,-1.0
497,22.216964988212,1.641388593742733,1.0
498,22.797178189137725,1.534497851748614,1.0
499,26.270988705437283,1.5360667637704655,1.0
500,26.197133751878788,1.6361812143603724,1.0
501,28.37779994322746,1.9483370631881445,1.0
502,28.06212192899094,2.16323760311206,1.0
503,27.21104873193307,2.2621447011500737,1.0
504,28.43141102501783,2.4578243953115586,1.0
505,28.010767340054727,2.5803562770268176,1.0
506,31.206416047773097,2.728670308809533,-1.0
507,30.49330515606696,2.9486614820272057,-1.0
508,31.376401358144832,3.083204231292178,-1.0
509,30.379863096797905,3.1306577993509066,-1.0
510,33.546334870959235,3.4069062485554142,-1.0
511,22.202346995737145,3.410406254179249,1.0
512,20.456420615809407,3.535442820909013,1.0
513,28.71554888585942,3.5150062892183542,-1.0
514,27.672515513178936,3.494219328632509,-1.0
515,24.306604258810182,3.492881574459535,-1.0
516,19.64593897865481,3.848862427315817,1.0
517,17.40613622741884,4.281558259695896,1.0
518,15.746103016245655,4.865037109057232,1.0
519,17.741559843874512,5.226796951937685,1.0
520,15.87112253104921,5.681858126459813,1.0
521,18.795906397463867,5.814909554883254,1.0
522,21.63393894689918,5.8064762201997215,1.0
523,23.52952635932381,5.775699203720193,1.0
524,19.36708619899199,5.794876011405522,1.0
525,41.800549845612935,7.003425276987363,-1.0
526,39.47138380783439,7.629917237019037,0.0
527,35.54014584772701,7.899572964555135,0.0
528,35.37927377873127,8.11057730205372,0.0
529,36.98671370333352,8.448979644961145,0.0
530,37.02277463123684,8.650296095585958,0.0
531,34.23035845121044,8.791921758313864,0.0
532,39.13188610079941,9.09539065146636,0.0
533,38.40240662306681,9.415816519344595,0.0
534,38.95645914885596,9.729022514819807,0.0
535,41.49280906318893,10.087052588340148,-1.0
536,45.118728771995706,10.393140846296301,-1.0
537,42.773845048995256,10.234504756841178,-1.0
538,41.62062311222874,9.699853506529738,-1.0
539,37.883584558631824,9.028017867869904,0.0
540,35.81691950187161,7.925173709835329,0.0
541,33.974313882060244,6.931235891953024,0.0
542,29.05604583371371,6.290259962620999,0.0
543,33.90933628194489,5.560238444562727,0.0
544,32.72077953703081,3.897651206369944,-1.0
545,33.07299918406592,3.8869690572295275,-1.0
546,36.3442457396153,3.8504705640195334,-1.0
547,36.03635732061002,3.842350861559325,-1.0
548,37.45493589692158,3.8243593983375956,-1.0
549,34.74268690160008,3.8606138976713718,-1.0
550,28.69108837021848,4.283081055123151,1.0
551,28.955832806787384,4.586464703653896,1.0
552,27.47492295769552,4.93605100280876,1.0
553,28.82998980895616,5.123308236139527,1.0
554,25.653425354951544,5.468221861074879,1.0
555,27.250591485551357,5.448091140638085,1.0
556,29.923748694068102,4.8200152153829965,1.0
557,29.80139510232404,4.2953053992987895,1.0
558,33.45933585141334,3.7297236220795815,1.0
559,34.90958797853746,3.5394457890444015,1.0
560,35.91105509369421,3.5449814456971303,1.0
561,32.929664432285755,3.5205552797894364,1.0
562,31.857903124417845,3.4584554795027853,1.0
563,35.32366134888611,3.513645825099711,1.0
564,34.19219215571462,3.5433300939545758,1.0
565,36.19573442258647,3.6536543912997814,1.0
566,38.10337108656929,3.7753628492892912,1.0
567,42.43229243407949,4.330952341837803,-1.0
568,46.31992265558852,5.207618312377394,-1.0
569,47.33410088680935,6.095916407230752,-1.0
570,45.04961176992333,6.463878976538008,-1.0
571,44.05519346149954,6.649637204558098,-1.0
572,43.64012371765962,6.624384792761331,-1.0
573,44.08333913778796,6.614280242616571,-1.0
574,43.05933347600489,6.184816288824257,-1.0
575,35.67744822072366,5.696689463908303,-1.0
576,33.3423895480533,5.482125435554892,-1.0
577,33.828040733930365,5.217915467373794,-1.0
578,33.7669734227193,5.202440102736275,-1.0
579,36.10086636475828,5.1646390100451,-1.0
580,34.375064062137064,5.218806753377594,-1.0
581,30.9496530768486,5.348861784776565,-1.0
582,30.803737439904303,5.422286350040604,-1.0
583,31.494281044470483,5.60242852320327,-1.0
584,29.594563992817385,5.865422741942218,-1.0
585,32.19688639123677,5.997210323152119,-1.0
586,30.849921403532903,6.194629761471903,-1.0
587,31.965493519170813,6.1934846207243845,-1.0
588,26.84499599895623,6.16944349579425,-1.0
589,28.284295423559165,5.777552024756269,-1.0
590,29.33963308873853,5.394283335493142,-1.0
591,30.44978505104964,4.92520185254834,-1.0
592,24.879088421496192,4.679222542957097,-1.0
593,24.949241661921786,4.130440009258284,-1.0
594,25.36859656584611,3.3821973105414878,-1.0
595,25.89048870423109,3.3399609702460316,-1.0
596,19.17110504298779,4.07481035338488,-1.0
597,13.388933718955975,5.319665689418512,1.0
598,16.05250768002186,5.850607250632727,1.0
599,14.756983483423523,6.1656459375484625,1.0
600,15.469067531637194,6.354097329653522,1.0
601,13.484802742417529,6.771635568214118,1.0
602,10.230647631196277,7.343917725638349,1.0
603,11.081737717905284,7.621698504919446,1.0
604,12.68751834055348,7.754653770564132,1.0
605,12.650121476756569,7.61474443941024,1.0
606,13.992980939251296,7.383676352236577,1.0
607,10.725054027832698,7.101300966540213,1.0
608,11.176783344368232,7.052626667437994,1.0
609,11.78075388114749,6.77066098324369,1.0
610,14.990688705109598,6.169833670194319,1.0
611,17.071594245063366,5.253077393747576,1.0
