index,EPR O,Standard_dev,label
174,-0.4825158931166129,2.7815279498280105,0.0
175,0.0710279481563702,2.74468351116809,0.0
176,0.3279098920558354,2.6537590019397457,0.0
177,0.0784847753650197,2.562967113225559,0.0
178,0.9785130716603448,2.500954318231123,0.0
179,1.771776304376587,2.4576942537920483,0.0
180,2.1790708118613367,2.4168384874795414,-1.0
181,1.6283706835896723,2.386593213600856,0.0
182,0.7771545411803586,2.3462600860515113,0.0
183,0.8137392759261104,2.321836343870203,0.0
184,-0.0468163621160329,2.304479194429699,0.0
185,0.1016281198444772,2.271277193402165,0.0
186,1.0846695874264256,2.2280333536722656,0.0
187,1.2517966839003876,2.193028179736674,0.0
188,1.1094334279238254,2.165214844908696,0.0
189,0.3819449109580972,2.1083890554979288,0.0
190,-0.9893528731585448,2.019872664959967,1.0
191,-0.7796214516582154,1.9060731676829397,1.0
192,-0.9079993581151412,1.804628217400223,1.0
193,-0.5053528262573224,1.7258301668430558,1.0
194,-1.7272650844556736,1.640725849990191,1.0
195,-1.2496207213241632,1.574733735144811,1.0
196,-0.9066334069769866,1.511835600993851,1.0
197,-0.6247696588739373,1.4911383810440044,1.0
198,0.0724927035530669,1.4862111153337958,1.0
199,0.4248687372401392,1.4899351360149329,1.0
200,1.4426557104796558,1.5050006001411838,1.0
201,2.2260813183883954,1.531321567675104,1.0
202,2.2883288823239525,1.5595994668530115,-1.0
203,2.0281793800759687,1.5834526700059308,1.0
204,1.3630324237901448,1.5966272619173612,1.0
205,-0.0611888162842575,1.5961077661474887,1.0
206,0.746982696178506,1.6023641730405755,1.0
207,1.382320254774818,1.6113242505608192,1.0
208,1.6583243906442888,1.6161487131862928,1.0
209,2.1728651430860357,1.634277368034457,1.0
210,2.371158265404951,1.6487112649787885,1.0
211,2.3959263895574026,1.6737684833347772,1.0
212,2.1804469131155386,1.6932961426405286,1.0
213,1.556530541892009,1.7007549838947615,1.0
214,2.990842795730273,1.7246075998830515,1.0
215,3.0836137928456537,1.7506947516542706,1.0
216,2.908685493759556,1.7790357155594865,1.0
217,3.120622692234562,1.7714642417700175,1.0
218,2.951437984364702,1.7754196300422125,1.0
219,2.675956885657726,1.7942801952901388,1.0
220,3.087532670188104,1.8108244973279932,1.0
221,3.245584461034177,1.8104145573953376,1.0
222,2.573815843600059,1.8238943829959484,1.0
223,3.9914715054779606,1.872271398638226,-1.0
224,3.963700284221588,1.9177952488004395,-1.0
225,4.230320816634219,1.9639956370964213,-1.0
226,5.653694816629965,2.039606318863954,-1.0
227,6.012056551797912,2.123621469347875,-1.0
228,5.733942615757286,2.1983439622641123,-1.0
229,5.8463590248336885,2.2693783258291953,-1.0
230,5.580963960334429,2.3191426326316997,-1.0
231,4.995173725588124,2.3548100558252543,-1.0
232,4.647087712489295,2.3852545541818975,-1.0
233,5.241479024463672,2.430184113316788,-1.0
234,5.045580145518571,2.470933699974819,-1.0
235,4.425042677328605,2.498033562253677,-1.0
236,4.684136840031655,2.5221286710143245,-1.0
237,2.83317358671782,2.523012595386242,0.0
238,2.9103369321043147,2.5175574701111265,-1.0
239,3.019983004724395,2.5189228036284153,-1.0
240,2.8741684291714336,2.5213982731498152,-1.0
241,1.684439219806734,2.521202617789268,0.0
242,0.9228473547449312,2.5161276523102494,0.0
243,0.2677780215762908,2.5095026265829588,0.0
244,0.5855152755289623,2.4884246192149395,0.0
245,0.6367524611055728,2.472768751416907,0.0
246,0.7644830031701559,2.467357314274839,0.0
247,1.234077814355203,2.456775347758988,0.0
248,2.188588299966554,2.4536073755407264,-1.0
249,1.8826713635079104,2.4531480540309505,-1.0
250,3.193432852340422,2.456725625974531,-1.0
251,3.7053209090376953,2.466028532766096,-1.0
252,3.691550739593822,2.4786124954441062,-1.0
253,2.6986919899545825,2.4666960637211752,-1.0
254,2.5239044272279045,2.456154634170628,-1.0
255,0.2586317913760041,2.4346096711202314,0.0
256,1.3522604834421088,2.398178937312083,0.0
257,2.029308067778757,2.3739869547053067,-1.0
258,2.4991305625613194,2.3471394423843486,-1.0
259,1.411874791005971,2.2837420723692943,0.0
260,1.2640554697980375,2.214693148767621,0.0
261,1.762886068616112,2.1345141629421174,-1.0
262,1.8938778092292663,2.0770315390384493,-1.0
263,0.9641666822445673,2.0055950191213863,0.0
264,1.199500293348109,1.9572675365326662,-1.0
265,0.522925398404567,1.9166374566217494,0.0
266,-0.6909585100312228,1.9003041765997182,1.0
267,-0.940171303184414,1.8951936668479488,1.0
268,-1.2028738494620654,1.8995562446702974,1.0
269,-1.1305889659796833,1.8976283369028768,1.0
270,-0.883930782941519,1.9022826867294942,1.0
271,-1.5600163819712378,1.8894749991231525,1.0
272,-1.9475755267931163,1.9063140557387852,1.0
273,-1.2597234389484695,1.9144792726384028,1.0
274,-0.4060981825495986,1.9136206793041293,1.0
275,-0.5263871796284292,1.9196336753347425,1.0
276,-1.950547932036173,1.9491288179740172,1.0
277,-1.6988421039812494,1.9716353982983135,1.0
278,-1.0345805110413409,1.988646606082377,1.0
279,-0.1615273604432445,1.9965227948105604,1.0
280,-0.1370320092595562,2.0031500816479473,1.0
281,0.2474688678381937,2.0075399715887285,1.0
282,0.1443398855091686,2.011033724178776,1.0
283,0.2723587334288453,2.0137784389136884,1.0
284,-0.7857233954153031,2.0210407511045725,1.0
285,-1.8014266735778648,2.0435842461412093,1.0
286,-0.2340367388412403,2.0506900919843236,1.0
287,0.3392544806388713,2.053882129526399,1.0
288,2.1100232139689723,2.0543892135105106,0.0
289,0.9799645906682316,2.051936366894419,1.0
290,0.6210722465678202,2.03833634344177,1.0
291,1.0387066675245933,2.0255613627568563,1.0
292,1.6140068647269743,2.0102664096965284,1.0
293,1.9632557124635923,1.9995636013952807,0.0
294,2.3917684930615337,1.9725350061576181,0.0
295,2.322788728695216,1.9518587897985966,0.0
296,2.457616414049724,1.935773530404971,-1.0
297,2.7952944397834045,1.9242419719224182,-1.0
298,2.7190544387675573,1.9191774914165527,-1.0
299,3.0093711381626065,1.91824042272357,-1.0
300,3.2402984940135298,1.9232845966314873,-1.0
301,2.7217724866637525,1.9249878859678164,-1.0
302,2.6235940650413028,1.926100175237455,-1.0
303,2.4767093279254766,1.9270996125826676,-1.0
304,1.9229640420235936,1.9265434052745685,1.0
305,2.6805292632430597,1.9187749605775637,-1.0
306,2.821599590901158,1.9178050738924814,-1.0
307,3.97768058900607,1.9284865503629531,-1.0
308,4.5866886611045175,1.9467819896772394,-1.0
309,4.876436133573847,1.9687161885213227,-1.0
310,4.18677382627034,1.980827885997837,-1.0
311,4.332328300795638,1.9943155960400265,-1.0
312,4.427505734827733,2.008937957952626,-1.0
313,3.3522922482861333,2.012724115787139,-1.0
314,2.597489497260767,2.011238148311081,-1.0
315,2.216982703076468,2.0085600510142037,-1.0
316,2.310246160648447,2.0068095755731354,-1.0
317,2.600288113005917,2.004613695560995,-1.0
318,3.126785419913645,2.0055132648612135,-1.0
319,3.178966751391883,2.0078004738775173,-1.0
320,3.2521413841546547,2.008746261345539,-1.0
321,3.457139501850208,2.0101521156405586,-1.0
322,2.859568298117466,2.011135235793726,-1.0
323,1.8888895111519872,2.0014236671183285,-1.0
324,2.361516778813268,1.992035046642151,-1.0
325,0.619823415169364,1.983836664610719,-1.0
326,-0.8920076347334032,1.9686661911471601,-1.0
327,-0.5879408678430309,1.9396551726454072,-1.0
328,-0.702491169925807,1.9153957904510692,-1.0
329,-0.5656815958404877,1.884439096903084,-1.0
330,-0.7157960955632632,1.8584778431959657,-1.0
331,-1.3569635550247623,1.8510872158246447,1.0
332,-1.3460484620883193,1.8475917099974297,1.0
333,-1.7571115162578508,1.8374855462497548,1.0
334,-1.3900912487851258,1.8227038705663403,1.0
335,-1.5779363290762518,1.8202357361909027,1.0
336,-2.778937719395301,1.8338303905281876,1.0
337,-3.6383686171640894,1.8905229301863138,1.0
338,-4.116194545182012,1.955040684941986,1.0
339,-2.9497904754871485,1.9870061399976384,1.0
340,-3.963540439862399,2.0405307388641902,1.0
341,-3.5081605047817703,2.0879846032946827,1.0
342,-2.7885523506307663,2.120835858724838,1.0
343,-2.982394015467534,2.155136054109474,1.0
344,-1.4572422772001232,2.1674119046992963,1.0
345,-1.4543443870046673,2.1794440515404845,1.0
346,-2.032398503042785,2.1980156092819683,1.0
347,-1.455137978139689,2.208961877123297,1.0
348,-0.5705494063983707,2.2082193089553077,1.0
349,-0.3919184378107587,2.208007344779282,1.0
350,0.5320677945277197,2.19380918094899,1.0
351,0.5198607620431517,2.172563991631981,1.0
352,1.1355686405036636,2.1514129951538985,1.0
353,0.7502876288866247,2.141284159665752,1.0
354,2.1338393255619934,2.1381156525190885,-1.0
355,1.8248193181409815,2.1412777136126144,-1.0
356,2.391337651877137,2.1473702012300686,-1.0
357,4.463094000624565,2.1769521194859114,-1.0
358,4.754803868687517,2.207705428133738,-1.0
359,3.8148179392524497,2.228738076860227,-1.0
360,3.723063219399776,2.2484666702881793,-1.0
361,1.721227669462067,2.2482768064503333,-1.0
362,1.3730877862559367,2.2461495892320094,-1.0
363,2.830968976770791,2.2559176086033372,-1.0
364,3.245901675532238,2.2693620116484468,-1.0
365,1.9470136645014264,2.2723174253090175,-1.0
366,2.718833435748678,2.2756700912686973,-1.0
367,1.998283948575022,2.2718156640373586,-1.0
368,1.4676440525937409,2.2632506133615844,-1.0
369,1.5532994362208257,2.2552374531143777,-1.0
370,2.7616936772025724,2.2556961052250446,-1.0
371,2.970597919826972,2.2506919764344713,-1.0
372,1.3961003916653425,2.231601367798095,-1.0
373,1.5295878077745757,2.2203772540507534,-1.0
374,2.065186315680449,2.217919803083085,-1.0
375,1.0602266002379397,2.2121215574291595,-1.0
376,0.8391167743415764,2.1910555047754916,-1.0
377,0.6230583156461194,2.1732825965245874,-1.0
378,-0.1527495818525182,2.16619926317618,-1.0
379,0.5943026464136949,2.1629417860688145,-1.0
380,-0.6354428765899485,2.166494201305231,1.0
381,-0.2600409002462953,2.1691958760529206,-1.0
382,-2.125655637713294,2.191417015052102,1.0
383,-3.7730487628885774,2.243768535297454,1.0
384,-1.8150828600096105,2.2547047957967488,1.0
385,-1.7270719281552829,2.2537636255983307,1.0
386,-1.257204546586422,2.2620094807650446,1.0
387,-0.9170901729353602,2.2694776166766792,1.0
388,-0.4924116291913663,2.2719821852570106,0.0
389,-1.6038660498280135,2.286994638343134,1.0
390,-2.080076828698026,2.3072140635495115,1.0
391,-0.484492423751675,2.311708107239269,0.0
392,-1.1314921351234375,2.3199598449762653,1.0
393,-0.9925496402349694,2.32531345119517,1.0
394,-0.2283771621992087,2.3229477001532532,0.0
395,-0.1148664895184339,2.3202399545883563,0.0
396,-0.3881062013963827,2.3176056882708043,0.0
397,0.4209617180931246,2.3091877496642197,0.0
398,0.7576026375021456,2.3009029855624457,0.0
399,0.6929189138724894,2.2897091525790163,0.0
400,2.028442337747819,2.279534658929049,0.0
401,2.4660485213816656,2.2774194129604513,-1.0
402,2.77501806970011,2.2787432632755507,-1.0
403,2.8757274495223726,2.28218243516019,-1.0
404,2.513771335612063,2.2860573383207665,-1.0
405,1.7948442502960802,2.2801643870608523,-1.0
406,2.7077903576222155,2.2791377209843438,-1.0
407,1.881560842643452,2.2584962320536937,-1.0
408,2.0102215824018685,2.22828722210252,-1.0
409,1.8688501477945887,2.191081599466357,-1.0
410,2.3440543287122324,2.168682937397727,-1.0
411,2.0172603784312884,2.1409734060483725,-1.0
412,2.689168436659486,2.1165814900747257,-1.0
413,2.489178489973739,2.106951541485779,-1.0
414,2.2883149933650486,2.104191891555687,-1.0
415,0.6281468665717966,2.0977006624320986,-1.0
416,-0.3932764050275779,2.0923936454312395,-1.0
417,-1.1568491540045471,2.0887142340535982,-1.0
418,-0.3247764990364317,2.073334403624008,-1.0
419,0.2199804518600814,2.055256998590884,-1.0
420,0.6578935243331756,2.035632300872801,-1.0
421,-0.225255717808352,2.013139840930961,-1.0
422,-0.0811917005648439,1.997876358217361,-1.0
423,1.494689202260048,1.9951843781803391,-1.0
424,1.113631063573905,1.9862959405641967,-1.0
425,0.4824997874480061,1.9861392983773665,-1.0
426,1.3249147384449742,1.9847767552491349,-1.0
427,0.275691719734354,1.9825392469615482,-1.0
428,-0.330038917472109,1.9808779083319543,-1.0
429,-0.4039489708999326,1.9801798021378085,-1.0
430,-0.963193561088488,1.9816943439329986,-1.0
431,-0.1469105117697609,1.9747876732476712,-1.0
432,-1.2554919298596587,1.974012514774445,-1.0
433,-0.9870220380165192,1.9671093261975856,-1.0
434,-1.6367992795659347,1.9695056901292582,-1.0
435,-1.8252281605374636,1.9721399805838622,-1.0
436,-1.6688280842219427,1.9572720921056788,-1.0
437,-1.8629944866456896,1.9282295566426229,-1.0
438,-2.4504404778123927,1.8957027543118907,-1.0
439,-2.662709755281924,1.8907572720636714,-1.0
440,-4.452102235841664,1.9028018114307574,1.0
441,-4.053012311384947,1.9149024283488174,1.0
442,-2.7354048332138348,1.91401185349836,-1.0
443,-3.969050290533076,1.934135124395556,1.0
444,-4.066669250490932,1.9766395521055973,1.0
445,-4.340824074794995,2.024174987097373,1.0
446,-4.022527811834351,2.0573402107358887,1.0
447,-3.9804070547734938,2.094626784078147,1.0
448,-5.675596086320709,2.176762077922918,1.0
449,-5.584772136679462,2.2529145440802467,1.0
450,-5.7979025953100205,2.3310949015376927,1.0
451,-5.972959065360186,2.4094552626242924,1.0
452,-5.349379277055078,2.4671472469949873,1.0
453,-5.389916553677523,2.52423849369937,1.0
454,-5.010993560586599,2.5625345191060345,1.0
455,-4.388543118723035,2.5899681169321416,1.0
456,-3.34251145765694,2.595777937494543,1.0
457,-2.80009231582946,2.564157075251591,1.0
458,-2.95938387215395,2.5257909293981036,1.0
459,-2.016397528018743,2.494764461827498,1.0
460,-2.372163408571509,2.466016445896263,1.0
461,-2.366246476747605,2.4624790905468226,1.0
462,-1.1124523344791726,2.455364321151019,1.0
463,-0.2592851996475787,2.431343837548288,1.0
464,1.6934992446125534,2.4113502809917446,1.0
465,1.4495383755900093,2.40649800942338,1.0
466,0.4890636418256093,2.3853900024241503,1.0
467,2.191839860960684,2.3876402058147765,-1.0
468,1.8553303604703189,2.3914262833698987,1.0
469,1.9679043041796405,2.3956348817245425,-1.0
470,3.0666881865682143,2.4002026381843486,-1.0
471,2.9305981174150872,2.399598168689564,-1.0
472,3.4865049686157192,2.4264697469682757,-1.0
473,2.8360932546964506,2.441626093041464,-1.0
474,2.882454853320084,2.452003394250789,-1.0
475,3.454154932679458,2.479882885964081,-1.0
476,3.792956936291233,2.514238025772122,-1.0
477,4.322062453911286,2.5584097097736747,-1.0
478,4.975216529989453,2.616326002449955,-1.0
479,5.549264382192632,2.6825038303869624,-1.0
480,4.949812841156728,2.735316125816127,-1.0
481,3.6361945747171234,2.764217606712743,-1.0
482,2.7572709925417342,2.7749590216513766,-1.0
483,2.086701027452889,2.76192712303249,-1.0
484,1.7574361048128535,2.7639861769495915,-1.0
485,2.5851503383342447,2.773049978456143,-1.0
486,-0.3331944832632558,2.770779419441294,-1.0
487,-2.036495843872899,2.776303234836664,0.0
488,-1.9098143316272456,2.7817980765717722,0.0
489,-1.1856379039439418,2.779891200814152,-1.0
490,-2.5758748042818667,2.783830267162581,0.0
491,-3.4673523197920844,2.8034443440016035,0.0
492,-4.591137876355361,2.8365536643848204,1.0
493,-5.624145188176641,2.8868793282241163,1.0
494,-5.176288852740569,2.928551806744613,1.0
495,-3.300951683218201,2.943780315318744,1.0
496,-1.5375509700479313,2.9462349063458326,0.0
497,-0.8506907015500929,2.9456355285711426,0.0
498,-0.4942394426953029,2.943502857613616,0.0
499,-1.472510311021196,2.943560542503614,1.0
500,-1.8405411109107208,2.936832801479076,1.0
501,-0.9076334392045028,2.9225533074933288,1.0
502,-1.5162207767290852,2.9059521056010307,1.0
503,-0.0827404984075457,2.886145480318697,0.0
504,0.5869881444772602,2.8719643371724297,0.0
505,-0.6108776827190212,2.8621235048361555,0.0
506,0.5730137952507022,2.845256398806481,0.0
507,-0.619024142448481,2.834171563169378,0.0
508,-0.7194770454999855,2.8216280385835577,0.0
509,-0.3655524893063671,2.810266179848742,0.0
510,-1.1493826386200112,2.793997203464531,1.0
511,-1.5078102436627887,2.781423843771473,1.0
512,-0.6036888548408399,2.7597366603952302,0.0
513,-1.2779233782168262,2.7403003429926707,1.0
514,-1.8265434063888648,2.7240324363239194,1.0
515,-1.8036982002982285,2.7214754812497413,1.0
516,-3.6932968831596815,2.7354447594351594,1.0
517,-3.600106103785329,2.7484947786021854,1.0
518,-2.020761263645042,2.7498874911243743,1.0
519,-1.9814335154215852,2.7491755733151284,1.0
520,-1.5222545600674238,2.7446983233536657,1.0
521,-0.8780963387432479,2.7436093758551796,1.0
522,0.1061654240875356,2.7443126177233075,0.0
523,1.5945252412716542,2.7452496189576845,0.0
524,2.268134422132292,2.7566542846674005,0.0
525,2.570821887690073,2.775793772847793,0.0
526,2.1926118928508203,2.7843916907190347,0.0
527,2.751636303647004,2.806448659162416,0.0
528,1.8492117890870643,2.8196579086333418,0.0
529,3.4929571532466923,2.8535528596919257,0.0
530,2.7855207041646537,2.8769577014600074,0.0
531,3.0906839235511256,2.902948558750798,0.0
532,1.5971180587353755,2.912514031987934,0.0
533,1.9399392388115613,2.9250948311844684,0.0
534,2.7545820884042485,2.9445598657666725,0.0
535,2.601906187619747,2.96081387891859,0.0
536,1.3387623810009617,2.9657623137219202,0.0
537,1.8322507308242564,2.973289303388029,0.0
538,2.937086595308955,2.9881161462261265,0.0
539,1.496443527107601,2.9872431593277433,0.0
540,1.183404898710492,2.965012419282875,0.0
541,1.3507946108351805,2.947763721800887,0.0
542,1.9029400814125097,2.946975861843089,0.0
543,2.78604968060003,2.9404439636585735,0.0
544,2.473216805130903,2.92798276042046,0.0
545,3.295639285387836,2.9187411307255537,0.0
546,2.371056605498694,2.9026875369503315,0.0
547,3.745661049357025,2.9003804679222727,0.0
548,3.80191635041902,2.8674754140566012,0.0
549,3.090030857713586,2.8246012767244904,0.0
550,2.7162433846379628,2.7701246546324922,0.0
551,2.132383301892091,2.7032761530522333,-1.0
552,2.9197877170609843,2.6530352553833576,-1.0
553,2.848322700935242,2.5975834697762377,-1.0
554,2.9703425229018734,2.5480723731238313,-1.0
555,2.889620535806713,2.5077797182513892,-1.0
556,2.8161027623742143,2.483690974978353,-1.0
557,2.189231045169336,2.461998565197188,-1.0
558,2.4134693535346514,2.4379924409359655,-1.0
559,2.329749879904938,2.4253063569801214,-1.0
560,1.1712236053013356,2.4030787238833153,1.0
561,3.76990618228389,2.3967415550660593,-1.0
562,2.8792011464274907,2.3948151015804493,-1.0
563,5.071586089088555,2.42523941140105,-1.0
564,4.280787655943428,2.445661081087805,-1.0
565,3.398426264681561,2.456241108082845,-1.0
566,4.1671228611301245,2.47422361166089,-1.0
567,4.220128343582402,2.491079821791008,-1.0
568,3.7289240090225633,2.503275534444214,-1.0
569,4.085342364453254,2.5188097822931423,-1.0
570,3.4936744712269387,2.5223425488803155,-1.0
571,2.9693708544019444,2.522611473596579,-1.0
572,3.427486388259453,2.522082250018756,-1.0
573,2.754172452808774,2.5215644532030326,-1.0
574,2.6955306606415235,2.520386155943226,-1.0
575,2.818354534783637,2.5154772563193704,-1.0
576,0.509360313522734,2.502799033902518,-1.0
577,0.4742793107133565,2.4834403170988506,-1.0
578,0.6532798349658151,2.45339738729066,-1.0
579,-0.0300169044123919,2.4141810083751283,-1.0
