index,Unnamed: 0,Standard_dev,label
101,101,5.916079783099616,1.0
102,102,5.916079783099616,1.0
103,103,5.916079783099616,1.0
104,104,5.916079783099616,1.0
105,105,5.916079783099616,1.0
106,106,5.916079783099616,1.0
107,107,5.916079783099616,1.0
108,108,5.916079783099616,1.0
109,109,5.916079783099616,1.0
110,110,5.916079783099616,1.0
111,111,5.916079783099616,1.0
112,112,5.916079783099616,1.0
113,113,5.916079783099616,1.0
114,114,5.916079783099616,1.0
115,115,5.916079783099616,1.0
116,116,5.916079783099616,1.0
117,117,5.916079783099616,1.0
118,118,5.916079783099616,1.0
119,119,5.916079783099616,1.0
120,120,5.916079783099616,1.0
121,121,5.916079783099616,1.0
122,122,5.916079783099616,1.0
123,123,5.916079783099616,1.0
124,124,5.916079783099616,1.0
125,125,5.916079783099616,1.0
126,126,5.916079783099616,1.0
127,127,5.916079783099616,1.0
128,128,5.916079783099616,1.0
129,129,5.916079783099616,1.0
130,130,5.916079783099616,1.0
131,131,5.916079783099616,1.0
132,132,5.916079783099616,1.0
133,133,5.916079783099616,1.0
134,134,5.916079783099616,1.0
135,135,5.916079783099616,1.0
136,136,5.916079783099616,1.0
137,137,5.916079783099616,1.0
138,138,5.916079783099616,1.0
139,139,5.916079783099616,1.0
140,140,5.916079783099616,1.0
141,141,5.916079783099616,1.0
142,142,5.916079783099616,1.0
143,143,5.916079783099616,1.0
144,144,5.916079783099616,1.0
145,145,5.916079783099616,1.0
146,146,5.916079783099616,1.0
147,147,5.916079783099616,1.0
148,148,5.916079783099616,1.0
149,149,5.916079783099616,1.0
150,150,5.916079783099616,1.0
151,151,5.916079783099616,1.0
152,152,5.916079783099616,1.0
153,153,5.916079783099616,1.0
154,154,5.916079783099616,1.0
155,155,5.916079783099616,1.0
156,156,5.916079783099616,1.0
157,157,5.916079783099616,1.0
158,158,5.916079783099616,1.0
159,159,5.916079783099616,1.0
160,160,5.916079783099616,1.0
161,161,5.916079783099616,1.0
162,162,5.916079783099616,1.0
163,163,5.916079783099616,1.0
164,164,5.916079783099616,1.0
165,165,5.916079783099616,1.0
166,166,5.916079783099616,1.0
167,167,5.916079783099616,1.0
168,168,5.916079783099616,1.0
169,169,5.916079783099616,1.0
170,170,5.916079783099616,1.0
171,171,5.916079783099616,1.0
172,172,5.916079783099616,1.0
173,173,5.916079783099616,1.0
174,174,5.916079783099616,1.0
175,175,5.916079783099616,1.0
176,176,5.916079783099616,1.0
177,177,5.916079783099616,1.0
178,178,5.916079783099616,1.0
179,179,5.916079783099616,1.0
180,180,5.916079783099616,1.0
181,181,5.916079783099616,1.0
182,182,5.916079783099616,1.0
183,183,5.916079783099616,1.0
184,184,5.916079783099616,1.0
185,185,5.916079783099616,1.0
186,186,5.916079783099616,1.0
187,187,5.916079783099616,1.0
188,188,5.916079783099616,1.0
189,189,5.916079783099616,1.0
190,190,5.916079783099616,1.0
191,191,5.916079783099616,1.0
192,192,5.916079783099616,1.0
193,193,5.916079783099616,1.0
194,194,5.916079783099616,1.0
195,195,5.916079783099616,1.0
196,196,5.916079783099616,1.0
197,197,5.916079783099616,1.0
198,198,5.916079783099616,1.0
199,199,5.916079783099616,1.0
200,200,5.916079783099616,1.0
201,201,5.916079783099616,1.0
202,202,5.916079783099616,1.0
203,203,5.916079783099616,1.0
204,204,5.916079783099616,1.0
205,205,5.916079783099616,1.0
206,206,5.916079783099616,1.0
207,207,5.916079783099616,1.0
208,208,5.916079783099616,1.0
209,209,5.916079783099616,1.0
210,210,5.916079783099616,1.0
211,211,5.916079783099616,1.0
212,212,5.916079783099616,1.0
213,213,5.916079783099616,1.0
214,214,5.916079783099616,1.0
215,215,5.916079783099616,1.0
216,216,5.916079783099616,1.0
217,217,5.916079783099616,1.0
218,218,5.916079783099616,1.0
219,219,5.916079783099616,1.0
220,220,5.916079783099616,1.0
221,221,5.916079783099616,1.0
222,222,5.916079783099616,1.0
223,223,5.916079783099616,1.0
224,224,5.916079783099616,1.0
225,225,5.916079783099616,1.0
226,226,5.916079783099616,1.0
227,227,5.916079783099616,1.0
228,228,5.916079783099616,1.0
229,229,5.916079783099616,1.0
230,230,5.916079783099616,1.0
231,231,5.916079783099616,1.0
232,232,5.916079783099616,1.0
233,233,5.916079783099616,1.0
234,234,5.916079783099616,1.0
235,235,5.916079783099616,1.0
236,236,5.916079783099616,1.0
237,237,5.916079783099616,1.0
238,238,5.916079783099616,1.0
239,239,5.916079783099616,1.0
240,240,5.916079783099616,1.0
241,241,5.916079783099616,1.0
242,242,5.916079783099616,1.0
243,243,5.916079783099616,1.0
244,244,5.916079783099616,1.0
245,245,5.916079783099616,1.0
246,246,5.916079783099616,1.0
247,247,5.916079783099616,1.0
248,248,5.916079783099616,1.0
249,249,5.916079783099616,1.0
250,250,5.916079783099616,1.0
251,251,5.916079783099616,1.0
252,252,5.916079783099616,1.0
253,253,5.916079783099616,1.0
254,254,5.916079783099616,1.0
255,255,5.916079783099616,1.0
256,256,5.916079783099616,1.0
257,257,5.916079783099616,1.0
258,258,5.916079783099616,1.0
259,259,5.916079783099616,1.0
260,260,5.916079783099616,1.0
261,261,5.916079783099616,1.0
262,262,5.916079783099616,1.0
263,263,5.916079783099616,1.0
264,264,5.916079783099616,1.0
265,265,5.916079783099616,1.0
266,266,5.916079783099616,1.0
267,267,5.916079783099616,1.0
268,268,5.916079783099616,1.0
269,269,5.916079783099616,1.0
270,270,5.916079783099616,1.0
271,271,5.916079783099616,1.0
272,272,5.916079783099616,1.0
273,273,5.916079783099616,1.0
274,274,5.916079783099616,1.0
275,275,5.916079783099616,1.0
276,276,5.916079783099616,1.0
277,277,5.916079783099616,1.0
278,278,5.916079783099616,1.0
279,279,5.916079783099616,1.0
280,280,5.916079783099616,1.0
281,281,5.916079783099616,1.0
282,282,5.916079783099616,1.0
283,283,5.916079783099616,1.0
284,284,5.916079783099616,1.0
285,285,5.916079783099616,1.0
286,286,5.916079783099616,1.0
287,287,5.916079783099616,1.0
288,288,5.916079783099616,1.0
289,289,5.916079783099616,1.0
290,290,5.916079783099616,1.0
291,291,5.916079783099616,1.0
292,292,5.916079783099616,1.0
293,293,5.916079783099616,1.0
294,294,5.916079783099616,1.0
295,295,5.916079783099616,1.0
296,296,5.916079783099616,1.0
297,297,5.916079783099616,1.0
298,298,5.916079783099616,1.0
299,299,5.916079783099616,1.0
300,300,5.916079783099616,1.0
301,301,5.916079783099616,1.0
302,302,5.916079783099616,1.0
303,303,5.916079783099616,1.0
304,304,5.916079783099616,1.0
305,305,5.916079783099616,1.0
306,306,5.916079783099616,1.0
307,307,5.916079783099616,1.0
308,308,5.916079783099616,1.0
309,309,5.916079783099616,1.0
310,310,5.916079783099616,1.0
311,311,5.916079783099616,1.0
312,312,5.916079783099616,1.0
313,313,5.916079783099616,1.0
314,314,5.916079783099616,1.0
315,315,5.916079783099616,1.0
316,316,5.916079783099616,1.0
317,317,5.916079783099616,1.0
318,318,5.916079783099616,1.0
319,319,5.916079783099616,1.0
320,320,5.916079783099616,1.0
321,321,5.916079783099616,1.0
322,322,5.916079783099616,1.0
323,323,5.916079783099616,1.0
324,324,5.916079783099616,1.0
325,325,5.916079783099616,1.0
326,326,5.916079783099616,1.0
327,327,5.916079783099616,1.0
328,328,5.916079783099616,1.0
329,329,5.916079783099616,1.0
330,330,5.916079783099616,1.0
331,331,5.916079783099616,1.0
332,332,5.916079783099616,1.0
333,333,5.916079783099616,1.0
334,334,5.916079783099616,1.0
335,335,5.916079783099616,1.0
336,336,5.916079783099616,1.0
337,337,5.916079783099616,1.0
338,338,5.916079783099616,1.0
339,339,5.916079783099616,1.0
340,340,5.916079783099616,1.0
341,341,5.916079783099616,1.0
342,342,5.916079783099616,1.0
343,343,5.916079783099616,1.0
344,344,5.916079783099616,1.0
345,345,5.916079783099616,1.0
346,346,5.916079783099616,1.0
347,347,5.916079783099616,1.0
348,348,5.916079783099616,1.0
349,349,5.916079783099616,1.0
350,350,5.916079783099616,1.0
351,351,5.916079783099616,1.0
352,352,5.916079783099616,1.0
353,353,5.916079783099616,1.0
354,354,5.916079783099616,1.0
355,355,5.916079783099616,1.0
356,356,5.916079783099616,1.0
357,357,5.916079783099616,1.0
358,358,5.916079783099616,1.0
359,359,5.916079783099616,1.0
360,360,5.916079783099616,1.0
361,361,5.916079783099616,1.0
362,362,5.916079783099616,1.0
363,363,5.916079783099616,1.0
364,364,5.916079783099616,1.0
365,365,5.916079783099616,1.0
366,366,5.916079783099616,1.0
367,367,5.916079783099616,1.0
368,368,5.916079783099616,1.0
369,369,5.916079783099616,1.0
370,370,5.916079783099616,1.0
371,371,5.916079783099616,1.0
372,372,5.916079783099616,1.0
373,373,5.916079783099616,1.0
374,374,5.916079783099616,1.0
375,375,5.916079783099616,1.0
376,376,5.916079783099616,1.0
377,377,5.916079783099616,1.0
378,378,5.916079783099616,1.0
379,379,5.916079783099616,1.0
380,380,5.916079783099616,1.0
381,381,5.916079783099616,1.0
382,382,5.916079783099616,1.0
383,383,5.916079783099616,1.0
384,384,5.916079783099616,1.0
385,385,5.916079783099616,1.0
386,386,5.916079783099616,1.0
387,387,5.916079783099616,1.0
388,388,5.916079783099616,1.0
389,389,5.916079783099616,1.0
390,390,5.916079783099616,1.0
391,391,5.916079783099616,1.0
392,392,5.916079783099616,1.0
393,393,5.916079783099616,1.0
394,394,5.916079783099616,1.0
395,395,5.916079783099616,1.0
396,396,5.916079783099616,1.0
397,397,5.916079783099616,1.0
398,398,5.916079783099616,1.0
399,399,5.916079783099616,1.0
400,400,5.916079783099616,1.0
401,401,5.916079783099616,1.0
402,402,5.916079783099616,1.0
403,403,5.916079783099616,1.0
404,404,5.916079783099616,1.0
405,405,5.916079783099616,1.0
406,406,5.916079783099616,1.0
407,407,5.916079783099616,1.0
408,408,5.916079783099616,1.0
409,409,5.916079783099616,1.0
410,410,5.916079783099616,1.0
411,411,5.916079783099616,1.0
412,412,5.916079783099616,1.0
413,413,5.916079783099616,1.0
414,414,5.916079783099616,1.0
415,415,5.916079783099616,1.0
416,416,5.916079783099616,1.0
417,417,5.916079783099616,1.0
418,418,5.916079783099616,1.0
419,419,5.916079783099616,1.0
420,420,5.916079783099616,1.0
421,421,5.916079783099616,1.0
422,422,5.916079783099616,1.0
423,423,5.916079783099616,1.0
424,424,5.916079783099616,1.0
425,425,5.916079783099616,1.0
426,426,5.916079783099616,1.0
427,427,5.916079783099616,1.0
428,428,5.916079783099616,1.0
429,429,5.916079783099616,1.0
430,430,5.916079783099616,1.0
431,431,5.916079783099616,1.0
432,432,5.916079783099616,1.0
433,433,5.916079783099616,1.0
434,434,5.916079783099616,1.0
435,435,5.916079783099616,1.0
436,436,5.916079783099616,1.0
437,437,5.916079783099616,1.0
438,438,5.916079783099616,1.0
439,439,5.916079783099616,1.0
440,440,5.916079783099616,1.0
441,441,5.916079783099616,1.0
442,442,5.916079783099616,1.0
443,443,5.916079783099616,1.0
444,444,5.916079783099616,1.0
445,445,5.916079783099616,1.0
446,446,5.916079783099616,1.0
447,447,5.916079783099616,1.0
448,448,5.916079783099616,1.0
449,449,5.916079783099616,1.0
450,450,5.916079783099616,1.0
451,451,5.916079783099616,1.0
452,452,5.916079783099616,1.0
453,453,5.916079783099616,1.0
454,454,5.916079783099616,1.0
455,455,5.916079783099616,1.0
456,456,5.916079783099616,1.0
457,457,5.916079783099616,1.0
458,458,5.916079783099616,1.0
459,459,5.916079783099616,1.0
460,460,5.916079783099616,1.0
461,461,5.916079783099616,1.0
462,462,5.916079783099616,1.0
463,463,5.916079783099616,1.0
464,464,5.916079783099616,1.0
465,465,5.916079783099616,1.0
466,466,5.916079783099616,1.0
467,467,5.916079783099616,1.0
468,468,5.916079783099616,1.0
469,469,5.916079783099616,1.0
470,470,5.916079783099616,1.0
471,471,5.916079783099616,1.0
472,472,5.916079783099616,1.0
473,473,5.916079783099616,1.0
474,474,5.916079783099616,1.0
475,475,5.916079783099616,1.0
476,476,5.916079783099616,1.0
477,477,5.916079783099616,1.0
478,478,5.916079783099616,1.0
479,479,5.916079783099616,1.0
480,480,5.916079783099616,1.0
481,481,5.916079783099616,1.0
482,482,5.916079783099616,1.0
483,483,5.916079783099616,1.0
484,484,5.916079783099616,1.0
485,485,5.916079783099616,1.0
486,486,5.916079783099616,1.0
487,487,5.916079783099616,1.0
488,488,5.916079783099616,1.0
489,489,5.916079783099616,1.0
490,490,5.916079783099616,1.0
491,491,5.916079783099616,1.0
492,492,5.916079783099616,1.0
493,493,5.916079783099616,1.0
494,494,5.916079783099616,1.0
495,495,5.916079783099616,1.0
496,496,5.916079783099616,1.0
497,497,5.916079783099616,1.0
498,498,5.916079783099616,1.0
499,499,5.916079783099616,1.0
500,500,5.916079783099616,1.0
501,501,5.916079783099616,1.0
502,502,5.916079783099616,1.0
503,503,5.916079783099616,1.0
504,504,5.916079783099616,1.0
505,505,5.916079783099616,1.0
506,506,5.916079783099616,1.0
507,507,5.916079783099616,1.0
508,508,5.916079783099616,1.0
509,509,5.916079783099616,1.0
510,510,5.916079783099616,1.0
511,511,5.916079783099616,1.0
512,512,5.916079783099616,1.0
513,513,5.916079783099616,1.0
514,514,5.916079783099616,1.0
515,515,5.916079783099616,1.0
516,516,5.916079783099616,1.0
517,517,5.916079783099616,1.0
518,518,5.916079783099616,1.0
519,519,5.916079783099616,1.0
520,520,5.916079783099616,1.0
521,521,5.916079783099616,1.0
522,522,5.916079783099616,1.0
523,523,5.916079783099616,1.0
524,524,5.916079783099616,1.0
525,525,5.916079783099616,1.0
526,526,5.916079783099616,1.0
527,527,5.916079783099616,1.0
528,528,5.916079783099616,1.0
529,529,5.916079783099616,1.0
530,530,5.916079783099616,1.0
531,531,5.916079783099616,1.0
532,532,5.916079783099616,1.0
533,533,5.916079783099616,1.0
534,534,5.916079783099616,1.0
535,535,5.916079783099616,1.0
536,536,5.916079783099616,1.0
537,537,5.916079783099616,1.0
538,538,5.916079783099616,1.0
539,539,5.916079783099616,1.0
540,540,5.916079783099616,1.0
541,541,5.916079783099616,1.0
542,542,5.916079783099616,1.0
543,543,5.916079783099616,1.0
544,544,5.916079783099616,1.0
545,545,5.916079783099616,1.0
546,546,5.916079783099616,1.0
547,547,5.916079783099616,1.0
548,548,5.916079783099616,1.0
549,549,5.916079783099616,1.0
550,550,5.916079783099616,1.0
551,551,5.916079783099616,1.0
552,552,5.916079783099616,1.0
553,553,5.916079783099616,1.0
554,554,5.916079783099616,1.0
555,555,5.916079783099616,1.0
556,556,5.916079783099616,1.0
557,557,5.916079783099616,1.0
558,558,5.916079783099616,1.0
559,559,5.916079783099616,1.0
560,560,5.916079783099616,1.0
561,561,5.916079783099616,1.0
562,562,5.916079783099616,1.0
563,563,5.916079783099616,1.0
564,564,5.916079783099616,1.0
565,565,5.916079783099616,1.0
566,566,5.916079783099616,1.0
567,567,5.916079783099616,1.0
568,568,5.916079783099616,1.0
569,569,5.916079783099616,1.0
570,570,5.916079783099616,1.0
571,571,5.916079783099616,1.0
572,572,5.916079783099616,1.0
573,573,5.916079783099616,1.0
574,574,5.916079783099616,1.0
575,575,5.916079783099616,1.0
576,576,5.916079783099616,1.0
577,577,5.916079783099616,1.0
578,578,5.916079783099616,1.0
579,579,5.916079783099616,1.0
580,580,5.916079783099616,1.0
581,581,5.916079783099616,1.0
582,582,5.916079783099616,1.0
583,583,5.916079783099616,1.0
584,584,5.916079783099616,1.0
585,585,5.916079783099616,1.0
586,586,5.916079783099616,1.0
587,587,5.916079783099616,1.0
588,588,5.916079783099616,1.0
589,589,5.916079783099616,1.0
590,590,5.916079783099616,1.0
591,591,5.916079783099616,1.0
592,592,5.916079783099616,1.0
593,593,5.916079783099616,1.0
594,594,5.916079783099616,1.0
595,595,5.916079783099616,1.0
596,596,5.916079783099616,1.0
597,597,5.916079783099616,1.0
598,598,5.916079783099616,1.0
599,599,5.916079783099616,1.0
600,600,5.916079783099616,1.0
601,601,5.916079783099616,1.0
602,602,5.916079783099616,1.0
603,603,5.916079783099616,1.0
604,604,5.916079783099616,1.0
605,605,5.916079783099616,1.0
606,606,5.916079783099616,1.0
607,607,5.916079783099616,1.0
608,608,5.916079783099616,1.0
609,609,5.916079783099616,1.0
610,610,5.916079783099616,1.0
611,611,5.916079783099616,1.0
612,612,5.916079783099616,1.0
613,613,5.916079783099616,1.0
614,614,5.916079783099616,1.0
615,615,5.916079783099616,1.0
616,616,5.916079783099616,1.0
617,617,5.916079783099616,1.0
618,618,5.916079783099616,1.0
619,619,5.916079783099616,1.0
620,620,5.916079783099616,1.0
621,621,5.916079783099616,1.0
622,622,5.916079783099616,1.0
623,623,5.916079783099616,1.0
624,624,5.916079783099616,1.0
625,625,5.916079783099616,1.0
626,626,5.916079783099616,1.0
627,627,5.916079783099616,1.0
628,628,5.916079783099616,1.0
629,629,5.916079783099616,1.0
630,630,5.916079783099616,1.0
631,631,5.916079783099616,1.0
632,632,5.916079783099616,1.0
633,633,5.916079783099616,1.0
634,634,5.916079783099616,1.0
635,635,5.916079783099616,1.0
636,636,5.916079783099616,1.0
637,637,5.916079783099616,1.0
638,638,5.916079783099616,1.0
639,639,5.916079783099616,1.0
640,640,5.916079783099616,1.0
641,641,5.916079783099616,1.0
642,642,5.916079783099616,1.0
643,643,5.916079783099616,1.0
644,644,5.916079783099616,1.0
645,645,5.916079783099616,1.0
646,646,5.916079783099616,1.0
647,647,5.916079783099616,1.0
648,648,5.916079783099616,1.0
649,649,5.916079783099616,1.0
650,650,5.916079783099616,1.0
651,651,5.916079783099616,1.0
652,652,5.916079783099616,1.0
653,653,5.916079783099616,1.0
654,654,5.916079783099616,1.0
655,655,5.916079783099616,1.0
656,656,5.916079783099616,1.0
657,657,5.916079783099616,1.0
658,658,5.916079783099616,1.0
659,659,5.916079783099616,1.0
660,660,5.916079783099616,1.0
661,661,5.916079783099616,1.0
662,662,5.916079783099616,1.0
663,663,5.916079783099616,1.0
664,664,5.916079783099616,1.0
665,665,5.916079783099616,1.0
666,666,5.916079783099616,1.0
667,667,5.916079783099616,1.0
668,668,5.916079783099616,1.0
669,669,5.916079783099616,1.0
670,670,5.916079783099616,1.0
671,671,5.916079783099616,1.0
672,672,5.916079783099616,1.0
673,673,5.916079783099616,1.0
674,674,5.916079783099616,1.0
675,675,5.916079783099616,1.0
676,676,5.916079783099616,1.0
677,677,5.916079783099616,1.0
678,678,5.916079783099616,1.0
679,679,5.916079783099616,1.0
680,680,5.916079783099616,1.0
681,681,5.916079783099616,1.0
682,682,5.916079783099616,1.0
683,683,5.916079783099616,1.0
684,684,5.916079783099616,1.0
685,685,5.916079783099616,1.0
686,686,5.916079783099616,1.0
687,687,5.916079783099616,1.0
688,688,5.916079783099616,1.0
689,689,5.916079783099616,1.0
690,690,5.916079783099616,1.0
691,691,5.916079783099616,1.0
692,692,5.916079783099616,1.0
693,693,5.916079783099616,1.0
694,694,5.916079783099616,1.0
695,695,5.916079783099616,1.0
696,696,5.916079783099616,1.0
697,697,5.916079783099616,1.0
698,698,5.916079783099616,1.0
699,699,5.916079783099616,1.0
700,700,5.916079783099616,1.0
701,701,5.916079783099616,1.0
702,702,5.916079783099616,1.0
703,703,5.916079783099616,1.0
704,704,5.916079783099616,1.0
705,705,5.916079783099616,1.0
706,706,5.916079783099616,1.0
707,707,5.916079783099616,1.0
708,708,5.916079783099616,1.0
709,709,5.916079783099616,1.0
710,710,5.916079783099616,1.0
711,711,5.916079783099616,1.0
712,712,5.916079783099616,1.0
713,713,5.916079783099616,1.0
714,714,5.916079783099616,1.0
715,715,5.916079783099616,1.0
716,716,5.916079783099616,1.0
717,717,5.916079783099616,1.0
718,718,5.916079783099616,1.0
719,719,5.916079783099616,1.0
720,720,5.916079783099616,1.0
721,721,5.916079783099616,1.0
722,722,5.916079783099616,1.0
723,723,5.916079783099616,1.0
724,724,5.916079783099616,1.0
725,725,5.916079783099616,1.0
726,726,5.916079783099616,1.0
727,727,5.916079783099616,1.0
728,728,5.916079783099616,1.0
729,729,5.916079783099616,1.0
730,730,5.916079783099616,1.0
731,731,5.916079783099616,1.0
732,732,5.916079783099616,1.0
733,733,5.916079783099616,1.0
734,734,5.916079783099616,1.0
735,735,5.916079783099616,1.0
736,736,5.916079783099616,1.0
737,737,5.916079783099616,1.0
738,738,5.916079783099616,1.0
739,739,5.916079783099616,1.0
740,740,5.916079783099616,1.0
741,741,5.916079783099616,1.0
742,742,5.916079783099616,1.0
743,743,5.916079783099616,1.0
744,744,5.916079783099616,1.0
745,745,5.916079783099616,1.0
746,746,5.916079783099616,1.0
747,747,5.916079783099616,1.0
748,748,5.916079783099616,1.0
749,749,5.916079783099616,1.0
750,750,5.916079783099616,1.0
751,751,5.916079783099616,1.0
752,752,5.916079783099616,1.0
753,753,5.916079783099616,1.0
754,754,5.916079783099616,1.0
755,755,5.916079783099616,1.0
756,756,5.916079783099616,1.0
757,757,5.916079783099616,1.0
758,758,5.916079783099616,1.0
759,759,5.916079783099616,1.0
760,760,5.916079783099616,1.0
761,761,5.916079783099616,1.0
762,762,5.916079783099616,1.0
763,763,5.916079783099616,1.0
764,764,5.916079783099616,1.0
765,765,5.916079783099616,1.0
766,766,5.916079783099616,1.0
767,767,5.916079783099616,1.0
768,768,5.916079783099616,1.0
769,769,5.916079783099616,1.0
770,770,5.916079783099616,1.0
771,771,5.916079783099616,1.0
772,772,5.916079783099616,1.0
773,773,5.916079783099616,1.0
774,774,5.916079783099616,1.0
775,775,5.916079783099616,1.0
776,776,5.916079783099616,1.0
777,777,5.916079783099616,1.0
778,778,5.916079783099616,1.0
779,779,5.916079783099616,1.0
780,780,5.916079783099616,1.0
781,781,5.916079783099616,1.0
782,782,5.916079783099616,1.0
783,783,5.916079783099616,1.0
784,784,5.916079783099616,1.0
785,785,5.916079783099616,1.0
786,786,5.916079783099616,1.0
787,787,5.916079783099616,1.0
788,788,5.916079783099616,1.0
789,789,5.916079783099616,1.0
790,790,5.916079783099616,1.0
791,791,5.916079783099616,1.0
792,792,5.916079783099616,1.0
793,793,5.916079783099616,1.0
794,794,5.916079783099616,1.0
795,795,5.916079783099616,1.0
796,796,5.916079783099616,1.0
797,797,5.916079783099616,1.0
798,798,5.916079783099616,1.0
799,799,5.916079783099616,1.0
800,800,5.916079783099616,1.0
801,801,5.916079783099616,1.0
802,802,5.916079783099616,1.0
803,803,5.916079783099616,1.0
804,804,5.916079783099616,1.0
805,805,5.916079783099616,1.0
806,806,5.916079783099616,1.0
807,807,5.916079783099616,1.0
808,808,5.916079783099616,1.0
809,809,5.916079783099616,1.0
810,810,5.916079783099616,1.0
811,811,5.916079783099616,1.0
812,812,5.916079783099616,1.0
813,813,5.916079783099616,1.0
814,814,5.916079783099616,1.0
815,815,5.916079783099616,1.0
816,816,5.916079783099616,1.0
817,817,5.916079783099616,1.0
818,818,5.916079783099616,1.0
819,819,5.916079783099616,1.0
820,820,5.916079783099616,1.0
821,821,5.916079783099616,1.0
822,822,5.916079783099616,1.0
823,823,5.916079783099616,1.0
824,824,5.916079783099616,1.0
825,825,5.916079783099616,1.0
826,826,5.916079783099616,1.0
827,827,5.916079783099616,1.0
828,828,5.916079783099616,1.0
829,829,5.916079783099616,1.0
830,830,5.916079783099616,1.0
831,831,5.916079783099616,1.0
832,832,5.916079783099616,1.0
833,833,5.916079783099616,1.0
834,834,5.916079783099616,1.0
835,835,5.916079783099616,1.0
836,836,5.916079783099616,1.0
837,837,5.916079783099616,1.0
838,838,5.916079783099616,1.0
839,839,5.916079783099616,1.0
840,840,5.916079783099616,1.0
841,841,5.916079783099616,1.0
842,842,5.916079783099616,1.0
843,843,5.916079783099616,1.0
844,844,5.916079783099616,1.0
845,845,5.916079783099616,1.0
846,846,5.916079783099616,1.0
847,847,5.916079783099616,1.0
848,848,5.916079783099616,1.0
849,849,5.916079783099616,1.0
850,850,5.916079783099616,1.0
851,851,5.916079783099616,1.0
852,852,5.916079783099616,1.0
853,853,5.916079783099616,1.0
854,854,5.916079783099616,1.0
855,855,5.916079783099616,1.0
856,856,5.916079783099616,1.0
857,857,5.916079783099616,1.0
858,858,5.916079783099616,1.0
859,859,5.916079783099616,1.0
860,860,5.916079783099616,1.0
861,861,5.916079783099616,1.0
862,862,5.916079783099616,1.0
863,863,5.916079783099616,1.0
864,864,5.916079783099616,1.0
865,865,5.916079783099616,1.0
866,866,5.916079783099616,1.0
867,867,5.916079783099616,1.0
868,868,5.916079783099616,1.0
869,869,5.916079783099616,1.0
870,870,5.916079783099616,1.0
871,871,5.916079783099616,1.0
