index,CBSH VAC,Standard_dev,label
51,6.180690413144134,7.558227852989506,0.0
52,9.860768005915787,7.558227852989506,0.0
53,8.113753033477991,7.558227852989506,0.0
54,6.213647489326249,7.558227852989506,0.0
55,6.538797707522591,7.558227852989506,0.0
56,4.126998170244946,7.558227852989506,1.0
57,2.683250497461316,7.558227852989506,1.0
58,4.897392313038978,7.558227852989506,0.0
59,4.131946297415595,7.558227852989506,1.0
60,5.855182911477598,7.558227852989506,0.0
61,5.398246879188804,7.558227852989506,0.0
62,5.383112484550779,7.558227852989506,0.0
63,6.006929977464253,7.558227852989506,0.0
64,3.527645966972344,7.558227852989506,1.0
65,5.596362908007308,7.558227852989506,0.0
66,11.59440697531906,7.558227852989506,0.0
67,7.709424417239703,7.558227852989506,0.0
68,9.847044193773913,7.558227852989506,0.0
69,9.482603412514235,7.558227852989506,0.0
70,7.097294199640544,7.558227852989506,0.0
71,7.069522271283603,7.558227852989506,0.0
72,13.114980609379645,7.558227852989506,0.0
73,15.08171223771626,7.558227852989506,-1.0
74,15.00421499033419,7.558227852989506,-1.0
75,13.88111394276261,7.558227852989506,-1.0
76,15.938721251628351,7.558227852989506,-1.0
77,14.975538239599118,7.558227852989506,-1.0
78,14.384992802239935,7.558227852989506,-1.0
79,10.427355213488838,7.558227852989506,0.0
80,7.713321876892095,7.558227852989506,0.0
81,3.467466409802867,7.558227852989506,0.0
82,4.4360649405871015,7.558227852989506,0.0
83,5.322183295754755,7.558227852989506,0.0
84,4.65058706642931,7.558227852989506,0.0
85,7.253821091120884,7.558227852989506,0.0
86,8.292009314098294,7.558227852989506,1.0
87,5.133662738639558,7.558227852989506,1.0
88,3.6716563363986263,7.558227852989506,1.0
89,6.870898726273182,7.558227852989506,1.0
90,5.772580688711088,7.558227852989506,1.0
91,5.5266821145758485,7.558227852989506,1.0
92,6.585782200380223,7.558227852989506,1.0
93,7.1271195504079685,7.558227852989506,1.0
94,6.775972656921837,7.558227852989506,1.0
95,6.170853851095302,7.558227852989506,1.0
96,5.000837951194228,7.558227852989506,1.0
97,4.67149979151209,7.558227852989506,1.0
98,3.518676104773249,7.558227852989506,1.0
99,3.547613112014417,7.558227852989506,1.0
100,3.81292902680984,7.410478698408078,1.0
101,2.2063358294560658,7.26349054065508,1.0
102,4.0144306668677245,7.035939080712246,1.0
103,3.4489331833689505,6.899460076255703,1.0
104,8.206535165786534,6.810054297410677,1.0
105,7.374690633556966,6.6410448121940036,1.0
106,3.956540146017332,6.465269074812692,1.0
107,3.80531488253024,6.07390219179008,1.0
108,-0.3915604718204548,5.778790509543573,1.0
109,2.617487780282744,5.251863744121531,1.0
110,2.6313453688959214,4.931217186760706,1.0
111,3.1686666715843046,4.824487187634252,1.0
112,4.936080355463105,4.7674240595062525,1.0
113,7.701493642945152,4.6794278098745865,1.0
114,15.914679288323214,4.618732654743134,-1.0
115,17.65196242797856,4.633218045031867,-1.0
116,22.501443608461717,4.760114859402181,-1.0
117,21.1470535006069,4.773594331146787,-1.0
118,14.439299176486044,4.730788852999224,-1.0
119,11.553129206469665,4.688873850736626,1.0
120,12.812145802574989,4.677933969192381,-1.0
121,8.680692500726934,4.526175894894024,1.0
122,7.565415924620922,4.453451247803674,1.0
123,8.720161993894791,4.3755466359061135,1.0
124,8.07970903276096,4.255403303640722,1.0
125,5.738333908674861,4.237818743128033,1.0
126,10.623684840165382,4.219848829039806,1.0
127,11.253124685353852,4.231589943969235,1.0
128,8.93712615157989,4.230049104589699,1.0
129,10.957032353756276,4.236384588125224,1.0
130,12.637216991462196,4.250882768048953,1.0
131,28.735983009262497,4.708539737585532,-1.0
132,27.198316247603216,5.072711419750723,-1.0
133,28.765167703235548,5.455829147628934,-1.0
134,32.85786550823869,5.911278410117856,-1.0
135,30.21047567106297,6.278332998219358,-1.0
136,28.36355198769309,6.560584325945679,-1.0
137,25.875526511204058,6.769846387500986,-1.0
138,25.567184166323077,6.955009549154687,-1.0
139,22.892373902982783,7.081559491660186,-1.0
140,19.903378779165,7.145666462992705,-1.0
141,20.88484546018843,7.225971526274708,-1.0
142,16.024823794074095,7.250813334559511,-1.0
143,15.74285193878535,7.273484256173793,-1.0
144,21.7886480242982,7.3677474895946204,-1.0
145,15.874353218677156,7.388047739915228,-1.0
146,13.190281180025949,7.382309752528452,-1.0
147,8.803911096017444,7.354658393441096,-1.0
148,10.382573358230816,7.354023760025258,-1.0
149,9.781044960363204,7.3392313309314865,-1.0
150,11.756838889852077,7.337526070768558,-1.0
151,14.072075146235974,7.333805283227685,-1.0
152,14.679111504580248,7.3453275941340195,-1.0
153,8.691461993572489,7.343614001564945,-1.0
154,10.166640172852595,7.330597387771972,-1.0
155,8.396290418731724,7.3225472491596575,-1.0
156,1.6993511205164964,7.348271053596925,-1.0
157,2.2380359375905527,7.353246845567895,-1.0
158,-2.947664306752415,7.45574540595097,-1.0
159,-4.894627876516211,7.587263897240296,1.0
160,-4.937945286143389,7.7283532217707185,1.0
161,-3.330844574267786,7.833035855569095,1.0
162,-3.706070460401179,7.941796870578,1.0
163,-4.539123919018635,8.06623814275935,1.0
164,4.635653496181504,8.057971008619743,-1.0
165,7.782354994494881,8.048747706661782,-1.0
166,2.630528157767202,8.081383292352934,-1.0
167,3.795732280976523,8.101914655979524,-1.0
168,-1.6697583431379428,8.184617361435178,-1.0
169,-14.32550452375719,8.533384076753034,1.0
170,-4.375351238735334,8.64354048952076,1.0
171,-5.229779813978055,8.764664619140868,1.0
172,-2.1661642512881656,8.831222703778016,1.0
173,2.2773020867831804,8.837783761554483,1.0
174,3.776122154868119,8.832871659395488,1.0
175,1.82042691577945,8.847207941984953,1.0
176,2.827231095579293,8.837955207347628,1.0
177,-1.728998333142897,8.875920771938421,1.0
178,-8.070094401298803,9.009406663673483,1.0
179,-3.3590423478678133,9.081839036858366,1.0
180,-2.5983477899834213,9.145396484402095,1.0
181,-4.212070682423644,9.216377882553948,1.0
182,-7.485121566745931,9.339097082078954,1.0
183,-0.7751057531142465,9.375738245535198,1.0
184,0.3432389125985935,9.400262256250084,1.0
185,5.860034323595329,9.40206397184026,0.0
186,7.415747198566578,9.401964947885052,0.0
187,9.58312433574764,9.400013607485407,0.0
188,8.30283945776722,9.390928445982077,0.0
189,6.458915592305544,9.39144607912671,0.0
190,17.408210476129824,9.437652271540523,-1.0
191,15.35497931710566,9.46332959181942,-1.0
192,17.4561926968924,9.50871574694657,-1.0
193,8.559261794481898,9.5082314738825,0.0
194,11.040284707147066,9.511484236723305,0.0
195,13.270204305379709,9.522588736397037,-1.0
196,12.077832591903103,9.524252505695863,0.0
197,17.46947713285877,9.560199633220318,-1.0
198,11.053958238904784,9.550382729990691,0.0
199,12.887984819762975,9.54657560139124,-1.0
200,6.387420189649134,9.53686637523015,0.0
201,7.618855694382944,9.51511457527271,0.0
202,5.179127260991976,9.509996032502519,0.0
203,4.757076166424866,9.503540092313653,0.0
204,2.8224960460633213,9.521908620047249,0.0
205,0.9260165813542472,9.55276542775351,0.0
206,5.711064067434819,9.545692487477954,0.0
207,7.312219374349127,9.53413567575246,-1.0
208,7.827376750385866,9.490393851709861,-1.0
209,4.598913031429731,9.47947905158672,-1.0
210,-1.435565255972847,9.51482903589503,1.0
211,3.2568856114749565,9.51431039581783,-1.0
212,5.2163698246047545,9.513216428025977,-1.0
213,7.534735721843219,9.513417348272496,-1.0
214,6.027967396558466,9.489571943058962,-1.0
215,2.329312932855146,9.46648036680634,-1.0
216,2.060162385367533,9.381402897747392,-1.0
217,0.8826316551637206,9.319656900982883,-1.0
218,1.8268549596267576,9.318245407115109,-1.0
219,-0.2452865917418876,9.347026669252497,0.0
220,-0.9882958483114804,9.374841847931654,0.0
221,6.5587096818514965,9.37502582229092,-1.0
222,6.064228833634758,9.376428406638423,-1.0
223,6.847037489960684,9.376189449260366,-1.0
224,7.779953545259758,9.37610047741679,-1.0
225,6.261588984888419,9.37516722398645,-1.0
226,12.359852852338236,9.382319555383882,-1.0
227,10.327953176142929,9.379211641598099,-1.0
228,13.005036832150497,9.393590260875847,-1.0
229,7.9815463851041955,9.387901861621968,-1.0
230,5.45986012383085,9.377027301071207,-1.0
231,4.7722801932766,9.134634737945735,-1.0
232,8.14005086037946,8.91279151635009,-1.0
233,2.144894171078306,8.655256182217066,-1.0
234,3.8264213525615114,8.253653274602199,-1.0
235,2.5323281004832268,7.911515216928076,-1.0
236,-4.5925178205392285,7.667559539171258,1.0
237,-7.423521288613728,7.517814655163825,1.0
238,-13.280943985255874,7.483384134292295,1.0
239,-4.6378215170259125,7.334217288232009,1.0
240,-9.2942315392836,7.316699878061793,1.0
241,-8.379210377596735,7.248686850729241,1.0
242,-7.532154962794095,7.250876777789047,1.0
243,-10.043952276310051,7.294459975986768,1.0
244,-7.23984467686887,7.153118207238729,1.0
245,-7.330083579740375,7.128795042391308,1.0
246,-4.623588486088806,7.104589674107829,1.0
247,-2.208237736672544,7.102773873390195,1.0
248,-1.7031455583669413,7.080854893755848,1.0
249,-6.147240421686036,7.106018362288577,1.0
250,-1.951947830922052,7.064501260517523,1.0
251,-0.2058085952126873,6.97626960449609,1.0
252,2.0573938422712104,6.8682580800908655,0.0
253,-2.055142505379422,6.853523208655145,1.0
254,-1.718134536130691,6.819271194694777,1.0
255,-0.3679243641964547,6.795293865339941,1.0
256,-3.0883385462593083,6.8151717292070915,1.0
257,-2.8358441524467537,6.832838489451095,1.0
258,0.833787653165956,6.8154653855582685,1.0
259,5.839867199397276,6.789214036121549,-1.0
260,7.891067007878945,6.774677776248414,-1.0
261,4.749385607498141,6.754980272260856,-1.0
262,9.109300604208272,6.759870292081231,-1.0
263,10.126113028331275,6.76446499902404,-1.0
264,12.289695204844122,6.830063827493872,-1.0
265,5.995645042589416,6.819051272308025,-1.0
266,1.53258141279386,6.820073709758065,1.0
267,10.31032468685325,6.861587555058536,-1.0
268,12.095774743200252,6.90953302654814,-1.0
269,5.291338649710127,6.690320341951746,-1.0
270,2.049452468507297,6.648490506382342,-1.0
271,4.670643618176143,6.5956792238305235,-1.0
272,3.1224466899205368,6.572837791109899,-1.0
273,-4.2132279886590425,6.61514708468435,0.0
274,-2.9674208469484995,6.644089620796716,0.0
275,-3.330884519011988,6.674695346605199,0.0
276,-3.2489606614154525,6.705122210605734,0.0
277,-3.114964958295701,6.716575687425454,0.0
278,-3.6770649804388422,6.657137307613886,0.0
279,-1.0748106829254027,6.638625504146733,-1.0
280,-2.8564953680496217,6.640924588747342,0.0
281,-1.1990119661683138,6.6140775540583086,-1.0
282,-2.677845582740815,6.553145593829774,0.0
283,-3.0198938005504203,6.570734220965462,0.0
284,-3.623587846788382,6.599950425974733,0.0
285,-3.056934322087216,6.623049351131302,0.0
286,-7.899483017695161,6.697788184809025,1.0
287,-11.144473896355636,6.808666860893134,1.0
288,-8.915292384184653,6.882654561593278,1.0
289,-8.251882808590977,6.954450573503528,1.0
290,-3.737040426067267,6.812695377745914,0.0
291,1.8831855036190177,6.681090015521806,-1.0
292,-1.6823368484965897,6.506470261528,0.0
293,-1.115659193993281,6.477342512250104,0.0
294,-0.100556227170216,6.411210305686701,-1.0
295,-2.4859425737629124,6.31506953077285,0.0
296,-7.073423364294143,6.280407298226373,1.0
297,-4.293673830832972,6.087785113413746,1.0
298,-5.775578667661563,6.041170084144585,1.0
299,-4.566633725116361,5.9424232753552655,1.0
300,-5.202496172289443,5.943745480050757,1.0
301,-2.309854484630989,5.90816290745787,1.0
302,-6.967596189359682,5.935839497982819,1.0
303,-10.222883611691827,6.012805852195191,1.0
304,-7.638342682691217,6.058092245967945,1.0
305,-6.722452810386017,6.09605866718923,1.0
306,-4.635703700978723,6.086803538471433,1.0
307,-1.697294984704513,6.0431992313955325,1.0
308,-2.3959162183563194,5.993259887265952,1.0
309,-3.933507465215314,5.9843204409121515,1.0
310,-0.2253140974250129,5.98328800644609,1.0
311,-3.6655700171766057,5.98154295486443,1.0
312,-5.2098081929327975,5.97372637230336,1.0
313,-2.4924331101037467,5.921551736536536,1.0
314,2.3299246594262115,5.89125684503445,1.0
315,1.888214090895758,5.889183666926667,1.0
316,4.391125560435739,5.904548683413535,1.0
317,4.826393757601039,5.927749820688124,1.0
318,2.7172035843442472,5.932055525001278,1.0
319,0.2418756123287835,5.93251870712989,1.0
320,3.1124977315971023,5.943674563069497,1.0
321,0.9819441582103252,5.902638975603212,1.0
322,0.5222470546493696,5.8655987573940305,1.0
323,6.605405494469466,5.86253736753467,1.0
324,5.265297055025684,5.8314090299205645,1.0
325,6.910060467179989,5.839533541058107,1.0
326,8.044686220531958,5.757804981772358,1.0
327,15.004422511557436,5.866184330708955,-1.0
328,19.647056908056868,6.056807384097912,-1.0
329,16.03048803983006,6.222920349081282,-1.0
330,15.51958042215668,6.399030642753972,-1.0
331,14.514963033128822,6.550906481456014,-1.0
332,12.95811408619275,6.630841420933269,-1.0
333,11.576593877721166,6.731594610670726,-1.0
334,12.399110499460193,6.8366145212991025,-1.0
335,12.216711449696447,6.9416655386654735,-1.0
336,13.989963501267056,7.064452277060616,-1.0
337,12.956076547491762,7.135598088675014,-1.0
338,10.982415727245552,7.077490624581039,-1.0
339,8.569495450791067,7.100879014105346,-1.0
340,6.227314339672574,7.047687098466808,0.0
341,11.582617906501412,7.063623508183058,-1.0
342,8.823159954398164,7.0500421418214705,-1.0
343,7.976523075914457,6.986988211907347,-1.0
344,7.4086063378306335,6.955650348951579,0.0
345,7.099749724397356,6.917377129480068,0.0
346,3.196185669453285,6.888413389189058,0.0
347,5.1917490893593765,6.884051527031932,0.0
348,6.225119577331839,6.887432997092758,0.0
349,2.616997980818411,6.838171539111643,0.0
350,3.8533409014840174,6.828080801246045,0.0
351,4.159335710945783,6.826785044183615,0.0
352,0.3851389482353511,6.829183700966228,1.0
353,-0.7377685402544216,6.822193605783309,1.0
354,-2.972781948500682,6.830612576212156,1.0
355,0.6252292016165768,6.827587276220976,1.0
356,-1.5318657006997114,6.817191956394423,1.0
357,-2.818357058912284,6.817061474237424,1.0
358,-2.698774946227843,6.8333919189580445,1.0
359,4.918102719281791,6.82901661741903,0.0
360,4.02826851770763,6.8071859980409455,0.0
361,3.438680154762949,6.803343784225465,0.0
362,6.177176870783228,6.779159792258191,0.0
363,4.843901171760905,6.7363013292320275,0.0
364,3.0343230119109705,6.6570351661569855,0.0
365,5.487790038923436,6.65410132289271,-1.0
366,12.030110168082132,6.730095169078349,-1.0
367,10.022831563780016,6.726586113214318,-1.0
368,12.097051564768549,6.726605404661119,-1.0
369,9.790737960253097,6.763554524867492,-1.0
370,8.495575431646301,6.793911629227202,-1.0
371,9.482233195124875,6.828932386527871,-1.0
372,9.938490613968868,6.872187616623334,-1.0
373,10.732405625238812,6.892461659627323,-1.0
374,10.001694205890658,6.912242525414008,-1.0
375,12.45372304262213,6.956910493549355,-1.0
376,10.098054808084528,6.969693237109759,-1.0
377,4.449292964076136,6.9455145388718895,-1.0
378,4.748117701328226,6.915881322495992,-1.0
379,4.8963704382702815,6.906193714803382,-1.0
380,1.534836008691343,6.88217284187293,1.0
381,0.4261745901396523,6.873845207232791,1.0
382,-0.4889474867651131,6.858694077957501,1.0
383,3.252634392376393,6.830482064157616,1.0
384,7.180019512046329,6.806936062252479,-1.0
385,4.179099424546877,6.77703467107539,-1.0
386,5.844833173625773,6.684797771464561,-1.0
387,6.926056841037649,6.526942826191714,-1.0
388,11.026343056649353,6.441884712918549,-1.0
389,10.574137919907088,6.357902833021879,-1.0
390,9.993287058610576,6.335565610699778,-1.0
391,5.177661703821428,6.331861418981087,-1.0
392,4.16470531095689,6.303442075585815,-1.0
393,-0.8232410495203624,6.30096683590368,1.0
394,-6.458972915875847,6.377574097278945,1.0
395,-1.2524635081794884,6.36559671379885,1.0
396,1.234406846343461,6.269651635003115,1.0
397,10.303463193158136,6.236327612614073,-1.0
398,12.851577785952712,6.2046815618006415,-1.0
399,14.537771411256555,6.211292220497233,-1.0
400,14.613935081430014,6.202850066908428,-1.0
401,14.290979082353942,6.225542938837148,-1.0
402,14.77017068974024,6.174545626425689,-1.0
403,13.673492011888529,6.02239397839539,-1.0
404,13.975564649131172,5.926344024227133,-1.0
405,13.915902880510744,5.840898247536356,-1.0
406,13.323538704110009,5.782925300075969,-1.0
407,10.311604186005894,5.739891628926325,-1.0
408,8.427948436323419,5.673810895790533,-1.0
409,8.324569030686007,5.577293498719401,-1.0
410,4.130604755765518,5.540003064107902,0.0
411,5.275297982684975,5.44255213041615,0.0
412,4.862804551775298,5.310104414645197,0.0
413,6.2404622290849545,5.225620072647718,-1.0
414,2.857929899718698,5.221156311584965,-1.0
415,-0.0206931966705212,5.24335946850177,0.0
416,2.01097523015801,5.2604629652638195,-1.0
417,4.4309360158014215,5.2622051779974806,-1.0
418,3.227222974999989,5.2583349750835655,-1.0
419,3.3401603784398617,5.227588131919153,-1.0
420,2.756248697395989,5.230355545010466,-1.0
421,3.917970416918536,5.2046710381321954,-1.0
422,1.3460949869005103,5.19498354223146,-1.0
423,0.698560735682463,5.232861517016119,-1.0
424,3.77066714845634,5.239801371588474,-1.0
425,4.883438274686341,5.243748278618604,-1.0
426,3.342351334618684,5.254428016840732,-1.0
427,1.294613777802823,5.218253652449358,-1.0
428,-0.3248577663860885,5.099064364168567,1.0
429,3.5047866949422826,5.016088862464942,-1.0
430,4.033060359625068,4.935746631470463,-1.0
431,6.657738028388593,4.865258461298392,-1.0
432,6.042137479280058,4.817062245215908,-1.0
433,1.1557641049577398,4.810661591509904,-1.0
434,2.039661644006827,4.783398250124999,-1.0
435,7.653577464955333,4.744307643736838,-1.0
436,7.125056998776245,4.674815810629684,-1.0
437,2.592894627238678,4.629299169905554,-1.0
438,2.939730025617166,4.606403722239755,-1.0
439,4.166087976222542,4.598958950245312,-1.0
440,4.0473452070581,4.601003738083767,-1.0
441,2.409909396052683,4.570929709116368,-1.0
442,-0.7591385634381993,4.600099638222057,-1.0
443,-3.583578847630662,4.678421788114587,-1.0
444,-5.478118238541526,4.794419051428719,-1.0
445,-4.629927023106887,4.888103060010109,-1.0
446,-8.10938746645283,5.058129132961293,-1.0
447,-11.541993789866808,5.318200407565381,-1.0
448,-24.899843505092264,6.0849756690404835,1.0
449,-17.070009102117268,6.451113514468879,1.0
450,-14.378708826142628,6.713749317761712,1.0
451,-9.486293188025854,6.848485688597185,0.0
452,-10.773678426499174,6.995614752108197,0.0
453,-13.404843382211451,7.190316654339773,0.0
454,-11.929943577051771,7.328229697391726,0.0
455,-7.703788079460907,7.408915521680457,-1.0
456,-6.407668077149452,7.458150929703898,-1.0
457,-5.5919501704617005,7.486751677643561,-1.0
458,-10.01247999592448,7.582139649426344,0.0
459,-10.519533701394408,7.705758078683867,0.0
460,-11.381413987215524,7.841543006659966,0.0
461,-7.56189474819746,7.912559800608497,0.0
462,-9.547349048153478,8.002861848982352,-1.0
463,-9.620448788695567,8.095009914397336,-1.0
464,-6.449765363415395,8.145458188927257,-1.0
465,-5.961635708997989,8.183713397137023,-1.0
466,-5.119647369530838,8.1596644157388,-1.0
467,-8.37350121409645,8.189633202027894,-1.0
468,-5.93919968559257,8.164723731093641,-1.0
469,-6.878832262176218,8.171555375930174,-1.0
470,-15.38082991369538,8.318606976771338,0.0
471,-15.317190950425754,8.445876991121027,0.0
472,-18.038749743728037,8.615734553408174,1.0
473,-19.341670674987483,8.79342968474741,1.0
474,-15.628267151233928,8.890691550865915,1.0
475,-10.776562503734452,8.875521475403524,0.0
476,-7.164259749908865,8.847874619817068,-1.0
477,-8.108398650866292,8.87281719290176,-1.0
478,-7.093153897188557,8.885792637145398,-1.0
479,-4.008272751078749,8.878126151444327,-1.0
480,-7.368114120478907,8.903560751703836,-1.0
481,-9.632764196274309,8.95029993389825,0.0
482,-8.02832730857773,8.981504760050429,-1.0
483,-8.558541688443881,9.007653062997797,-1.0
484,-5.49550210775638,8.98422216632955,-1.0
485,-4.195084786994585,8.97573246809744,-1.0
486,-7.227368700880049,8.970946603319868,-1.0
487,-6.949878490683005,8.953128071674234,-1.0
488,-11.091193630190418,8.92066023801233,1.0
489,-10.805098885184378,8.885897099718832,1.0
490,-16.60887306431323,8.93171907323474,1.0
491,-14.453678513905004,8.989659568526688,1.0
492,-22.49808368247605,9.194505454104593,1.0
493,-13.328401069755955,9.257876996190385,1.0
494,-12.70411048862968,9.305727974257195,1.0
495,-15.553614495190883,9.394708884426398,1.0
496,-8.845772360902288,9.405975948531447,0.0
497,-10.1606861730005,9.340044915496096,0.0
498,-6.91884712320325,9.209005505770696,0.0
499,-8.246746640849182,9.045670894384353,0.0
500,-5.90187530161856,8.862730101237833,-1.0
501,-7.5147606479102365,8.683259149176743,0.0
502,-6.571965834255536,8.480411480845422,0.0
503,-8.927665616485399,8.301699775229373,0.0
504,-2.049459645239238,8.097340332684498,-1.0
505,-2.260275052268298,7.885150003139864,-1.0
506,-0.8723101578461296,7.6838663230364315,-1.0
507,-3.3052548439501663,7.5330261476039695,-1.0
508,-1.2611164926856873,7.421235415370361,-1.0
509,-1.903078241629004,7.305236850094352,-1.0
510,-0.9044951931316804,7.258117006468267,-1.0
511,2.697221387448991,7.22518631566308,-1.0
512,1.3485824921497451,7.184256223984492,-1.0
513,1.0486045002082849,7.11906759121734,-1.0
514,2.291517927026661,7.1127570286746264,-1.0
515,-3.2878707766217303,7.095853027089889,-1.0
516,-12.331145409515957,7.091336104251792,0.0
517,-11.05209517256496,7.042209786356045,0.0
518,-7.058049458651453,6.986760138920249,-1.0
519,-15.905561233520714,6.999986964749331,1.0
520,-12.68313633715313,6.977295432280821,0.0
521,-18.38719603823303,7.011619934833782,1.0
522,-19.261474933496583,7.087626448285336,1.0
523,-15.22653156249376,7.103444363961774,0.0
524,-15.156543702980642,7.075193393201796,0.0
525,-14.030424827448345,7.011280249874446,0.0
526,-13.25983880007584,6.959700354380006,0.0
527,-12.31380128368761,6.9250750140519,0.0
528,-13.79616270069802,6.918523869472477,0.0
529,-13.11986761991274,6.851777125053849,0.0
530,-12.53680998810232,6.766771101328412,0.0
531,-19.228665979403218,6.703215431705548,1.0
532,-16.677497367459807,6.604997301014274,1.0
533,-16.26081810588755,6.58328935972478,1.0
534,-16.829021339628994,6.549825397837725,1.0
535,-11.729121064530574,6.346358107215374,1.0
536,-6.418245507517199,6.143577894098712,1.0
537,-5.92984081818058,6.03977231196402,0.0
538,-9.26604724940141,5.916977584074038,1.0
539,-5.250455260674769,5.775703451364308,0.0
540,-6.270434397839608,5.625556892311536,1.0
541,-5.868721274278215,5.510094042829303,1.0
542,-6.612396469230333,5.447480774841865,1.0
543,-4.892408843996833,5.434637693047317,1.0
544,-9.90118636572504,5.419302818035125,1.0
545,-10.83509957016068,5.397596540015433,1.0
546,-8.234680532000567,5.3972529946681025,1.0
547,-8.593796751754383,5.394798014325123,1.0
548,-6.764346118108875,5.175943927603227,1.0
549,-8.219240870420833,5.119292316282532,1.0
550,-6.974114072619784,5.099164018289107,1.0
551,-5.501475873456769,5.112963855518563,1.0
552,-8.012364327843471,5.111969460988115,1.0
553,-12.715096297851543,5.1066970992025835,1.0
554,-10.286163893289029,5.1004303642081705,1.0
555,-8.104195356234413,5.0994218985175275,1.0
556,-10.847825115791352,5.094387979708888,1.0
557,-7.741263511466826,5.083440283067208,1.0
558,-6.722243571021465,5.089057746683981,1.0
559,-8.335853894871434,5.088069421116079,1.0
560,-7.560905633493576,5.0857822214035435,1.0
561,-8.948410730661067,5.0832967344640805,1.0
562,-8.159582082028408,5.084135060753513,1.0
563,-10.826851025618424,5.086692003228293,1.0
564,-6.248457499243045,5.087816180256085,1.0
565,-0.722664554638925,5.14770954657034,-1.0
566,3.0636893056108647,5.275222591746842,-1.0
567,0.3247316784960503,5.357171960817502,-1.0
568,-0.6224338465912354,5.413337338584781,-1.0
569,2.754563284981856,5.533797292531165,-1.0
570,1.6848127047309165,5.59133091871206,-1.0
571,4.020347815641173,5.690850766758105,-1.0
572,0.8918562021042646,5.682705656051992,-1.0
573,1.8811235843487568,5.66003283513778,-1.0
574,2.74209370541584,5.708652483746448,-1.0
575,0.2762824904690433,5.75802075085389,-1.0
576,-2.3212617224641576,5.783140165685515,-1.0
577,-0.0287546335201511,5.833340713065956,-1.0
578,0.9251243081455414,5.895170478826732,-1.0
579,2.536679456495591,5.970411656350307,-1.0
580,0.6983539230723466,6.025835429561513,-1.0
581,2.8569356372902632,6.107441300335309,-1.0
582,0.5964293113915744,6.157031259744133,-1.0
583,-2.71704798174045,6.171355411150489,-1.0
584,-4.53470599050695,6.17463356256966,-1.0
585,-8.075177179019875,6.168412016401136,1.0
586,-11.0070048789035,6.180556327706983,1.0
587,-13.94154406318792,6.217454118188466,1.0
588,-12.8640191503697,6.23105329026828,1.0
589,-6.990789973159039,6.220796895022638,1.0
590,-5.659966883502179,6.149854316017727,1.0
591,-5.003789522516797,6.108366324493268,1.0
592,-5.51541416249124,5.906362053657281,1.0
593,-9.564358660739316,5.876562917441812,1.0
594,-13.874341274529373,5.889569396561522,1.0
595,-11.712064809153476,5.844394647957477,1.0
596,-11.914118808376855,5.8633556820468575,1.0
597,-7.98859620336242,5.854849787335205,1.0
598,-9.55173870980505,5.861340978411786,1.0
599,-6.890331503616977,5.8595719142266525,1.0
600,-2.258881604295908,5.8765439030004565,-1.0
601,-10.698747272747596,5.889239236711794,1.0
602,-9.216636401730568,5.894138847636838,1.0
603,-12.12992138168454,5.914331611094065,1.0
