index,AL HHH,Standard_dev,label
50,1.448074578594344,11.147316789538657,0.0
51,0.1695319156927155,11.147316789538657,0.0
52,1.581792415053627,11.147316789538657,0.0
53,1.794144967759543,11.147316789538657,0.0
54,0.9818452251428552,11.147316789538657,0.0
55,0.9118548103646872,11.147316789538657,0.0
56,1.5247938300233417,11.147316789538657,0.0
57,0.7299467754903475,11.147316789538657,0.0
58,1.3664976758957437,11.147316789538657,0.0
59,1.4463095225033982,11.147316789538657,0.0
60,1.3069229904914152,11.147316789538657,0.0
61,0.4489321299630191,11.147316789538657,0.0
62,1.9956381114786692,11.147316789538657,0.0
63,1.7676260737245428,11.147316789538657,0.0
64,2.377046365467173,11.147316789538657,0.0
65,2.7892154384206265,11.147316789538657,0.0
66,3.9013882397111175,11.147316789538657,0.0
67,2.725470417009902,11.147316789538657,0.0
68,3.0130207751570026,11.147316789538657,0.0
69,3.608681279035743,11.147316789538657,0.0
70,2.8893352783013317,11.147316789538657,0.0
71,2.8127655144319803,11.147316789538657,0.0
72,2.495833787141549,11.147316789538657,0.0
73,1.892270909358018,11.147316789538657,0.0
74,2.752337922710545,11.147316789538657,0.0
75,1.8418969297951195,11.147316789538657,0.0
76,3.3171452342141663,11.147316789538657,0.0
77,3.562832620805402,11.147316789538657,0.0
78,2.7870668771783613,11.147316789538657,0.0
79,2.308498049136709,11.147316789538657,0.0
80,2.889576836763716,11.147316789538657,0.0
81,0.518986147377845,11.147316789538657,0.0
82,0.5535532573141566,11.147316789538657,0.0
83,1.321233255213336,11.147316789538657,0.0
84,4.255806122450146,11.147316789538657,0.0
85,4.503918145996764,11.147316789538657,0.0
86,2.5564698973652966,11.147316789538657,0.0
87,2.003542194868764,11.147316789538657,0.0
88,2.5629661189587907,11.147316789538657,0.0
89,2.523842002153053,11.147316789538657,0.0
90,3.71894368185211,11.147316789538657,0.0
91,2.4533426746044213,11.147316789538657,0.0
92,4.758569906227166,11.147316789538657,0.0
93,3.780689477715256,11.147316789538657,0.0
94,4.88247345844092,11.147316789538657,0.0
95,4.780386821773973,11.147316789538657,0.0
96,5.318909923549242,11.147316789538657,0.0
97,6.541247552175669,11.147316789538657,0.0
98,7.041103168811333,11.147316789538657,0.0
99,6.779632364904245,11.147316789538657,0.0
100,6.45042908485528,11.04951781953442,0.0
101,4.539366312916819,10.888111754198478,0.0
102,4.115124071665107,10.72917199200061,0.0
103,5.166092443789552,10.51905003876237,0.0
104,5.244625015070454,10.313934723665263,0.0
105,4.341842524628191,10.001303040092338,0.0
106,4.711260255835647,9.736147432455624,0.0
107,5.672698145967885,9.462420581605826,0.0
108,8.155010885992766,9.156965532797098,0.0
109,7.681823556823474,8.846984098075538,0.0
110,8.815705557583527,8.728213366455996,0.0
111,7.830993299863437,8.662219757030654,0.0
112,7.414159931866536,8.48857072147316,0.0
113,8.7065459753385,8.307545246098154,0.0
114,8.117332571688877,8.100603338435697,0.0
115,6.21474243194389,7.926043745046623,0.0
116,0.6105798386475385,7.742408206204146,0.0
117,5.660516414809109,7.5526186462964064,0.0
118,2.2858960555655443,7.359950175734273,0.0
119,1.9396679892837625,7.112329785202413,0.0
120,2.12043372125504,6.88227775372414,0.0
121,-1.6134692075846004,6.657790468793247,0.0
122,-1.926737151776166,6.4730368740539515,0.0
123,-1.9008566936700788,6.227269625264016,0.0
124,-0.0991781509520421,5.9580271669663505,0.0
125,2.043664483341402,5.750423025235443,0.0
126,0.6178760581330494,5.567639582737199,0.0
127,0.6741308950150255,5.30042927413342,0.0
128,2.0809553782038392,5.10250535991957,0.0
129,2.18007172158066,4.832664486843471,0.0
130,3.5219809134819684,4.646749102425517,0.0
131,3.534865443867432,4.404735453637875,-1.0
132,3.8110648843469193,4.226439730399935,-1.0
133,0.8483816791139276,3.984441611334561,0.0
134,-0.9622648792560112,3.6125395468281685,1.0
135,1.051721730359105,3.305170739094246,1.0
136,0.9495321923498494,3.0406067920433695,1.0
137,0.8080389699291288,2.8427317399764367,1.0
138,-0.6838196484784476,2.7367039470236882,1.0
139,-1.203898928745204,2.6552242849768564,1.0
140,0.4529416749309689,2.573620354846124,1.0
141,1.7110152006586643,2.511885407280197,-1.0
142,1.964498040298139,2.478002666279861,-1.0
143,2.5090763934430385,2.4603329316133573,-1.0
144,3.650761628568461,2.4387524535241893,-1.0
145,1.8849862149984915,2.4102808748386084,-1.0
146,4.323695726550824,2.388378642850722,-1.0
147,0.7330994862123532,2.367510811317468,-1.0
148,-0.7912670367416581,2.394554074172337,1.0
149,-0.0374526157860231,2.4113971384144977,1.0
150,-0.9400347140531692,2.4368344304838376,1.0
151,-2.5260149149861064,2.48072062882239,1.0
152,-3.238255091477839,2.5499293420044586,1.0
153,-1.3002994069896374,2.579917348007735,1.0
154,-2.5595041154447102,2.627498973499295,1.0
155,-2.59998839575735,2.674113055156365,1.0
156,-0.5927521891284897,2.6912163098194393,1.0
157,0.8539882422589073,2.690373879133597,1.0
158,-0.5477394191159561,2.706016362051422,1.0
159,-1.6176633516075185,2.7361908506032253,1.0
160,0.02145045765225,2.7451043913126245,1.0
161,1.3841962127495575,2.739498589213679,1.0
162,4.23919723165173,2.7441083147350342,1.0
163,4.953297056224344,2.753165007863695,1.0
164,6.120100919484699,2.775419368545967,1.0
165,8.215589919910286,2.830855417223239,1.0
166,9.321801902063356,2.9051182685198937,1.0
167,9.34619237066282,2.979085001520879,1.0
168,10.428899598400749,3.0748306601070494,1.0
169,9.249844150257571,3.139239160968176,1.0
170,9.002893924732561,3.197131068194748,1.0
171,10.254186085445156,3.2781482646134323,1.0
172,11.364330819970275,3.3805203530781265,1.0
173,8.686004241060004,3.4225931058388332,1.0
174,9.357367622132926,3.47644256154536,1.0
175,10.79531711157682,3.55287025549328,1.0
176,9.722530216137727,3.6087855558142667,1.0
177,11.268173508325958,3.6923554193103705,1.0
178,12.05566189992065,3.788487550238487,1.0
179,15.21481346521415,3.959114546079199,-1.0
180,18.38086191289868,4.219385430656659,-1.0
181,18.385992519754097,4.4464786635804625,-1.0
182,16.57457661372034,4.603631255262873,-1.0
183,14.986692446996727,4.717240916628778,-1.0
184,13.1771195172238,4.798406210048044,-1.0
185,11.404369852383908,4.848174278231164,-1.0
186,8.787312059299154,4.862381475493829,-1.0
187,7.002012341643095,4.861039098262338,-1.0
188,5.664355440713223,4.857436069775837,-1.0
189,5.772947902283249,4.853678724751261,-1.0
190,4.302385018565843,4.85281318046391,-1.0
191,5.968496041725217,4.848911628072389,-1.0
192,5.485530280809428,4.849452068878443,-1.0
193,0.3384969475119419,4.868714818463601,1.0
194,-2.519096660890668,4.9224049602058715,1.0
195,-2.3285115698216146,4.971739758875966,1.0
196,-3.210235168313048,5.031891974197828,1.0
197,-0.7010123358503648,5.054341672645135,1.0
198,0.7902156274689531,5.060392248616825,1.0
199,-4.171947649134779,5.125779114814843,1.0
200,-3.711833342837721,5.182329436343733,1.0
201,-1.030186751662427,5.208053054059993,1.0
202,0.2097434785603837,5.2225776577583645,1.0
203,1.1555659302982093,5.229416753421498,1.0
204,0.7516025350166586,5.238109556287071,1.0
205,4.041965147243388,5.23798506008595,-1.0
206,2.4961251703126663,5.239524138821652,1.0
207,3.2552411725629327,5.23708571285715,1.0
208,0.48944723718472,5.2306982037063845,1.0
209,-2.4676576440999725,5.254054074166469,1.0
210,-3.261567196065954,5.275214513667159,1.0
211,-4.07002032881482,5.3135841081955055,1.0
212,-2.890307339550688,5.33698811829524,1.0
213,-1.0759301970432062,5.328531178215606,1.0
214,-0.2036863767384176,5.3176608541715975,1.0
215,1.2897647391917104,5.312512125855012,1.0
216,1.873015931737214,5.3078484979231995,1.0
217,2.444228409757756,5.302469958771507,1.0
218,2.388747213937293,5.3023090637963834,1.0
219,3.1673554100476338,5.300878371407594,1.0
220,3.5656494936027627,5.299954407821784,1.0
221,4.404503688348015,5.2790350286896235,1.0
222,6.167899273227022,5.260947309853479,1.0
223,8.803828058259654,5.262408175600878,1.0
224,10.986862285074338,5.303835248956987,1.0
225,10.762828523303284,5.350373136581464,1.0
226,11.028477708647884,5.39225264299014,1.0
227,10.710128929703984,5.427964531810961,1.0
228,12.172169812292935,5.488464902707877,1.0
229,11.30958745454079,5.534674722880238,1.0
230,9.668395328673313,5.5630473418223,1.0
231,8.73739190097939,5.582096506909978,1.0
232,10.396773007149475,5.616891463234422,1.0
233,11.289641698661356,5.650753111526727,1.0
234,13.62029311140995,5.701194428289334,-1.0
235,12.458123505041383,5.746277744121725,-1.0
236,13.080098054309545,5.796845079307591,-1.0
237,8.639548087235283,5.796722739499494,1.0
238,9.743573075523557,5.791375053178039,1.0
239,20.45290745741453,5.964066602427163,-1.0
240,16.590060231457485,6.0548794515912165,-1.0
241,11.569105242218129,6.076821670310927,-1.0
242,8.54521237005251,6.075391189380268,-1.0
243,8.190830822588666,6.074475066673622,-1.0
244,9.200009686837705,6.082979799861278,-1.0
245,8.235046611561387,6.077678230552357,-1.0
246,10.329652914012286,6.094646746510123,-1.0
247,8.131861722270457,6.079190008917124,-1.0
248,9.193334005209124,6.0529664246939205,-1.0
249,10.093730479422533,6.038566194224391,-1.0
250,9.82342836919409,6.010745284893962,-1.0
251,8.47512156012121,5.952829822430787,-1.0
252,5.697715234765411,5.8771078216803225,-1.0
253,5.691161665283019,5.827922982598049,-1.0
254,7.660058226747566,5.760091361426226,-1.0
255,9.05758127870925,5.693509424504866,-1.0
256,9.200393740544072,5.653925773809603,-1.0
257,9.177190028026573,5.629349341073976,-1.0
258,8.885289690294343,5.585427698480471,-1.0
259,8.053502451699998,5.521553964488605,-1.0
260,8.324713795888513,5.479379954901711,-1.0
261,8.758152840287053,5.45286052081261,-1.0
262,6.914694044699203,5.445467696892016,-1.0
263,5.5550012218431135,5.443425010819822,-1.0
264,4.425156108357655,5.449101873837262,-1.0
265,3.431863643043343,5.459930686799614,-1.0
266,4.029828795032444,5.463061820214797,-1.0
267,3.2726240916172458,5.470126326762785,-1.0
268,1.6998081731250636,5.483014880919047,-1.0
269,4.492329039637752,5.482369487975445,-1.0
270,1.020019173313699,5.507642876567519,-1.0
271,0.0131774575061314,5.535911431848523,-1.0
272,-0.9919916902307192,5.5661187045821325,-1.0
273,-1.1090191321352592,5.6126801338357435,-1.0
274,-2.5752731394238424,5.6750234778160085,0.0
275,-3.3659410101158898,5.736821427426647,0.0
276,-4.074514318018871,5.814422131758334,0.0
277,-4.163775615352279,5.876863793173729,0.0
278,-5.2901415438952455,5.946430267787591,0.0
279,-7.017919898640045,6.000327999578621,0.0
280,-6.722888713336445,5.977735331088909,0.0
281,-8.25574503152636,5.976453490689786,0.0
282,-5.191321063257149,5.943363209761187,0.0
283,-7.2323395575802465,5.969644782419473,0.0
284,-8.355220073571871,6.040092751715287,0.0
285,-8.849487502985525,6.136518190548874,0.0
286,-8.285783610185376,6.239898928403312,1.0
287,-10.048918908167536,6.384868135752055,1.0
288,-10.952382699178088,6.547502686657677,1.0
289,-7.936225581453698,6.643065590489113,1.0
290,-6.827963355112757,6.720605490580942,1.0
291,-6.618524942706841,6.787470421905369,0.0
292,-5.996354294656456,6.844677464379552,0.0
293,-6.596614544842439,6.907268014724318,0.0
294,-6.290829355592905,6.947777724632863,1.0
295,-6.795349610183067,6.996196382531905,1.0
296,-5.602904923868422,7.021341813976177,1.0
297,-4.397104079297975,7.050018522045919,0.0
298,-5.432853645694948,7.095582971619879,0.0
299,-7.238923388632259,7.132443462013058,1.0
300,-9.49065341035643,7.2082829449086905,1.0
301,-4.3571719179217325,7.233242576453052,0.0
302,-2.60416160260354,7.24829980828261,0.0
303,-2.556893636202716,7.265386704885457,0.0
304,-3.852538424707703,7.29167865111841,0.0
305,-3.5556055555992288,7.315427877161136,0.0
306,-4.791021415287389,7.351325293235162,0.0
307,-6.483012083560425,7.404092881501572,1.0
308,-6.529800867250543,7.454484565832973,1.0
309,-6.31779306744906,7.488829516742766,1.0
310,-6.67629936620196,7.521635378584,1.0
311,-5.418466211134444,7.534101515064722,0.0
312,-3.2640838759927817,7.536713986159352,0.0
313,-0.8195028084333984,7.5356539995622915,0.0
314,-1.8170801917691648,7.542441504433152,0.0
315,-1.4902765940276197,7.550657051148094,0.0
316,1.4064770080874212,7.550938905202197,0.0
317,2.215863716806126,7.550864927124559,0.0
318,1.9577282792407689,7.550813811534728,0.0
319,1.7637011632019437,7.550081247375379,0.0
320,3.459056581622818,7.549875249626795,0.0
321,3.3416313019002217,7.547299453334189,0.0
322,1.924748149072471,7.535871508969003,0.0
323,3.553556441225126,7.50632205726999,0.0
324,4.948469623698017,7.457113490224244,0.0
325,1.6627464582046088,7.403213339889192,0.0
326,2.275936917819749,7.344637684071591,0.0
327,1.7634456112775467,7.28833071539958,0.0
328,2.76814605728741,7.21123849525554,0.0
329,1.6995084603726411,7.143435669607185,0.0
330,1.9228510315843292,7.095179520640182,0.0
331,3.2376193244807467,7.058683632634715,0.0
332,2.8735333025259138,7.000719732255091,0.0
333,5.444161698892373,6.940063527733565,-1.0
334,4.794241228575601,6.835554320401213,-1.0
335,2.3098962833228143,6.739718037039149,0.0
336,0.5057929419915155,6.628201678753902,0.0
337,-0.450173943498882,6.5826302822004195,0.0
338,-1.527518942578041,6.523671463389316,0.0
339,-1.490497606437657,6.212754697035514,0.0
340,-0.7201368053646178,5.995545164375599,0.0
341,-5.33062293302261,5.911295416905495,0.0
342,-2.744742540790696,5.855856749021755,0.0
343,-3.8606360120626135,5.809067647196478,0.0
344,-5.0379971725945865,5.752115208747884,0.0
345,-5.569563248871745,5.711217760232041,0.0
346,-5.501861050134522,5.6291362338146405,0.0
347,-4.079183516975874,5.5704782459307784,0.0
348,-5.232865521633514,5.498065862264508,0.0
349,-5.100111567255112,5.401903344559902,0.0
350,-3.696543271667622,5.296592066167319,0.0
351,-3.3262426457698524,5.2112218352135775,0.0
352,-2.440689487384873,5.165011173990503,0.0
353,-1.2568088336383596,5.116128470007637,0.0
354,0.3282852451061728,5.036929720825267,-1.0
355,0.421457470625981,4.927426231008089,-1.0
356,-0.3062270194508301,4.808030351903614,-1.0
357,-1.3023924134169107,4.682154094143001,0.0
358,-3.421962976159051,4.559725239231217,0.0
359,-2.7692386120879178,4.4486391396155005,0.0
360,-2.185986117005811,4.324947593121378,0.0
361,-2.48495567112991,4.183820791010061,0.0
362,-6.542425731051267,4.103122679046901,1.0
363,-7.274243759202164,4.05401629262124,1.0
364,-7.003089991226574,4.018624940116215,1.0
365,-4.546111929057375,3.9769724052806548,1.0
366,-6.412557417086376,3.936339032280343,1.0
367,-5.773397835801205,3.899896992969181,1.0
368,-5.0286611764772005,3.8784466460394458,1.0
369,-4.253512293255952,3.807444021844959,1.0
370,-2.281251363968593,3.7863759281836455,1.0
371,-1.7545101309146531,3.7760619302498797,-1.0
372,-1.0334798708570505,3.775834283167035,-1.0
373,-0.9229349575446264,3.776853253329694,-1.0
374,-0.4561121476292697,3.7855483890376305,-1.0
375,-1.4920850135346484,3.7885605335766903,-1.0
376,-0.7538416912043289,3.793794030715761,-1.0
377,-0.594528668340871,3.7994167194644524,-1.0
378,-0.1658101117724015,3.80213786886955,-1.0
379,0.0311219497790489,3.7903877010610394,-1.0
380,-2.273897111650058,3.7703099864164598,1.0
381,-3.007048082411515,3.7297279932181158,1.0
382,-7.81854025946329,3.75636516274636,1.0
383,-5.360141746999034,3.7384774452214087,1.0
384,-0.3576560692690407,3.7025603841416004,1.0
385,-0.8355981813242579,3.6536950936468013,1.0
386,3.2394845417981486,3.6537384024393997,1.0
387,2.883732528484586,3.611289670837698,1.0
388,2.056009031222516,3.5312399251174855,1.0
389,2.253627757045692,3.511223487833744,1.0
390,2.614161355892662,3.509904803289283,1.0
391,2.0699285239315373,3.5022304371410047,1.0
392,1.4773614136006472,3.494189711603987,1.0
393,1.361038452535837,3.4755517204681152,1.0
394,0.9708122018847264,3.4559459629159752,1.0
395,0.524122463086286,3.4242482013793163,1.0
396,-0.1536063697234766,3.403588540250606,1.0
397,1.9481302127641555,3.4094857867284527,1.0
398,5.549960061430951,3.458263780868867,0.0
399,7.170520612974457,3.5121421358933342,-1.0
400,8.06527876989172,3.534880902033693,-1.0
401,8.408323810910304,3.64403195103831,-1.0
402,8.567686167686475,3.76211702534622,-1.0
403,8.39792714278147,3.869502863150369,-1.0
404,9.364327436135966,3.9856715845980055,-1.0
405,9.013822873112318,4.0882590285905644,-1.0
406,8.8118860498072,4.168547747907525,-1.0
407,7.013019519643549,4.185890820182302,-1.0
408,6.157256573700906,4.184336324546061,-1.0
409,6.561700776288944,4.18836465463914,-1.0
410,5.106370192454847,4.16269442524989,-1.0
411,5.886674366072086,4.162777485323094,-1.0
412,6.752212410110303,4.196819836136187,-1.0
413,8.26683918535609,4.268173357017522,-1.0
414,7.340076595955239,4.316381453124099,-1.0
415,5.116310202061555,4.335044908520335,-1.0
416,3.767589560517848,4.345699181582468,0.0
417,3.3655220675607467,4.35137414723638,0.0
418,3.3103404032301142,4.357511084260809,0.0
419,2.445633032042906,4.359749438150618,0.0
420,0.733819749586246,4.350784727547548,1.0
421,0.966162489931378,4.342497102742603,0.0
422,1.6573746666959437,4.341780771879734,0.0
423,3.0074118072475926,4.338418541520855,0.0
424,6.686138376815904,4.359309266781184,-1.0
425,6.577486204692178,4.398372632945855,-1.0
426,7.313532026159351,4.445214217989382,-1.0
427,6.628458669489959,4.482886231201974,-1.0
428,6.56769592203942,4.5157336764227685,-1.0
429,5.567236881458541,4.539703221821341,-1.0
430,2.5863742369473925,4.5417349754482235,0.0
431,4.001773265502536,4.5463798111555365,0.0
432,4.231185854080422,4.554385791137901,0.0
433,3.7883610591837567,4.540697179018748,0.0
434,2.4862228571266343,4.526475080381647,0.0
435,2.999005003726438,4.529223770285262,0.0
436,3.3521871810200423,4.535851630158715,0.0
437,1.9952361078859155,4.535099696390825,1.0
438,-1.2469257157882652,4.533654893232332,1.0
439,-1.5593632516172704,4.534030821789315,1.0
440,-2.5275360697606573,4.544245739054067,1.0
441,-0.5072489040317123,4.502779788545436,1.0
442,0.9077975551207516,4.487251911752622,1.0
443,2.935578426906659,4.464427477256537,0.0
444,4.289858096209713,4.433076046439595,0.0
445,3.170231995549045,4.3850975975394375,0.0
446,4.574539529544126,4.34418780237883,0.0
447,1.3506593528984894,4.309551707623974,1.0
448,-0.1003977912201605,4.2600945910148145,1.0
449,-0.8623610662411778,4.2151530746693116,1.0
450,1.9669459249470125,4.18269826901018,1.0
451,5.308567628269472,4.1702165219078875,0.0
452,4.203787552364645,4.157584662080867,0.0
453,1.9953437606058488,4.146940323356601,1.0
454,3.176905744219809,4.14699148502964,0.0
455,3.841231245138445,4.149945645158622,0.0
456,5.591991520459175,4.16169729230737,0.0
457,4.930511096205564,4.160641970287182,0.0
458,4.650180674871123,4.134274187649881,0.0
459,4.609388241186039,4.114169202887047,0.0
460,4.217108088287432,4.097061932090167,-1.0
461,3.750608033967609,4.073444000079868,-1.0
462,5.937930363744712,3.9934154252456335,-1.0
463,5.598913199951468,3.8870629610139744,-1.0
464,8.841047981828808,3.820214321572765,-1.0
465,7.855398054242897,3.7867785037962327,-1.0
466,7.430999111988626,3.7011799272802026,-1.0
467,8.476293235506674,3.638816813370754,-1.0
468,7.7809615894301345,3.577832126804477,-1.0
469,6.372327198460326,3.5132121994229397,-1.0
470,6.498400267991926,3.483235422950082,-1.0
471,2.6204089936784527,3.445941243092168,-1.0
472,0.5196017892582887,3.429314516693844,1.0
473,1.4119370653724417,3.4075031489552217,-1.0
474,3.453216225837465,3.384963339921892,-1.0
475,3.4000884174521104,3.3478674650127287,-1.0
476,3.6136998099425455,3.320112628585285,-1.0
477,4.368887754880518,3.294541034519177,-1.0
478,4.027542935162572,3.2727539742365614,-1.0
479,4.527026621800417,3.253489433990897,-1.0
480,2.6091168859261984,3.1993324398959997,-1.0
481,2.87397511150931,3.1273990223153487,-1.0
482,3.3601400198003404,2.899637912275807,-1.0
483,2.5880726215466865,2.748072536573039,-1.0
484,4.595478049587243,2.713434654063326,-1.0
485,6.502388108916321,2.679416774207807,-1.0
486,5.177619350133639,2.680083417692549,-1.0
487,2.0957557534987075,2.6849296622926246,-1.0
488,3.1250476524632376,2.6787533367624015,-1.0
489,2.453303067874685,2.677414787883644,-1.0
490,-3.023252357479862,2.7675248259878504,-1.0
491,-2.6408540352722127,2.8411205668354516,-1.0
492,-3.8497791646247066,2.937734093622592,-1.0
493,-8.573662064521343,3.184634702980969,1.0
494,-10.21013716412972,3.4710493597659697,1.0
495,-6.048529410469214,3.593098954950168,-1.0
496,-3.433034697660844,3.643225277800015,-1.0
497,-3.162440052555027,3.702912899239136,-1.0
498,-2.65464215302066,3.7501837157144973,-1.0
499,-2.6986071098567805,3.783184240979797,-1.0
500,-3.3633936334168624,3.81434643190712,-1.0
501,-4.344909191988975,3.8554546783637367,-1.0
502,-4.39652906281033,3.89066220299331,-1.0
503,-4.921021980866925,3.933888330384833,-1.0
504,-4.483320021418152,3.9487630802200147,-1.0
505,-5.387790766056384,3.9819769989427156,-1.0
506,-6.172306492359212,4.029272308509943,0.0
507,-6.062928215223195,4.092891839027043,0.0
508,-7.698598344762985,4.1964645710913375,0.0
509,-8.228187983204649,4.301469857608968,0.0
510,-8.28499917905495,4.4132771654046445,0.0
511,-7.660199421935189,4.498174136249152,0.0
512,-5.851040306127004,4.5347141824880675,0.0
513,-6.85261430231715,4.564964167365851,0.0
514,-7.720348094027912,4.6195417168391275,0.0
515,-9.021267019300751,4.719360156056759,0.0
516,-11.498675732474226,4.880946899153855,0.0
517,-11.553142750602689,5.036160602117244,0.0
518,-11.82142244445292,5.189188801404046,0.0
519,-11.072777956867816,5.319994181003646,0.0
520,-10.976313644353771,5.445580300035211,0.0
521,-12.154994647918272,5.5912232125785994,0.0
522,-11.691150147820323,5.718883883873826,0.0
523,-5.446465650523429,5.740461924159129,0.0
524,-8.188252678524577,5.7629981244770025,0.0
525,-6.495221769251998,5.7614124577083095,0.0
526,-6.649197760883439,5.7492722648185834,0.0
527,-6.585503912267996,5.741824429651432,-1.0
528,-7.390701946338865,5.741247798048869,-1.0
529,-5.194970078826415,5.727129324350079,-1.0
530,-4.442773212421272,5.730607661217736,-1.0
531,-4.301410610894578,5.7221950171477935,-1.0
532,-4.25251077171049,5.7102397338869,-1.0
533,-6.209426051825588,5.715719301264891,-1.0
534,-5.457606608463493,5.72267030271971,-1.0
535,-7.285991300261287,5.741919075120901,-1.0
536,-5.877074829444638,5.743274161499297,-1.0
537,-6.108798046122956,5.754539283388772,-1.0
538,-7.777008897715959,5.790796858683227,-1.0
539,-8.52357639742661,5.834789405393588,-1.0
540,-8.567343772572116,5.877254715579527,-1.0
541,-10.437270562575309,5.943797040894919,-1.0
542,-9.960877877928285,5.996598513515505,-1.0
543,-8.686958434518118,6.018253248889993,-1.0
544,-7.292173557125821,6.01081384909052,-1.0
545,-5.742199859455511,6.00031907104276,-1.0
546,-6.997742429237547,5.983211554093434,-1.0
547,-8.221504101763387,6.003235523398388,-1.0
548,-12.160243483961992,6.080414917152551,0.0
549,-12.755496787689111,6.166476556298596,0.0
550,-12.675944069169615,6.233266845408937,0.0
551,-13.607325013242203,6.276848647713387,0.0
552,-13.08877745538436,6.319525738148284,0.0
553,-13.898800910532684,6.392326229603967,1.0
554,-11.719110172677944,6.416936147578512,0.0
555,-12.633433200164973,6.443222054458234,0.0
556,-12.721731384906777,6.443523774384368,0.0
557,-15.406000134119338,6.490855313904416,1.0
558,-16.436504223206143,6.554156182717279,1.0
559,-17.213322003547063,6.625495300755731,1.0
560,-19.77421903594123,6.747998644899107,1.0
561,-18.2944824449782,6.834672093845299,1.0
562,-17.302581944877858,6.8630312254416665,1.0
563,-15.663169829290725,6.861612240428483,1.0
564,-14.001383251708404,6.769604650522281,1.0
565,-14.607817570910186,6.697211320511365,1.0
566,-14.312577853952137,6.621196226945231,1.0
567,-14.800596425829935,6.520703048756122,1.0
568,-14.069884597191106,6.41657183910254,1.0
569,-14.640276068854376,6.340817667427706,1.0
570,-13.239030476254555,6.237984515863353,1.0
571,-12.841267878730696,6.195781919636106,0.0
572,-10.159531382913984,6.159092710574589,0.0
573,-11.166675844199588,6.1143718521619945,0.0
574,-12.916352243849149,6.047740026500917,1.0
575,-11.911980815201986,5.968333120860577,0.0
576,-10.041617414487687,5.868788369586654,0.0
577,-10.944438215546924,5.7532000186514125,0.0
578,-10.803846627490714,5.637653487910703,0.0
579,-8.764607350599533,5.497726894536943,0.0
580,-8.477918885454542,5.39265077084708,0.0
581,-8.510326227392682,5.277604715606547,0.0
582,-3.6593873532751786,5.167661183842052,0.0
583,-5.06520134067047,5.060599979422503,0.0
584,-5.723859274187504,4.896308148335284,0.0
585,-4.973626072722432,4.671333551779479,0.0
586,-5.6231351112326,4.470639974082236,0.0
587,-6.521702558324463,4.341928068381956,0.0
588,-6.889407926341391,4.17712877195565,0.0
589,-9.86131902772886,4.01839117321054,1.0
590,-9.488749197639706,3.9730980600274184,1.0
591,-10.057841828855558,3.9209523795315295,1.0
592,-8.618849684959358,3.8848722436865484,1.0
593,-8.330534897282966,3.8853324514700334,1.0
594,-6.746402306556206,3.891481021753904,1.0
595,-7.918340693093512,3.88093382050889,1.0
596,-7.959742802915436,3.8396043617488407,1.0
597,-9.45548010195018,3.790774041427855,1.0
598,-9.056784056396076,3.7314988158667948,1.0
599,-7.612583608259186,3.6751496307393867,1.0
600,-8.641014451674508,3.625370598718894,1.0
