,Open,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Split Coefficient,Symbol,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,OfficialSite,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,AnalystRatingStrongBuy,AnalystRatingBuy,AnalystRatingHold,AnalystRatingSell,AnalystRatingStrongSell,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,SharesFloat,PercentInsiders,PercentInstitutions,DividendDate,ExDividendDate
2013-05-30,40.840000,41.020000,40.530000,40.530000,15.572914,1105300,0.000000,1.000000,HRL,Common Stock,Hormel Foods Corporation,"Hormel Foods Corporation is an American company founded in 1891 in Austin, Minnesota, by George A. Hormel as George A. Hormel & Company. Originally focusing on the packaging and selling of ham, Spam, sausage and other pork, chicken, beef and lamb products to consumers; by the 1980s, Hormel began offering a wider range of packaged and refrigerated foods.",48465,NYSE,USD,USA,MANUFACTURING,MEAT PACKING PLANTS,"1 HORMEL PL, AUSTIN, MN, US",https://www.hormelfoods.com,October,2025-04-30,16755299000,1306601000,22.4,3.04,14.61,1.145,0.0383,1.36,21.71,0.0627,0.0861,0.0475,0.0937,11924157000,1974364000,1.36,-0.038,0.004,32.32,1,1,10,0,0,22.4,18.45,1.405,2.086,1.586,14.62,0.336,33.15,27.33,30.13,30.5,549895000,290185000,0.249,89.943,2025-08-15,2025-07-14
2013-05-31,40.330000,40.510000,39.810000,39.820000,15.300109,1948400,0.000000,1.000000,HRL,Common Stock,Hormel Foods Corporation,"Hormel Foods Corporation is an American company founded in 1891 in Austin, Minnesota, by George A. Hormel as George A. Hormel & Company. Originally focusing on the packaging and selling of ham, Spam, sausage and other pork, chicken, beef and lamb products to consumers; by the 1980s, Hormel began offering a wider range of packaged and refrigerated foods.",48465,NYSE,USD,USA,MANUFACTURING,MEAT PACKING PLANTS,"1 HORMEL PL, AUSTIN, MN, US",https://www.hormelfoods.com,October,2025-04-30,16755299000,1306601000,22.4,3.04,14.61,1.145,0.0383,1.36,21.71,0.0627,0.0861,0.0475,0.0937,11924157000,1974364000,1.36,-0.038,0.004,32.32,1,1,10,0,0,22.4,18.45,1.405,2.086,1.586,14.62,0.336,33.15,27.33,30.13,30.5,549895000,290185000,0.249,89.943,2025-08-15,2025-07-14
2013-06-03,39.730000,39.950000,39.020000,39.780000,15.284740,1481800,0.000000,1.000000,HRL,Common Stock,Hormel Foods Corporation,"Hormel Foods Corporation is an American company founded in 1891 in Austin, Minnesota, by George A. Hormel as George A. Hormel & Company. Originally focusing on the packaging and selling of ham, Spam, sausage and other pork, chicken, beef and lamb products to consumers; by the 1980s, Hormel began offering a wider range of packaged and refrigerated foods.",48465,NYSE,USD,USA,MANUFACTURING,MEAT PACKING PLANTS,"1 HORMEL PL, AUSTIN, MN, US",https://www.hormelfoods.com,October,2025-04-30,16755299000,1306601000,22.4,3.04,14.61,1.145,0.0383,1.36,21.71,0.0627,0.0861,0.0475,0.0937,11924157000,1974364000,1.36,-0.038,0.004,32.32,1,1,10,0,0,22.4,18.45,1.405,2.086,1.586,14.62,0.336,33.15,27.33,30.13,30.5,549895000,290185000,0.249,89.943,2025-08-15,2025-07-14
2013-06-04,39.780000,40.160000,39.600000,39.800000,15.292425,958800,0.000000,1.000000,HRL,Common Stock,Hormel Foods Corporation,"Hormel Foods Corporation is an American company founded in 1891 in Austin, Minnesota, by George A. Hormel as George A. Hormel & Company. Originally focusing on the packaging and selling of ham, Spam, sausage and other pork, chicken, beef and lamb products to consumers; by the 1980s, Hormel began offering a wider range of packaged and refrigerated foods.",48465,NYSE,USD,USA,MANUFACTURING,MEAT PACKING PLANTS,"1 HORMEL PL, AUSTIN, MN, US",https://www.hormelfoods.com,October,2025-04-30,16755299000,1306601000,22.4,3.04,14.61,1.145,0.0383,1.36,21.71,0.0627,0.0861,0.0475,0.0937,11924157000,1974364000,1.36,-0.038,0.004,32.32,1,1,10,0,0,22.4,18.45,1.405,2.086,1.586,14.62,0.336,33.15,27.33,30.13,30.5,549895000,290185000,0.249,89.943,2025-08-15,2025-07-14
2013-06-05,39.660000,39.720000,39.040000,39.060000,15.008093,895800,0.000000,1.000000,HRL,Common Stock,Hormel Foods Corporation,"Hormel Foods Corporation is an American company founded in 1891 in Austin, Minnesota, by George A. Hormel as George A. Hormel & Company. Originally focusing on the packaging and selling of ham, Spam, sausage and other pork, chicken, beef and lamb products to consumers; by the 1980s, Hormel began offering a wider range of packaged and refrigerated foods.",48465,NYSE,USD,USA,MANUFACTURING,MEAT PACKING PLANTS,"1 HORMEL PL, AUSTIN, MN, US",https://www.hormelfoods.com,October,2025-04-30,16755299000,1306601000,22.4,3.04,14.61,1.145,0.0383,1.36,21.71,0.0627,0.0861,0.0475,0.0937,11924157000,1974364000,1.36,-0.038,0.004,32.32,1,1,10,0,0,22.4,18.45,1.405,2.086,1.586,14.62,0.336,33.15,27.33,30.13,30.5,549895000,290185000,0.249,89.943,2025-08-15,2025-07-14
2013-06-06,38.980000,39.040000,38.450000,38.880000,14.938931,1457800,0.000000,1.000000,HRL,Common Stock,Hormel Foods Corporation,"Hormel Foods Corporation is an American company founded in 1891 in Austin, Minnesota, by George A. Hormel as George A. Hormel & Company. Originally focusing on the packaging and selling of ham, Spam, sausage and other pork, chicken, beef and lamb products to consumers; by the 1980s, Hormel began offering a wider range of packaged and refrigerated foods.",48465,NYSE,USD,USA,MANUFACTURING,MEAT PACKING PLANTS,"1 HORMEL PL, AUSTIN, MN, US",https://www.hormelfoods.com,October,2025-04-30,16755299000,1306601000,22.4,3.04,14.61,1.145,0.0383,1.36,21.71,0.0627,0.0861,0.0475,0.0937,11924157000,1974364000,1.36,-0.038,0.004,32.32,1,1,10,0,0,22.4,18.45,1.405,2.086,1.586,14.62,0.336,33.15,27.33,30.13,30.5,549895000,290185000,0.249,89.943,2025-08-15,2025-07-14
2013-06-07,39.200000,39.640000,39.170000,39.600000,15.215578,949900,0.000000,1.000000,HRL,Common Stock,Hormel Foods Corporation,"Hormel Foods Corporation is an American company founded in 1891 in Austin, Minnesota, by George A. Hormel as George A. Hormel & Company. Originally focusing on the packaging and selling of ham, Spam, sausage and other pork, chicken, beef and lamb products to consumers; by the 1980s, Hormel began offering a wider range of packaged and refrigerated foods.",48465,NYSE,USD,USA,MANUFACTURING,MEAT PACKING PLANTS,"1 HORMEL PL, AUSTIN, MN, US",https://www.hormelfoods.com,October,2025-04-30,16755299000,1306601000,22.4,3.04,14.61,1.145,0.0383,1.36,21.71,0.0627,0.0861,0.0475,0.0937,11924157000,1974364000,1.36,-0.038,0.004,32.32,1,1,10,0,0,22.4,18.45,1.405,2.086,1.586,14.62,0.336,33.15,27.33,30.13,30.5,549895000,290185000,0.249,89.943,2025-08-15,2025-07-14
2013-06-10,39.630000,39.730000,39.310000,39.610000,15.219420,545800,0.000000,1.000000,HRL,Common Stock,Hormel Foods Corporation,"Hormel Foods Corporation is an American company founded in 1891 in Austin, Minnesota, by George A. Hormel as George A. Hormel & Company. Originally focusing on the packaging and selling of ham, Spam, sausage and other pork, chicken, beef and lamb products to consumers; by the 1980s, Hormel began offering a wider range of packaged and refrigerated foods.",48465,NYSE,USD,USA,MANUFACTURING,MEAT PACKING PLANTS,"1 HORMEL PL, AUSTIN, MN, US",https://www.hormelfoods.com,October,2025-04-30,16755299000,1306601000,22.4,3.04,14.61,1.145,0.0383,1.36,21.71,0.0627,0.0861,0.0475,0.0937,11924157000,1974364000,1.36,-0.038,0.004,32.32,1,1,10,0,0,22.4,18.45,1.405,2.086,1.586,14.62,0.336,33.15,27.33,30.13,30.5,549895000,290185000,0.249,89.943,2025-08-15,2025-07-14
2013-06-11,39.370000,39.850000,39.200000,39.640000,15.230947,677600,0.000000,1.000000,HRL,Common Stock,Hormel Foods Corporation,"Hormel Foods Corporation is an American company founded in 1891 in Austin, Minnesota, by George A. Hormel as George A. Hormel & Company. Originally focusing on the packaging and selling of ham, Spam, sausage and other pork, chicken, beef and lamb products to consumers; by the 1980s, Hormel began offering a wider range of packaged and refrigerated foods.",48465,NYSE,USD,USA,MANUFACTURING,MEAT PACKING PLANTS,"1 HORMEL PL, AUSTIN, MN, US",https://www.hormelfoods.com,October,2025-04-30,16755299000,1306601000,22.4,3.04,14.61,1.145,0.0383,1.36,21.71,0.0627,0.0861,0.0475,0.0937,11924157000,1974364000,1.36,-0.038,0.004,32.32,1,1,10,0,0,22.4,18.45,1.405,2.086,1.586,14.62,0.336,33.15,27.33,30.13,30.5,549895000,290185000,0.249,89.943,2025-08-15,2025-07-14
2013-06-12,39.880000,39.880000,39.440000,39.500000,15.177155,586800,0.000000,1.000000,HRL,Common Stock,Hormel Foods Corporation,"Hormel Foods Corporation is an American company founded in 1891 in Austin, Minnesota, by George A. Hormel as George A. Hormel & Company. Originally focusing on the packaging and selling of ham, Spam, sausage and other pork, chicken, beef and lamb products to consumers; by the 1980s, Hormel began offering a wider range of packaged and refrigerated foods.",48465,NYSE,USD,USA,MANUFACTURING,MEAT PACKING PLANTS,"1 HORMEL PL, AUSTIN, MN, US",https://www.hormelfoods.com,October,2025-04-30,16755299000,1306601000,22.4,3.04,14.61,1.145,0.0383,1.36,21.71,0.0627,0.0861,0.0475,0.0937,11924157000,1974364000,1.36,-0.038,0.004,32.32,1,1,10,0,0,22.4,18.45,1.405,2.086,1.586,14.62,0.336,33.15,27.33,30.13,30.5,549895000,290185000,0.249,89.943,2025-08-15,2025-07-14
2013-06-13,39.450000,39.900000,39.200000,39.820000,15.300109,487100,0.000000,1.000000,HRL,Common Stock,Hormel Foods Corporation,"Hormel Foods Corporation is an American company founded in 1891 in Austin, Minnesota, by George A. Hormel as George A. Hormel & Company. Originally focusing on the packaging and selling of ham, Spam, sausage and other pork, chicken, beef and lamb products to consumers; by the 1980s, Hormel began offering a wider range of packaged and refrigerated foods.",48465,NYSE,USD,USA,MANUFACTURING,MEAT PACKING PLANTS,"1 HORMEL PL, AUSTIN, MN, US",https://www.hormelfoods.com,October,2025-04-30,16755299000,1306601000,22.4,3.04,14.61,1.145,0.0383,1.36,21.71,0.0627,0.0861,0.0475,0.0937,11924157000,1974364000,1.36,-0.038,0.004,32.32,1,1,10,0,0,22.4,18.45,1.405,2.086,1.586,14.62,0.336,33.15,27.33,30.13,30.5,549895000,290185000,0.249,89.943,2025-08-15,2025-07-14
2013-06-14,39.580000,40.200000,39.580000,40.130000,15.419221,1070900,0.000000,1.000000,HRL,Common Stock,Hormel Foods Corporation,"Hormel Foods Corporation is an American company founded in 1891 in Austin, Minnesota, by George A. Hormel as George A. Hormel & Company. Originally focusing on the packaging and selling of ham, Spam, sausage and other pork, chicken, beef and lamb products to consumers; by the 1980s, Hormel began offering a wider range of packaged and refrigerated foods.",48465,NYSE,USD,USA,MANUFACTURING,MEAT PACKING PLANTS,"1 HORMEL PL, AUSTIN, MN, US",https://www.hormelfoods.com,October,2025-04-30,16755299000,1306601000,22.4,3.04,14.61,1.145,0.0383,1.36,21.71,0.0627,0.0861,0.0475,0.0937,11924157000,1974364000,1.36,-0.038,0.004,32.32,1,1,10,0,0,22.4,18.45,1.405,2.086,1.586,14.62,0.336,33.15,27.33,30.13,30.5,549895000,290185000,0.249,89.943,2025-08-15,2025-07-14
2013-06-17,40.310000,40.930000,40.270000,40.650000,15.619022,732200,0.000000,1.000000,HRL,Common Stock,Hormel Foods Corporation,"Hormel Foods Corporation is an American company founded in 1891 in Austin, Minnesota, by George A. Hormel as George A. Hormel & Company. Originally focusing on the packaging and selling of ham, Spam, sausage and other pork, chicken, beef and lamb products to consumers; by the 1980s, Hormel began offering a wider range of packaged and refrigerated foods.",48465,NYSE,USD,USA,MANUFACTURING,MEAT PACKING PLANTS,"1 HORMEL PL, AUSTIN, MN, US",https://www.hormelfoods.com,October,2025-04-30,16755299000,1306601000,22.4,3.04,14.61,1.145,0.0383,1.36,21.71,0.0627,0.0861,0.0475,0.0937,11924157000,1974364000,1.36,-0.038,0.004,32.32,1,1,10,0,0,22.4,18.45,1.405,2.086,1.586,14.62,0.336,33.15,27.33,30.13,30.5,549895000,290185000,0.249,89.943,2025-08-15,2025-07-14
2013-06-18,38.810000,39.410000,38.510000,39.190000,15.058043,2844500,0.000000,1.000000,HRL,Common Stock,Hormel Foods Corporation,"Hormel Foods Corporation is an American company founded in 1891 in Austin, Minnesota, by George A. Hormel as George A. Hormel & Company. Originally focusing on the packaging and selling of ham, Spam, sausage and other pork, chicken, beef and lamb products to consumers; by the 1980s, Hormel began offering a wider range of packaged and refrigerated foods.",48465,NYSE,USD,USA,MANUFACTURING,MEAT PACKING PLANTS,"1 HORMEL PL, AUSTIN, MN, US",https://www.hormelfoods.com,October,2025-04-30,16755299000,1306601000,22.4,3.04,14.61,1.145,0.0383,1.36,21.71,0.0627,0.0861,0.0475,0.0937,11924157000,1974364000,1.36,-0.038,0.004,32.32,1,1,10,0,0,22.4,18.45,1.405,2.086,1.586,14.62,0.336,33.15,27.33,30.13,30.5,549895000,290185000,0.249,89.943,2025-08-15,2025-07-14
2013-06-19,39.230000,39.760000,38.850000,38.870000,14.935089,1461900,0.000000,1.000000,HRL,Common Stock,Hormel Foods Corporation,"Hormel Foods Corporation is an American company founded in 1891 in Austin, Minnesota, by George A. Hormel as George A. Hormel & Company. Originally focusing on the packaging and selling of ham, Spam, sausage and other pork, chicken, beef and lamb products to consumers; by the 1980s, Hormel began offering a wider range of packaged and refrigerated foods.",48465,NYSE,USD,USA,MANUFACTURING,MEAT PACKING PLANTS,"1 HORMEL PL, AUSTIN, MN, US",https://www.hormelfoods.com,October,2025-04-30,16755299000,1306601000,22.4,3.04,14.61,1.145,0.0383,1.36,21.71,0.0627,0.0861,0.0475,0.0937,11924157000,1974364000,1.36,-0.038,0.004,32.32,1,1,10,0,0,22.4,18.45,1.405,2.086,1.586,14.62,0.336,33.15,27.33,30.13,30.5,549895000,290185000,0.249,89.943,2025-08-15,2025-07-14
2013-06-20,38.780000,38.780000,37.540000,37.620000,14.454799,1385500,0.000000,1.000000,HRL,Common Stock,Hormel Foods Corporation,"Hormel Foods Corporation is an American company founded in 1891 in Austin, Minnesota, by George A. Hormel as George A. Hormel & Company. Originally focusing on the packaging and selling of ham, Spam, sausage and other pork, chicken, beef and lamb products to consumers; by the 1980s, Hormel began offering a wider range of packaged and refrigerated foods.",48465,NYSE,USD,USA,MANUFACTURING,MEAT PACKING PLANTS,"1 HORMEL PL, AUSTIN, MN, US",https://www.hormelfoods.com,October,2025-04-30,16755299000,1306601000,22.4,3.04,14.61,1.145,0.0383,1.36,21.71,0.0627,0.0861,0.0475,0.0937,11924157000,1974364000,1.36,-0.038,0.004,32.32,1,1,10,0,0,22.4,18.45,1.405,2.086,1.586,14.62,0.336,33.15,27.33,30.13,30.5,549895000,290185000,0.249,89.943,2025-08-15,2025-07-14
2013-06-21,37.910000,38.115000,37.460000,37.900000,14.562384,1289200,0.000000,1.000000,HRL,Common Stock,Hormel Foods Corporation,"Hormel Foods Corporation is an American company founded in 1891 in Austin, Minnesota, by George A. Hormel as George A. Hormel & Company. Originally focusing on the packaging and selling of ham, Spam, sausage and other pork, chicken, beef and lamb products to consumers; by the 1980s, Hormel began offering a wider range of packaged and refrigerated foods.",48465,NYSE,USD,USA,MANUFACTURING,MEAT PACKING PLANTS,"1 HORMEL PL, AUSTIN, MN, US",https://www.hormelfoods.com,October,2025-04-30,16755299000,1306601000,22.4,3.04,14.61,1.145,0.0383,1.36,21.71,0.0627,0.0861,0.0475,0.0937,11924157000,1974364000,1.36,-0.038,0.004,32.32,1,1,10,0,0,22.4,18.45,1.405,2.086,1.586,14.62,0.336,33.15,27.33,30.13,30.5,549895000,290185000,0.249,89.943,2025-08-15,2025-07-14
2013-06-24,37.580000,38.400000,37.540000,37.980000,14.593123,996300,0.000000,1.000000,HRL,Common Stock,Hormel Foods Corporation,"Hormel Foods Corporation is an American company founded in 1891 in Austin, Minnesota, by George A. Hormel as George A. Hormel & Company. Originally focusing on the packaging and selling of ham, Spam, sausage and other pork, chicken, beef and lamb products to consumers; by the 1980s, Hormel began offering a wider range of packaged and refrigerated foods.",48465,NYSE,USD,USA,MANUFACTURING,MEAT PACKING PLANTS,"1 HORMEL PL, AUSTIN, MN, US",https://www.hormelfoods.com,October,2025-04-30,16755299000,1306601000,22.4,3.04,14.61,1.145,0.0383,1.36,21.71,0.0627,0.0861,0.0475,0.0937,11924157000,1974364000,1.36,-0.038,0.004,32.32,1,1,10,0,0,22.4,18.45,1.405,2.086,1.586,14.62,0.336,33.15,27.33,30.13,30.5,549895000,290185000,0.249,89.943,2025-08-15,2025-07-14
2013-06-25,38.270000,38.460000,37.940000,38.100000,14.639231,1189800,0.000000,1.000000,HRL,Common Stock,Hormel Foods Corporation,"Hormel Foods Corporation is an American company founded in 1891 in Austin, Minnesota, by George A. Hormel as George A. Hormel & Company. Originally focusing on the packaging and selling of ham, Spam, sausage and other pork, chicken, beef and lamb products to consumers; by the 1980s, Hormel began offering a wider range of packaged and refrigerated foods.",48465,NYSE,USD,USA,MANUFACTURING,MEAT PACKING PLANTS,"1 HORMEL PL, AUSTIN, MN, US",https://www.hormelfoods.com,October,2025-04-30,16755299000,1306601000,22.4,3.04,14.61,1.145,0.0383,1.36,21.71,0.0627,0.0861,0.0475,0.0937,11924157000,1974364000,1.36,-0.038,0.004,32.32,1,1,10,0,0,22.4,18.45,1.405,2.086,1.586,14.62,0.336,33.15,27.33,30.13,30.5,549895000,290185000,0.249,89.943,2025-08-15,2025-07-14
2013-06-26,38.390000,38.830000,38.300000,38.530000,14.804450,718400,0.000000,1.000000,HRL,Common Stock,Hormel Foods Corporation,"Hormel Foods Corporation is an American company founded in 1891 in Austin, Minnesota, by George A. Hormel as George A. Hormel & Company. Originally focusing on the packaging and selling of ham, Spam, sausage and other pork, chicken, beef and lamb products to consumers; by the 1980s, Hormel began offering a wider range of packaged and refrigerated foods.",48465,NYSE,USD,USA,MANUFACTURING,MEAT PACKING PLANTS,"1 HORMEL PL, AUSTIN, MN, US",https://www.hormelfoods.com,October,2025-04-30,16755299000,1306601000,22.4,3.04,14.61,1.145,0.0383,1.36,21.71,0.0627,0.0861,0.0475,0.0937,11924157000,1974364000,1.36,-0.038,0.004,32.32,1,1,10,0,0,22.4,18.45,1.405,2.086,1.586,14.62,0.336,33.15,27.33,30.13,30.5,549895000,290185000,0.249,89.943,2025-08-15,2025-07-14
2013-06-27,38.760000,39.080000,38.580000,38.640000,14.846716,436600,0.000000,1.000000,HRL,Common Stock,Hormel Foods Corporation,"Hormel Foods Corporation is an American company founded in 1891 in Austin, Minnesota, by George A. Hormel as George A. Hormel & Company. Originally focusing on the packaging and selling of ham, Spam, sausage and other pork, chicken, beef and lamb products to consumers; by the 1980s, Hormel began offering a wider range of packaged and refrigerated foods.",48465,NYSE,USD,USA,MANUFACTURING,MEAT PACKING PLANTS,"1 HORMEL PL, AUSTIN, MN, US",https://www.hormelfoods.com,October,2025-04-30,16755299000,1306601000,22.4,3.04,14.61,1.145,0.0383,1.36,21.71,0.0627,0.0861,0.0475,0.0937,11924157000,1974364000,1.36,-0.038,0.004,32.32,1,1,10,0,0,22.4,18.45,1.405,2.086,1.586,14.62,0.336,33.15,27.33,30.13,30.5,549895000,290185000,0.249,89.943,2025-08-15,2025-07-14
2013-06-28,38.590000,38.930000,38.520000,38.580000,14.823662,1064600,0.000000,1.000000,HRL,Common Stock,Hormel Foods Corporation,"Hormel Foods Corporation is an American company founded in 1891 in Austin, Minnesota, by George A. Hormel as George A. Hormel & Company. Originally focusing on the packaging and selling of ham, Spam, sausage and other pork, chicken, beef and lamb products to consumers; by the 1980s, Hormel began offering a wider range of packaged and refrigerated foods.",48465,NYSE,USD,USA,MANUFACTURING,MEAT PACKING PLANTS,"1 HORMEL PL, AUSTIN, MN, US",https://www.hormelfoods.com,October,2025-04-30,16755299000,1306601000,22.4,3.04,14.61,1.145,0.0383,1.36,21.71,0.0627,0.0861,0.0475,0.0937,11924157000,1974364000,1.36,-0.038,0.004,32.32,1,1,10,0,0,22.4,18.45,1.405,2.086,1.586,14.62,0.336,33.15,27.33,30.13,30.5,549895000,290185000,0.249,89.943,2025-08-15,2025-07-14
2013-07-01,38.780000,39.440000,38.780000,39.290000,15.096466,959400,0.000000,1.000000,HRL,Common Stock,Hormel Foods Corporation,"Hormel Foods Corporation is an American company founded in 1891 in Austin, Minnesota, by George A. Hormel as George A. Hormel & Company. Originally focusing on the packaging and selling of ham, Spam, sausage and other pork, chicken, beef and lamb products to consumers; by the 1980s, Hormel began offering a wider range of packaged and refrigerated foods.",48465,NYSE,USD,USA,MANUFACTURING,MEAT PACKING PLANTS,"1 HORMEL PL, AUSTIN, MN, US",https://www.hormelfoods.com,October,2025-04-30,16755299000,1306601000,22.4,3.04,14.61,1.145,0.0383,1.36,21.71,0.0627,0.0861,0.0475,0.0937,11924157000,1974364000,1.36,-0.038,0.004,32.32,1,1,10,0,0,22.4,18.45,1.405,2.086,1.586,14.62,0.336,33.15,27.33,30.13,30.5,549895000,290185000,0.249,89.943,2025-08-15,2025-07-14
2013-07-02,39.240000,39.320000,38.845000,39.010000,14.988881,790100,0.000000,1.000000,HRL,Common Stock,Hormel Foods Corporation,"Hormel Foods Corporation is an American company founded in 1891 in Austin, Minnesota, by George A. Hormel as George A. Hormel & Company. Originally focusing on the packaging and selling of ham, Spam, sausage and other pork, chicken, beef and lamb products to consumers; by the 1980s, Hormel began offering a wider range of packaged and refrigerated foods.",48465,NYSE,USD,USA,MANUFACTURING,MEAT PACKING PLANTS,"1 HORMEL PL, AUSTIN, MN, US",https://www.hormelfoods.com,October,2025-04-30,16755299000,1306601000,22.4,3.04,14.61,1.145,0.0383,1.36,21.71,0.0627,0.0861,0.0475,0.0937,11924157000,1974364000,1.36,-0.038,0.004,32.32,1,1,10,0,0,22.4,18.45,1.405,2.086,1.586,14.62,0.336,33.15,27.33,30.13,30.5,549895000,290185000,0.249,89.943,2025-08-15,2025-07-14
2013-07-03,38.910000,39.060000,38.570000,38.570000,14.819819,996600,0.000000,1.000000,HRL,Common Stock,Hormel Foods Corporation,"Hormel Foods Corporation is an American company founded in 1891 in Austin, Minnesota, by George A. Hormel as George A. Hormel & Company. Originally focusing on the packaging and selling of ham, Spam, sausage and other pork, chicken, beef and lamb products to consumers; by the 1980s, Hormel began offering a wider range of packaged and refrigerated foods.",48465,NYSE,USD,USA,MANUFACTURING,MEAT PACKING PLANTS,"1 HORMEL PL, AUSTIN, MN, US",https://www.hormelfoods.com,October,2025-04-30,16755299000,1306601000,22.4,3.04,14.61,1.145,0.0383,1.36,21.71,0.0627,0.0861,0.0475,0.0937,11924157000,1974364000,1.36,-0.038,0.004,32.32,1,1,10,0,0,22.4,18.45,1.405,2.086,1.586,14.62,0.336,33.15,27.33,30.13,30.5,549895000,290185000,0.249,89.943,2025-08-15,2025-07-14
2013-07-05,38.840000,39.120000,38.520000,39.110000,15.027305,504000,0.000000,1.000000,HRL,Common Stock,Hormel Foods Corporation,"Hormel Foods Corporation is an American company founded in 1891 in Austin, Minnesota, by George A. Hormel as George A. Hormel & Company. Originally focusing on the packaging and selling of ham, Spam, sausage and other pork, chicken, beef and lamb products to consumers; by the 1980s, Hormel began offering a wider range of packaged and refrigerated foods.",48465,NYSE,USD,USA,MANUFACTURING,MEAT PACKING PLANTS,"1 HORMEL PL, AUSTIN, MN, US",https://www.hormelfoods.com,October,2025-04-30,16755299000,1306601000,22.4,3.04,14.61,1.145,0.0383,1.36,21.71,0.0627,0.0861,0.0475,0.0937,11924157000,1974364000,1.36,-0.038,0.004,32.32,1,1,10,0,0,22.4,18.45,1.405,2.086,1.586,14.62,0.336,33.15,27.33,30.13,30.5,549895000,290185000,0.249,89.943,2025-08-15,2025-07-14
2013-07-08,39.300000,39.680000,39.190000,39.570000,15.204051,541200,0.000000,1.000000,HRL,Common Stock,Hormel Foods Corporation,"Hormel Foods Corporation is an American company founded in 1891 in Austin, Minnesota, by George A. Hormel as George A. Hormel & Company. Originally focusing on the packaging and selling of ham, Spam, sausage and other pork, chicken, beef and lamb products to consumers; by the 1980s, Hormel began offering a wider range of packaged and refrigerated foods.",48465,NYSE,USD,USA,MANUFACTURING,MEAT PACKING PLANTS,"1 HORMEL PL, AUSTIN, MN, US",https://www.hormelfoods.com,October,2025-04-30,16755299000,1306601000,22.4,3.04,14.61,1.145,0.0383,1.36,21.71,0.0627,0.0861,0.0475,0.0937,11924157000,1974364000,1.36,-0.038,0.004,32.32,1,1,10,0,0,22.4,18.45,1.405,2.086,1.586,14.62,0.336,33.15,27.33,30.13,30.5,549895000,290185000,0.249,89.943,2025-08-15,2025-07-14
2013-07-09,39.750000,39.870000,39.470000,39.770000,15.280898,749500,0.000000,1.000000,HRL,Common Stock,Hormel Foods Corporation,"Hormel Foods Corporation is an American company founded in 1891 in Austin, Minnesota, by George A. Hormel as George A. Hormel & Company. Originally focusing on the packaging and selling of ham, Spam, sausage and other pork, chicken, beef and lamb products to consumers; by the 1980s, Hormel began offering a wider range of packaged and refrigerated foods.",48465,NYSE,USD,USA,MANUFACTURING,MEAT PACKING PLANTS,"1 HORMEL PL, AUSTIN, MN, US",https://www.hormelfoods.com,October,2025-04-30,16755299000,1306601000,22.4,3.04,14.61,1.145,0.0383,1.36,21.71,0.0627,0.0861,0.0475,0.0937,11924157000,1974364000,1.36,-0.038,0.004,32.32,1,1,10,0,0,22.4,18.45,1.405,2.086,1.586,14.62,0.336,33.15,27.33,30.13,30.5,549895000,290185000,0.249,89.943,2025-08-15,2025-07-14
2013-07-10,39.810000,40.090000,39.560000,39.790000,15.288582,847800,0.000000,1.000000,HRL,Common Stock,Hormel Foods Corporation,"Hormel Foods Corporation is an American company founded in 1891 in Austin, Minnesota, by George A. Hormel as George A. Hormel & Company. Originally focusing on the packaging and selling of ham, Spam, sausage and other pork, chicken, beef and lamb products to consumers; by the 1980s, Hormel began offering a wider range of packaged and refrigerated foods.",48465,NYSE,USD,USA,MANUFACTURING,MEAT PACKING PLANTS,"1 HORMEL PL, AUSTIN, MN, US",https://www.hormelfoods.com,October,2025-04-30,16755299000,1306601000,22.4,3.04,14.61,1.145,0.0383,1.36,21.71,0.0627,0.0861,0.0475,0.0937,11924157000,1974364000,1.36,-0.038,0.004,32.32,1,1,10,0,0,22.4,18.45,1.405,2.086,1.586,14.62,0.336,33.15,27.33,30.13,30.5,549895000,290185000,0.249,89.943,2025-08-15,2025-07-14
