,Open,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Split Coefficient,Symbol,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,OfficialSite,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,AnalystRatingStrongBuy,AnalystRatingBuy,AnalystRatingHold,AnalystRatingSell,AnalystRatingStrongSell,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,SharesFloat,PercentInsiders,PercentInstitutions,DividendDate,ExDividendDate
2018-03-06,170.020000,171.180000,167.140000,171.080000,136.269702,192927,0.000000,1.000000,WSO,Common Stock,Watsco Inc,"Watsco, Inc. distributes air conditioning, heating and refrigeration equipment; and related parts and supplies in the United States, Canada, Mexico and Puerto Rico. The company is headquartered in Miami, Florida.",105016,NYSE,USD,USA,TRADE & SERVICES,WHOLESALE-HARDWARE & PLUMBING & HEATING EQUIPMENT & SUPPLIES,"2665 S BAYSHORE DR, STE 901, COCONUT GROVE, FL, US",https://www.watsco.com,December,2025-03-31,18415180000,775730000,34.96,3.385,70.34,10.8,0.0272,13.08,201.66,0.0698,0.07,0.104,0.208,7584412000,2043711000,13.08,-0.111,-0.022,467.85,0,3,11,2,0,34.96,30.58,2.428,6.95,2.432,23.68,1.055,564.97,418.31,453.14,487.75,34885200,32864500,0.401,106.152,2025-04-30,2025-04-15
2018-03-07,169.410000,173.430000,169.410000,172.720000,137.576005,318850,0.000000,1.000000,WSO,Common Stock,Watsco Inc,"Watsco, Inc. distributes air conditioning, heating and refrigeration equipment; and related parts and supplies in the United States, Canada, Mexico and Puerto Rico. The company is headquartered in Miami, Florida.",105016,NYSE,USD,USA,TRADE & SERVICES,WHOLESALE-HARDWARE & PLUMBING & HEATING EQUIPMENT & SUPPLIES,"2665 S BAYSHORE DR, STE 901, COCONUT GROVE, FL, US",https://www.watsco.com,December,2025-03-31,18415180000,775730000,34.96,3.385,70.34,10.8,0.0272,13.08,201.66,0.0698,0.07,0.104,0.208,7584412000,2043711000,13.08,-0.111,-0.022,467.85,0,3,11,2,0,34.96,30.58,2.428,6.95,2.432,23.68,1.055,564.97,418.31,453.14,487.75,34885200,32864500,0.401,106.152,2025-04-30,2025-04-15
2018-03-08,173.350000,174.570000,171.460000,173.970000,138.571663,214743,0.000000,1.000000,WSO,Common Stock,Watsco Inc,"Watsco, Inc. distributes air conditioning, heating and refrigeration equipment; and related parts and supplies in the United States, Canada, Mexico and Puerto Rico. The company is headquartered in Miami, Florida.",105016,NYSE,USD,USA,TRADE & SERVICES,WHOLESALE-HARDWARE & PLUMBING & HEATING EQUIPMENT & SUPPLIES,"2665 S BAYSHORE DR, STE 901, COCONUT GROVE, FL, US",https://www.watsco.com,December,2025-03-31,18415180000,775730000,34.96,3.385,70.34,10.8,0.0272,13.08,201.66,0.0698,0.07,0.104,0.208,7584412000,2043711000,13.08,-0.111,-0.022,467.85,0,3,11,2,0,34.96,30.58,2.428,6.95,2.432,23.68,1.055,564.97,418.31,453.14,487.75,34885200,32864500,0.401,106.152,2025-04-30,2025-04-15
2018-03-09,174.610000,176.970000,172.890000,176.190000,140.339951,156741,0.000000,1.000000,WSO,Common Stock,Watsco Inc,"Watsco, Inc. distributes air conditioning, heating and refrigeration equipment; and related parts and supplies in the United States, Canada, Mexico and Puerto Rico. The company is headquartered in Miami, Florida.",105016,NYSE,USD,USA,TRADE & SERVICES,WHOLESALE-HARDWARE & PLUMBING & HEATING EQUIPMENT & SUPPLIES,"2665 S BAYSHORE DR, STE 901, COCONUT GROVE, FL, US",https://www.watsco.com,December,2025-03-31,18415180000,775730000,34.96,3.385,70.34,10.8,0.0272,13.08,201.66,0.0698,0.07,0.104,0.208,7584412000,2043711000,13.08,-0.111,-0.022,467.85,0,3,11,2,0,34.96,30.58,2.428,6.95,2.432,23.68,1.055,564.97,418.31,453.14,487.75,34885200,32864500,0.401,106.152,2025-04-30,2025-04-15
2018-03-12,177.130000,182.400000,175.920000,181.710000,144.736776,540630,0.000000,1.000000,WSO,Common Stock,Watsco Inc,"Watsco, Inc. distributes air conditioning, heating and refrigeration equipment; and related parts and supplies in the United States, Canada, Mexico and Puerto Rico. The company is headquartered in Miami, Florida.",105016,NYSE,USD,USA,TRADE & SERVICES,WHOLESALE-HARDWARE & PLUMBING & HEATING EQUIPMENT & SUPPLIES,"2665 S BAYSHORE DR, STE 901, COCONUT GROVE, FL, US",https://www.watsco.com,December,2025-03-31,18415180000,775730000,34.96,3.385,70.34,10.8,0.0272,13.08,201.66,0.0698,0.07,0.104,0.208,7584412000,2043711000,13.08,-0.111,-0.022,467.85,0,3,11,2,0,34.96,30.58,2.428,6.95,2.432,23.68,1.055,564.97,418.31,453.14,487.75,34885200,32864500,0.401,106.152,2025-04-30,2025-04-15
2018-03-13,181.940000,182.700000,179.850000,181.270000,144.386304,401357,0.000000,1.000000,WSO,Common Stock,Watsco Inc,"Watsco, Inc. distributes air conditioning, heating and refrigeration equipment; and related parts and supplies in the United States, Canada, Mexico and Puerto Rico. The company is headquartered in Miami, Florida.",105016,NYSE,USD,USA,TRADE & SERVICES,WHOLESALE-HARDWARE & PLUMBING & HEATING EQUIPMENT & SUPPLIES,"2665 S BAYSHORE DR, STE 901, COCONUT GROVE, FL, US",https://www.watsco.com,December,2025-03-31,18415180000,775730000,34.96,3.385,70.34,10.8,0.0272,13.08,201.66,0.0698,0.07,0.104,0.208,7584412000,2043711000,13.08,-0.111,-0.022,467.85,0,3,11,2,0,34.96,30.58,2.428,6.95,2.432,23.68,1.055,564.97,418.31,453.14,487.75,34885200,32864500,0.401,106.152,2025-04-30,2025-04-15
2018-03-14,181.670000,183.840000,179.670000,182.140000,145.079282,348854,0.000000,1.000000,WSO,Common Stock,Watsco Inc,"Watsco, Inc. distributes air conditioning, heating and refrigeration equipment; and related parts and supplies in the United States, Canada, Mexico and Puerto Rico. The company is headquartered in Miami, Florida.",105016,NYSE,USD,USA,TRADE & SERVICES,WHOLESALE-HARDWARE & PLUMBING & HEATING EQUIPMENT & SUPPLIES,"2665 S BAYSHORE DR, STE 901, COCONUT GROVE, FL, US",https://www.watsco.com,December,2025-03-31,18415180000,775730000,34.96,3.385,70.34,10.8,0.0272,13.08,201.66,0.0698,0.07,0.104,0.208,7584412000,2043711000,13.08,-0.111,-0.022,467.85,0,3,11,2,0,34.96,30.58,2.428,6.95,2.432,23.68,1.055,564.97,418.31,453.14,487.75,34885200,32864500,0.401,106.152,2025-04-30,2025-04-15
2018-03-15,182.070000,183.470000,180.310000,181.380000,144.473922,290034,0.000000,1.000000,WSO,Common Stock,Watsco Inc,"Watsco, Inc. distributes air conditioning, heating and refrigeration equipment; and related parts and supplies in the United States, Canada, Mexico and Puerto Rico. The company is headquartered in Miami, Florida.",105016,NYSE,USD,USA,TRADE & SERVICES,WHOLESALE-HARDWARE & PLUMBING & HEATING EQUIPMENT & SUPPLIES,"2665 S BAYSHORE DR, STE 901, COCONUT GROVE, FL, US",https://www.watsco.com,December,2025-03-31,18415180000,775730000,34.96,3.385,70.34,10.8,0.0272,13.08,201.66,0.0698,0.07,0.104,0.208,7584412000,2043711000,13.08,-0.111,-0.022,467.85,0,3,11,2,0,34.96,30.58,2.428,6.95,2.432,23.68,1.055,564.97,418.31,453.14,487.75,34885200,32864500,0.401,106.152,2025-04-30,2025-04-15
2018-03-16,181.650000,183.290000,179.250000,180.250000,143.573847,1348206,0.000000,1.000000,WSO,Common Stock,Watsco Inc,"Watsco, Inc. distributes air conditioning, heating and refrigeration equipment; and related parts and supplies in the United States, Canada, Mexico and Puerto Rico. The company is headquartered in Miami, Florida.",105016,NYSE,USD,USA,TRADE & SERVICES,WHOLESALE-HARDWARE & PLUMBING & HEATING EQUIPMENT & SUPPLIES,"2665 S BAYSHORE DR, STE 901, COCONUT GROVE, FL, US",https://www.watsco.com,December,2025-03-31,18415180000,775730000,34.96,3.385,70.34,10.8,0.0272,13.08,201.66,0.0698,0.07,0.104,0.208,7584412000,2043711000,13.08,-0.111,-0.022,467.85,0,3,11,2,0,34.96,30.58,2.428,6.95,2.432,23.68,1.055,564.97,418.31,453.14,487.75,34885200,32864500,0.401,106.152,2025-04-30,2025-04-15
2018-03-19,180.020000,180.270000,176.560000,177.780000,141.606428,319510,0.000000,1.000000,WSO,Common Stock,Watsco Inc,"Watsco, Inc. distributes air conditioning, heating and refrigeration equipment; and related parts and supplies in the United States, Canada, Mexico and Puerto Rico. The company is headquartered in Miami, Florida.",105016,NYSE,USD,USA,TRADE & SERVICES,WHOLESALE-HARDWARE & PLUMBING & HEATING EQUIPMENT & SUPPLIES,"2665 S BAYSHORE DR, STE 901, COCONUT GROVE, FL, US",https://www.watsco.com,December,2025-03-31,18415180000,775730000,34.96,3.385,70.34,10.8,0.0272,13.08,201.66,0.0698,0.07,0.104,0.208,7584412000,2043711000,13.08,-0.111,-0.022,467.85,0,3,11,2,0,34.96,30.58,2.428,6.95,2.432,23.68,1.055,564.97,418.31,453.14,487.75,34885200,32864500,0.401,106.152,2025-04-30,2025-04-15
2018-03-20,178.130000,180.550000,176.460000,177.060000,141.032929,203280,0.000000,1.000000,WSO,Common Stock,Watsco Inc,"Watsco, Inc. distributes air conditioning, heating and refrigeration equipment; and related parts and supplies in the United States, Canada, Mexico and Puerto Rico. The company is headquartered in Miami, Florida.",105016,NYSE,USD,USA,TRADE & SERVICES,WHOLESALE-HARDWARE & PLUMBING & HEATING EQUIPMENT & SUPPLIES,"2665 S BAYSHORE DR, STE 901, COCONUT GROVE, FL, US",https://www.watsco.com,December,2025-03-31,18415180000,775730000,34.96,3.385,70.34,10.8,0.0272,13.08,201.66,0.0698,0.07,0.104,0.208,7584412000,2043711000,13.08,-0.111,-0.022,467.85,0,3,11,2,0,34.96,30.58,2.428,6.95,2.432,23.68,1.055,564.97,418.31,453.14,487.75,34885200,32864500,0.401,106.152,2025-04-30,2025-04-15
2018-03-21,176.560000,179.370000,176.560000,177.670000,141.518810,216724,0.000000,1.000000,WSO,Common Stock,Watsco Inc,"Watsco, Inc. distributes air conditioning, heating and refrigeration equipment; and related parts and supplies in the United States, Canada, Mexico and Puerto Rico. The company is headquartered in Miami, Florida.",105016,NYSE,USD,USA,TRADE & SERVICES,WHOLESALE-HARDWARE & PLUMBING & HEATING EQUIPMENT & SUPPLIES,"2665 S BAYSHORE DR, STE 901, COCONUT GROVE, FL, US",https://www.watsco.com,December,2025-03-31,18415180000,775730000,34.96,3.385,70.34,10.8,0.0272,13.08,201.66,0.0698,0.07,0.104,0.208,7584412000,2043711000,13.08,-0.111,-0.022,467.85,0,3,11,2,0,34.96,30.58,2.428,6.95,2.432,23.68,1.055,564.97,418.31,453.14,487.75,34885200,32864500,0.401,106.152,2025-04-30,2025-04-15
2018-03-22,176.220000,177.720000,173.780000,173.850000,138.476080,230024,0.000000,1.000000,WSO,Common Stock,Watsco Inc,"Watsco, Inc. distributes air conditioning, heating and refrigeration equipment; and related parts and supplies in the United States, Canada, Mexico and Puerto Rico. The company is headquartered in Miami, Florida.",105016,NYSE,USD,USA,TRADE & SERVICES,WHOLESALE-HARDWARE & PLUMBING & HEATING EQUIPMENT & SUPPLIES,"2665 S BAYSHORE DR, STE 901, COCONUT GROVE, FL, US",https://www.watsco.com,December,2025-03-31,18415180000,775730000,34.96,3.385,70.34,10.8,0.0272,13.08,201.66,0.0698,0.07,0.104,0.208,7584412000,2043711000,13.08,-0.111,-0.022,467.85,0,3,11,2,0,34.96,30.58,2.428,6.95,2.432,23.68,1.055,564.97,418.31,453.14,487.75,34885200,32864500,0.401,106.152,2025-04-30,2025-04-15
2018-03-23,174.230000,175.240000,172.930000,172.950000,137.759206,272080,0.000000,1.000000,WSO,Common Stock,Watsco Inc,"Watsco, Inc. distributes air conditioning, heating and refrigeration equipment; and related parts and supplies in the United States, Canada, Mexico and Puerto Rico. The company is headquartered in Miami, Florida.",105016,NYSE,USD,USA,TRADE & SERVICES,WHOLESALE-HARDWARE & PLUMBING & HEATING EQUIPMENT & SUPPLIES,"2665 S BAYSHORE DR, STE 901, COCONUT GROVE, FL, US",https://www.watsco.com,December,2025-03-31,18415180000,775730000,34.96,3.385,70.34,10.8,0.0272,13.08,201.66,0.0698,0.07,0.104,0.208,7584412000,2043711000,13.08,-0.111,-0.022,467.85,0,3,11,2,0,34.96,30.58,2.428,6.95,2.432,23.68,1.055,564.97,418.31,453.14,487.75,34885200,32864500,0.401,106.152,2025-04-30,2025-04-15
2018-03-26,174.750000,177.940000,173.290000,177.780000,141.606428,215554,0.000000,1.000000,WSO,Common Stock,Watsco Inc,"Watsco, Inc. distributes air conditioning, heating and refrigeration equipment; and related parts and supplies in the United States, Canada, Mexico and Puerto Rico. The company is headquartered in Miami, Florida.",105016,NYSE,USD,USA,TRADE & SERVICES,WHOLESALE-HARDWARE & PLUMBING & HEATING EQUIPMENT & SUPPLIES,"2665 S BAYSHORE DR, STE 901, COCONUT GROVE, FL, US",https://www.watsco.com,December,2025-03-31,18415180000,775730000,34.96,3.385,70.34,10.8,0.0272,13.08,201.66,0.0698,0.07,0.104,0.208,7584412000,2043711000,13.08,-0.111,-0.022,467.85,0,3,11,2,0,34.96,30.58,2.428,6.95,2.432,23.68,1.055,564.97,418.31,453.14,487.75,34885200,32864500,0.401,106.152,2025-04-30,2025-04-15
2018-03-27,177.920000,179.480000,174.520000,175.460000,139.758487,279735,0.000000,1.000000,WSO,Common Stock,Watsco Inc,"Watsco, Inc. distributes air conditioning, heating and refrigeration equipment; and related parts and supplies in the United States, Canada, Mexico and Puerto Rico. The company is headquartered in Miami, Florida.",105016,NYSE,USD,USA,TRADE & SERVICES,WHOLESALE-HARDWARE & PLUMBING & HEATING EQUIPMENT & SUPPLIES,"2665 S BAYSHORE DR, STE 901, COCONUT GROVE, FL, US",https://www.watsco.com,December,2025-03-31,18415180000,775730000,34.96,3.385,70.34,10.8,0.0272,13.08,201.66,0.0698,0.07,0.104,0.208,7584412000,2043711000,13.08,-0.111,-0.022,467.85,0,3,11,2,0,34.96,30.58,2.428,6.95,2.432,23.68,1.055,564.97,418.31,453.14,487.75,34885200,32864500,0.401,106.152,2025-04-30,2025-04-15
2018-03-28,175.360000,177.640000,174.560000,176.090000,140.260298,243895,0.000000,1.000000,WSO,Common Stock,Watsco Inc,"Watsco, Inc. distributes air conditioning, heating and refrigeration equipment; and related parts and supplies in the United States, Canada, Mexico and Puerto Rico. The company is headquartered in Miami, Florida.",105016,NYSE,USD,USA,TRADE & SERVICES,WHOLESALE-HARDWARE & PLUMBING & HEATING EQUIPMENT & SUPPLIES,"2665 S BAYSHORE DR, STE 901, COCONUT GROVE, FL, US",https://www.watsco.com,December,2025-03-31,18415180000,775730000,34.96,3.385,70.34,10.8,0.0272,13.08,201.66,0.0698,0.07,0.104,0.208,7584412000,2043711000,13.08,-0.111,-0.022,467.85,0,3,11,2,0,34.96,30.58,2.428,6.95,2.432,23.68,1.055,564.97,418.31,453.14,487.75,34885200,32864500,0.401,106.152,2025-04-30,2025-04-15
2018-03-29,176.200000,182.200000,176.200000,180.970000,144.147346,288619,0.000000,1.000000,WSO,Common Stock,Watsco Inc,"Watsco, Inc. distributes air conditioning, heating and refrigeration equipment; and related parts and supplies in the United States, Canada, Mexico and Puerto Rico. The company is headquartered in Miami, Florida.",105016,NYSE,USD,USA,TRADE & SERVICES,WHOLESALE-HARDWARE & PLUMBING & HEATING EQUIPMENT & SUPPLIES,"2665 S BAYSHORE DR, STE 901, COCONUT GROVE, FL, US",https://www.watsco.com,December,2025-03-31,18415180000,775730000,34.96,3.385,70.34,10.8,0.0272,13.08,201.66,0.0698,0.07,0.104,0.208,7584412000,2043711000,13.08,-0.111,-0.022,467.85,0,3,11,2,0,34.96,30.58,2.428,6.95,2.432,23.68,1.055,564.97,418.31,453.14,487.75,34885200,32864500,0.401,106.152,2025-04-30,2025-04-15
2018-04-02,180.370000,181.700000,177.140000,178.800000,142.418884,379719,0.000000,1.000000,WSO,Common Stock,Watsco Inc,"Watsco, Inc. distributes air conditioning, heating and refrigeration equipment; and related parts and supplies in the United States, Canada, Mexico and Puerto Rico. The company is headquartered in Miami, Florida.",105016,NYSE,USD,USA,TRADE & SERVICES,WHOLESALE-HARDWARE & PLUMBING & HEATING EQUIPMENT & SUPPLIES,"2665 S BAYSHORE DR, STE 901, COCONUT GROVE, FL, US",https://www.watsco.com,December,2025-03-31,18415180000,775730000,34.96,3.385,70.34,10.8,0.0272,13.08,201.66,0.0698,0.07,0.104,0.208,7584412000,2043711000,13.08,-0.111,-0.022,467.85,0,3,11,2,0,34.96,30.58,2.428,6.95,2.432,23.68,1.055,564.97,418.31,453.14,487.75,34885200,32864500,0.401,106.152,2025-04-30,2025-04-15
