,Open,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Split Coefficient,Symbol,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,OfficialSite,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,AnalystRatingStrongBuy,AnalystRatingBuy,AnalystRatingHold,AnalystRatingSell,AnalystRatingStrongSell,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,SharesFloat,PercentInsiders,PercentInstitutions,DividendDate,ExDividendDate
2010-01-19,30.840000,31.400000,30.570000,30.950000,10.316656,497400,0.000000,1.000000,SKX,Common Stock,Skechers USA Inc,"Skechers USA, Inc. designs, develops, markets and distributes footwear for men, women and children; and high-performance footwear for men and women under the Skechers brand worldwide. The company is headquartered in Manhattan Beach, California.",1065837,NYSE,USD,USA,MANUFACTURING,"FOOTWEAR, (NO RUBBER)","228 MANHATTAN BEACH BLVD, MANHATTAN BEACH, CA, US",https://www.skechers.com,December,2025-03-31,9469870000,1089820000,15.18,1.19,30.16,None,None,4.17,60.48,0.0696,0.11,0.0671,0.148,9129335000,4840179000,4.17,0.008,0.071,62.59,1,3,12,0,0,15.18,22.17,1.037,2.099,1.152,9.65,1.137,78.85,44.5,60.1,62.65,130289000,129386000,0.651,99.705,None,None
2010-01-20,30.710000,31.000000,30.010000,30.380000,10.126657,620700,0.000000,1.000000,SKX,Common Stock,Skechers USA Inc,"Skechers USA, Inc. designs, develops, markets and distributes footwear for men, women and children; and high-performance footwear for men and women under the Skechers brand worldwide. The company is headquartered in Manhattan Beach, California.",1065837,NYSE,USD,USA,MANUFACTURING,"FOOTWEAR, (NO RUBBER)","228 MANHATTAN BEACH BLVD, MANHATTAN BEACH, CA, US",https://www.skechers.com,December,2025-03-31,9469870000,1089820000,15.18,1.19,30.16,None,None,4.17,60.48,0.0696,0.11,0.0671,0.148,9129335000,4840179000,4.17,0.008,0.071,62.59,1,3,12,0,0,15.18,22.17,1.037,2.099,1.152,9.65,1.137,78.85,44.5,60.1,62.65,130289000,129386000,0.651,99.705,None,None
2010-01-21,30.490000,30.525000,29.270000,29.290000,9.763324,552600,0.000000,1.000000,SKX,Common Stock,Skechers USA Inc,"Skechers USA, Inc. designs, develops, markets and distributes footwear for men, women and children; and high-performance footwear for men and women under the Skechers brand worldwide. The company is headquartered in Manhattan Beach, California.",1065837,NYSE,USD,USA,MANUFACTURING,"FOOTWEAR, (NO RUBBER)","228 MANHATTAN BEACH BLVD, MANHATTAN BEACH, CA, US",https://www.skechers.com,December,2025-03-31,9469870000,1089820000,15.18,1.19,30.16,None,None,4.17,60.48,0.0696,0.11,0.0671,0.148,9129335000,4840179000,4.17,0.008,0.071,62.59,1,3,12,0,0,15.18,22.17,1.037,2.099,1.152,9.65,1.137,78.85,44.5,60.1,62.65,130289000,129386000,0.651,99.705,None,None
2010-01-22,29.200000,30.420000,28.980000,29.350000,9.783324,888200,0.000000,1.000000,SKX,Common Stock,Skechers USA Inc,"Skechers USA, Inc. designs, develops, markets and distributes footwear for men, women and children; and high-performance footwear for men and women under the Skechers brand worldwide. The company is headquartered in Manhattan Beach, California.",1065837,NYSE,USD,USA,MANUFACTURING,"FOOTWEAR, (NO RUBBER)","228 MANHATTAN BEACH BLVD, MANHATTAN BEACH, CA, US",https://www.skechers.com,December,2025-03-31,9469870000,1089820000,15.18,1.19,30.16,None,None,4.17,60.48,0.0696,0.11,0.0671,0.148,9129335000,4840179000,4.17,0.008,0.071,62.59,1,3,12,0,0,15.18,22.17,1.037,2.099,1.152,9.65,1.137,78.85,44.5,60.1,62.65,130289000,129386000,0.651,99.705,None,None
2010-01-25,29.560000,29.670000,28.510000,28.620000,9.539990,641400,0.000000,1.000000,SKX,Common Stock,Skechers USA Inc,"Skechers USA, Inc. designs, develops, markets and distributes footwear for men, women and children; and high-performance footwear for men and women under the Skechers brand worldwide. The company is headquartered in Manhattan Beach, California.",1065837,NYSE,USD,USA,MANUFACTURING,"FOOTWEAR, (NO RUBBER)","228 MANHATTAN BEACH BLVD, MANHATTAN BEACH, CA, US",https://www.skechers.com,December,2025-03-31,9469870000,1089820000,15.18,1.19,30.16,None,None,4.17,60.48,0.0696,0.11,0.0671,0.148,9129335000,4840179000,4.17,0.008,0.071,62.59,1,3,12,0,0,15.18,22.17,1.037,2.099,1.152,9.65,1.137,78.85,44.5,60.1,62.65,130289000,129386000,0.651,99.705,None,None
2010-01-26,28.300000,28.800000,28.090000,28.150000,9.383324,773500,0.000000,1.000000,SKX,Common Stock,Skechers USA Inc,"Skechers USA, Inc. designs, develops, markets and distributes footwear for men, women and children; and high-performance footwear for men and women under the Skechers brand worldwide. The company is headquartered in Manhattan Beach, California.",1065837,NYSE,USD,USA,MANUFACTURING,"FOOTWEAR, (NO RUBBER)","228 MANHATTAN BEACH BLVD, MANHATTAN BEACH, CA, US",https://www.skechers.com,December,2025-03-31,9469870000,1089820000,15.18,1.19,30.16,None,None,4.17,60.48,0.0696,0.11,0.0671,0.148,9129335000,4840179000,4.17,0.008,0.071,62.59,1,3,12,0,0,15.18,22.17,1.037,2.099,1.152,9.65,1.137,78.85,44.5,60.1,62.65,130289000,129386000,0.651,99.705,None,None
2010-01-27,28.020000,28.850000,27.660000,28.720000,9.573324,569500,0.000000,1.000000,SKX,Common Stock,Skechers USA Inc,"Skechers USA, Inc. designs, develops, markets and distributes footwear for men, women and children; and high-performance footwear for men and women under the Skechers brand worldwide. The company is headquartered in Manhattan Beach, California.",1065837,NYSE,USD,USA,MANUFACTURING,"FOOTWEAR, (NO RUBBER)","228 MANHATTAN BEACH BLVD, MANHATTAN BEACH, CA, US",https://www.skechers.com,December,2025-03-31,9469870000,1089820000,15.18,1.19,30.16,None,None,4.17,60.48,0.0696,0.11,0.0671,0.148,9129335000,4840179000,4.17,0.008,0.071,62.59,1,3,12,0,0,15.18,22.17,1.037,2.099,1.152,9.65,1.137,78.85,44.5,60.1,62.65,130289000,129386000,0.651,99.705,None,None
2010-01-28,28.690000,28.800000,28.110000,28.230000,9.409991,378300,0.000000,1.000000,SKX,Common Stock,Skechers USA Inc,"Skechers USA, Inc. designs, develops, markets and distributes footwear for men, women and children; and high-performance footwear for men and women under the Skechers brand worldwide. The company is headquartered in Manhattan Beach, California.",1065837,NYSE,USD,USA,MANUFACTURING,"FOOTWEAR, (NO RUBBER)","228 MANHATTAN BEACH BLVD, MANHATTAN BEACH, CA, US",https://www.skechers.com,December,2025-03-31,9469870000,1089820000,15.18,1.19,30.16,None,None,4.17,60.48,0.0696,0.11,0.0671,0.148,9129335000,4840179000,4.17,0.008,0.071,62.59,1,3,12,0,0,15.18,22.17,1.037,2.099,1.152,9.65,1.137,78.85,44.5,60.1,62.65,130289000,129386000,0.651,99.705,None,None
2010-01-29,28.410000,28.820000,27.660000,28.060000,9.353324,719200,0.000000,1.000000,SKX,Common Stock,Skechers USA Inc,"Skechers USA, Inc. designs, develops, markets and distributes footwear for men, women and children; and high-performance footwear for men and women under the Skechers brand worldwide. The company is headquartered in Manhattan Beach, California.",1065837,NYSE,USD,USA,MANUFACTURING,"FOOTWEAR, (NO RUBBER)","228 MANHATTAN BEACH BLVD, MANHATTAN BEACH, CA, US",https://www.skechers.com,December,2025-03-31,9469870000,1089820000,15.18,1.19,30.16,None,None,4.17,60.48,0.0696,0.11,0.0671,0.148,9129335000,4840179000,4.17,0.008,0.071,62.59,1,3,12,0,0,15.18,22.17,1.037,2.099,1.152,9.65,1.137,78.85,44.5,60.1,62.65,130289000,129386000,0.651,99.705,None,None
2010-02-01,28.150000,28.290000,27.630000,27.880000,9.293324,503200,0.000000,1.000000,SKX,Common Stock,Skechers USA Inc,"Skechers USA, Inc. designs, develops, markets and distributes footwear for men, women and children; and high-performance footwear for men and women under the Skechers brand worldwide. The company is headquartered in Manhattan Beach, California.",1065837,NYSE,USD,USA,MANUFACTURING,"FOOTWEAR, (NO RUBBER)","228 MANHATTAN BEACH BLVD, MANHATTAN BEACH, CA, US",https://www.skechers.com,December,2025-03-31,9469870000,1089820000,15.18,1.19,30.16,None,None,4.17,60.48,0.0696,0.11,0.0671,0.148,9129335000,4840179000,4.17,0.008,0.071,62.59,1,3,12,0,0,15.18,22.17,1.037,2.099,1.152,9.65,1.137,78.85,44.5,60.1,62.65,130289000,129386000,0.651,99.705,None,None
2010-02-02,27.840000,30.070000,27.840000,29.780000,9.926657,1032700,0.000000,1.000000,SKX,Common Stock,Skechers USA Inc,"Skechers USA, Inc. designs, develops, markets and distributes footwear for men, women and children; and high-performance footwear for men and women under the Skechers brand worldwide. The company is headquartered in Manhattan Beach, California.",1065837,NYSE,USD,USA,MANUFACTURING,"FOOTWEAR, (NO RUBBER)","228 MANHATTAN BEACH BLVD, MANHATTAN BEACH, CA, US",https://www.skechers.com,December,2025-03-31,9469870000,1089820000,15.18,1.19,30.16,None,None,4.17,60.48,0.0696,0.11,0.0671,0.148,9129335000,4840179000,4.17,0.008,0.071,62.59,1,3,12,0,0,15.18,22.17,1.037,2.099,1.152,9.65,1.137,78.85,44.5,60.1,62.65,130289000,129386000,0.651,99.705,None,None
2010-02-03,29.700000,29.750000,28.380000,28.600000,9.533324,593200,0.000000,1.000000,SKX,Common Stock,Skechers USA Inc,"Skechers USA, Inc. designs, develops, markets and distributes footwear for men, women and children; and high-performance footwear for men and women under the Skechers brand worldwide. The company is headquartered in Manhattan Beach, California.",1065837,NYSE,USD,USA,MANUFACTURING,"FOOTWEAR, (NO RUBBER)","228 MANHATTAN BEACH BLVD, MANHATTAN BEACH, CA, US",https://www.skechers.com,December,2025-03-31,9469870000,1089820000,15.18,1.19,30.16,None,None,4.17,60.48,0.0696,0.11,0.0671,0.148,9129335000,4840179000,4.17,0.008,0.071,62.59,1,3,12,0,0,15.18,22.17,1.037,2.099,1.152,9.65,1.137,78.85,44.5,60.1,62.65,130289000,129386000,0.651,99.705,None,None
2010-02-04,28.390000,28.590000,27.310000,27.480000,9.159991,955700,0.000000,1.000000,SKX,Common Stock,Skechers USA Inc,"Skechers USA, Inc. designs, develops, markets and distributes footwear for men, women and children; and high-performance footwear for men and women under the Skechers brand worldwide. The company is headquartered in Manhattan Beach, California.",1065837,NYSE,USD,USA,MANUFACTURING,"FOOTWEAR, (NO RUBBER)","228 MANHATTAN BEACH BLVD, MANHATTAN BEACH, CA, US",https://www.skechers.com,December,2025-03-31,9469870000,1089820000,15.18,1.19,30.16,None,None,4.17,60.48,0.0696,0.11,0.0671,0.148,9129335000,4840179000,4.17,0.008,0.071,62.59,1,3,12,0,0,15.18,22.17,1.037,2.099,1.152,9.65,1.137,78.85,44.5,60.1,62.65,130289000,129386000,0.651,99.705,None,None
2010-02-05,27.470000,27.770000,26.760000,27.610000,9.203324,628600,0.000000,1.000000,SKX,Common Stock,Skechers USA Inc,"Skechers USA, Inc. designs, develops, markets and distributes footwear for men, women and children; and high-performance footwear for men and women under the Skechers brand worldwide. The company is headquartered in Manhattan Beach, California.",1065837,NYSE,USD,USA,MANUFACTURING,"FOOTWEAR, (NO RUBBER)","228 MANHATTAN BEACH BLVD, MANHATTAN BEACH, CA, US",https://www.skechers.com,December,2025-03-31,9469870000,1089820000,15.18,1.19,30.16,None,None,4.17,60.48,0.0696,0.11,0.0671,0.148,9129335000,4840179000,4.17,0.008,0.071,62.59,1,3,12,0,0,15.18,22.17,1.037,2.099,1.152,9.65,1.137,78.85,44.5,60.1,62.65,130289000,129386000,0.651,99.705,None,None
2010-02-08,27.660000,28.200000,27.180000,27.250000,9.083324,596100,0.000000,1.000000,SKX,Common Stock,Skechers USA Inc,"Skechers USA, Inc. designs, develops, markets and distributes footwear for men, women and children; and high-performance footwear for men and women under the Skechers brand worldwide. The company is headquartered in Manhattan Beach, California.",1065837,NYSE,USD,USA,MANUFACTURING,"FOOTWEAR, (NO RUBBER)","228 MANHATTAN BEACH BLVD, MANHATTAN BEACH, CA, US",https://www.skechers.com,December,2025-03-31,9469870000,1089820000,15.18,1.19,30.16,None,None,4.17,60.48,0.0696,0.11,0.0671,0.148,9129335000,4840179000,4.17,0.008,0.071,62.59,1,3,12,0,0,15.18,22.17,1.037,2.099,1.152,9.65,1.137,78.85,44.5,60.1,62.65,130289000,129386000,0.651,99.705,None,None
2010-02-09,27.580000,28.320000,27.490000,27.890000,9.296657,609700,0.000000,1.000000,SKX,Common Stock,Skechers USA Inc,"Skechers USA, Inc. designs, develops, markets and distributes footwear for men, women and children; and high-performance footwear for men and women under the Skechers brand worldwide. The company is headquartered in Manhattan Beach, California.",1065837,NYSE,USD,USA,MANUFACTURING,"FOOTWEAR, (NO RUBBER)","228 MANHATTAN BEACH BLVD, MANHATTAN BEACH, CA, US",https://www.skechers.com,December,2025-03-31,9469870000,1089820000,15.18,1.19,30.16,None,None,4.17,60.48,0.0696,0.11,0.0671,0.148,9129335000,4840179000,4.17,0.008,0.071,62.59,1,3,12,0,0,15.18,22.17,1.037,2.099,1.152,9.65,1.137,78.85,44.5,60.1,62.65,130289000,129386000,0.651,99.705,None,None
2010-02-10,28.250000,28.350000,27.380000,27.400000,9.133324,450500,0.000000,1.000000,SKX,Common Stock,Skechers USA Inc,"Skechers USA, Inc. designs, develops, markets and distributes footwear for men, women and children; and high-performance footwear for men and women under the Skechers brand worldwide. The company is headquartered in Manhattan Beach, California.",1065837,NYSE,USD,USA,MANUFACTURING,"FOOTWEAR, (NO RUBBER)","228 MANHATTAN BEACH BLVD, MANHATTAN BEACH, CA, US",https://www.skechers.com,December,2025-03-31,9469870000,1089820000,15.18,1.19,30.16,None,None,4.17,60.48,0.0696,0.11,0.0671,0.148,9129335000,4840179000,4.17,0.008,0.071,62.59,1,3,12,0,0,15.18,22.17,1.037,2.099,1.152,9.65,1.137,78.85,44.5,60.1,62.65,130289000,129386000,0.651,99.705,None,None
2010-02-11,27.400000,27.640000,27.070000,27.570000,9.189991,553200,0.000000,1.000000,SKX,Common Stock,Skechers USA Inc,"Skechers USA, Inc. designs, develops, markets and distributes footwear for men, women and children; and high-performance footwear for men and women under the Skechers brand worldwide. The company is headquartered in Manhattan Beach, California.",1065837,NYSE,USD,USA,MANUFACTURING,"FOOTWEAR, (NO RUBBER)","228 MANHATTAN BEACH BLVD, MANHATTAN BEACH, CA, US",https://www.skechers.com,December,2025-03-31,9469870000,1089820000,15.18,1.19,30.16,None,None,4.17,60.48,0.0696,0.11,0.0671,0.148,9129335000,4840179000,4.17,0.008,0.071,62.59,1,3,12,0,0,15.18,22.17,1.037,2.099,1.152,9.65,1.137,78.85,44.5,60.1,62.65,130289000,129386000,0.651,99.705,None,None
2010-02-12,27.230000,28.160000,26.950000,28.160000,9.386657,593300,0.000000,1.000000,SKX,Common Stock,Skechers USA Inc,"Skechers USA, Inc. designs, develops, markets and distributes footwear for men, women and children; and high-performance footwear for men and women under the Skechers brand worldwide. The company is headquartered in Manhattan Beach, California.",1065837,NYSE,USD,USA,MANUFACTURING,"FOOTWEAR, (NO RUBBER)","228 MANHATTAN BEACH BLVD, MANHATTAN BEACH, CA, US",https://www.skechers.com,December,2025-03-31,9469870000,1089820000,15.18,1.19,30.16,None,None,4.17,60.48,0.0696,0.11,0.0671,0.148,9129335000,4840179000,4.17,0.008,0.071,62.59,1,3,12,0,0,15.18,22.17,1.037,2.099,1.152,9.65,1.137,78.85,44.5,60.1,62.65,130289000,129386000,0.651,99.705,None,None
2010-02-16,28.630000,29.100000,28.310000,29.090000,9.696657,509800,0.000000,1.000000,SKX,Common Stock,Skechers USA Inc,"Skechers USA, Inc. designs, develops, markets and distributes footwear for men, women and children; and high-performance footwear for men and women under the Skechers brand worldwide. The company is headquartered in Manhattan Beach, California.",1065837,NYSE,USD,USA,MANUFACTURING,"FOOTWEAR, (NO RUBBER)","228 MANHATTAN BEACH BLVD, MANHATTAN BEACH, CA, US",https://www.skechers.com,December,2025-03-31,9469870000,1089820000,15.18,1.19,30.16,None,None,4.17,60.48,0.0696,0.11,0.0671,0.148,9129335000,4840179000,4.17,0.008,0.071,62.59,1,3,12,0,0,15.18,22.17,1.037,2.099,1.152,9.65,1.137,78.85,44.5,60.1,62.65,130289000,129386000,0.651,99.705,None,None
2010-02-17,29.180000,30.470000,29.180000,30.090000,10.029990,1547500,0.000000,1.000000,SKX,Common Stock,Skechers USA Inc,"Skechers USA, Inc. designs, develops, markets and distributes footwear for men, women and children; and high-performance footwear for men and women under the Skechers brand worldwide. The company is headquartered in Manhattan Beach, California.",1065837,NYSE,USD,USA,MANUFACTURING,"FOOTWEAR, (NO RUBBER)","228 MANHATTAN BEACH BLVD, MANHATTAN BEACH, CA, US",https://www.skechers.com,December,2025-03-31,9469870000,1089820000,15.18,1.19,30.16,None,None,4.17,60.48,0.0696,0.11,0.0671,0.148,9129335000,4840179000,4.17,0.008,0.071,62.59,1,3,12,0,0,15.18,22.17,1.037,2.099,1.152,9.65,1.137,78.85,44.5,60.1,62.65,130289000,129386000,0.651,99.705,None,None
2010-02-18,30.250000,30.870000,28.860000,30.000000,9.999990,1435100,0.000000,1.000000,SKX,Common Stock,Skechers USA Inc,"Skechers USA, Inc. designs, develops, markets and distributes footwear for men, women and children; and high-performance footwear for men and women under the Skechers brand worldwide. The company is headquartered in Manhattan Beach, California.",1065837,NYSE,USD,USA,MANUFACTURING,"FOOTWEAR, (NO RUBBER)","228 MANHATTAN BEACH BLVD, MANHATTAN BEACH, CA, US",https://www.skechers.com,December,2025-03-31,9469870000,1089820000,15.18,1.19,30.16,None,None,4.17,60.48,0.0696,0.11,0.0671,0.148,9129335000,4840179000,4.17,0.008,0.071,62.59,1,3,12,0,0,15.18,22.17,1.037,2.099,1.152,9.65,1.137,78.85,44.5,60.1,62.65,130289000,129386000,0.651,99.705,None,None
2010-02-19,29.790000,30.709000,29.790000,30.210000,10.069990,859900,0.000000,1.000000,SKX,Common Stock,Skechers USA Inc,"Skechers USA, Inc. designs, develops, markets and distributes footwear for men, women and children; and high-performance footwear for men and women under the Skechers brand worldwide. The company is headquartered in Manhattan Beach, California.",1065837,NYSE,USD,USA,MANUFACTURING,"FOOTWEAR, (NO RUBBER)","228 MANHATTAN BEACH BLVD, MANHATTAN BEACH, CA, US",https://www.skechers.com,December,2025-03-31,9469870000,1089820000,15.18,1.19,30.16,None,None,4.17,60.48,0.0696,0.11,0.0671,0.148,9129335000,4840179000,4.17,0.008,0.071,62.59,1,3,12,0,0,15.18,22.17,1.037,2.099,1.152,9.65,1.137,78.85,44.5,60.1,62.65,130289000,129386000,0.651,99.705,None,None
