,Open,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Split Coefficient
2010-02-03,75.430000,75.510000,74.150000,74.360000,74.360000,7203981,0.000000,1.000000
2010-02-04,73.800000,73.800000,72.050000,72.610000,72.610000,11190243,0.000000,1.000000
2010-02-05,72.250000,73.690000,71.610000,73.570000,73.570000,11737910,0.000000,1.000000
2010-02-08,73.990000,74.500000,72.930000,74.230000,74.230000,11992504,0.000000,1.000000
2010-02-09,74.720000,74.720000,73.900000,74.530000,74.530000,13563728,0.000000,1.000000
2010-02-10,74.540000,74.590000,74.250000,74.420000,74.420000,13792392,0.000000,1.000000
2010-02-11,74.500000,76.800000,74.150000,76.690000,76.690000,23040186,0.000000,1.000000
2010-02-12,77.150000,77.860000,74.570000,76.900000,76.900000,316134200,0.000000,1.000000
2010-02-16,75.880000,76.160000,75.650000,76.050000,76.050000,25006300,0.000000,1.000000
2010-02-17,76.340000,76.410000,75.440000,76.250000,76.250000,11576500,0.000000,1.000000
2010-02-18,76.190000,76.700000,75.860000,76.640000,76.640000,9288300,0.000000,1.000000
2010-02-19,76.620000,79.350000,76.500000,78.740000,78.740000,24692700,0.000000,1.000000
2010-02-22,79.280000,80.090000,78.320000,79.560000,79.560000,16954300,0.000000,1.000000
2010-02-23,79.300000,80.060000,78.980000,79.150000,79.150000,14902000,0.000000,1.000000
2010-02-24,79.540000,80.000000,78.810000,79.680000,79.680000,12045300,0.000000,1.000000
2010-02-25,79.020000,79.400000,78.630000,79.400000,79.400000,10176000,0.000000,1.000000
2010-02-26,79.670000,80.180000,79.100000,80.130000,80.130000,10651200,0.000000,1.000000
2010-03-01,79.990000,81.940000,79.140000,81.910000,81.910000,16667500,0.000000,1.000000
2010-03-02,82.290000,82.730000,80.750000,80.770000,80.770000,15162600,0.000000,1.000000
2010-03-03,81.360000,83.150000,80.750000,82.950000,82.950000,11875100,0.000000,1.000000
2010-03-04,82.950000,83.330000,82.420000,82.680000,82.680000,8268300,0.000000,1.000000
2010-03-05,83.210000,83.400000,82.820000,83.360000,83.360000,8266900,0.000000,1.000000
2010-03-08,83.570000,83.570000,82.650000,82.790000,82.790000,7878900,0.000000,1.000000
2010-03-09,82.650000,82.720000,82.020000,82.470000,82.470000,6188600,0.000000,1.000000
2010-03-10,82.540000,82.840000,81.650000,82.070000,82.070000,5880700,0.000000,1.000000
2010-03-11,81.740000,82.390000,81.410000,82.360000,82.360000,5527200,0.000000,1.000000
2010-03-12,82.630000,82.850000,81.690000,82.240000,82.240000,4731100,0.000000,1.000000
2010-03-15,82.220000,82.500000,81.819500,82.170000,82.170000,4740400,0.000000,1.000000
2010-03-16,82.280000,82.510000,81.740000,82.300000,82.300000,4542100,0.000000,1.000000
2010-03-17,82.490000,82.640000,82.010000,82.500000,82.500000,4365200,0.000000,1.000000
2010-03-18,82.500000,82.550000,82.000000,82.350000,82.350000,3732600,0.000000,1.000000
2010-03-19,82.780000,82.980000,81.800000,82.060000,82.060000,9720100,0.000000,1.000000
2010-03-22,81.550000,82.380000,81.200000,82.370000,82.370000,4107700,0.000000,1.000000
2010-03-23,82.450000,82.450000,81.700000,82.330000,82.330000,5008000,0.000000,1.000000
2010-03-24,81.960000,82.000000,81.000000,81.440000,81.440000,5773000,0.000000,1.000000
2010-03-25,81.670000,82.280000,81.360100,81.700000,81.700000,5460900,0.000000,1.000000
2010-03-26,81.680000,82.150000,80.950000,81.300000,81.300000,4816000,0.000000,1.000000
2010-03-29,81.540000,81.960000,81.540000,81.750000,81.750000,3579300,0.000000,1.000000
2010-03-30,81.540000,81.820000,81.430000,81.600000,81.600000,3618900,0.000000,1.000000
2010-03-31,81.200000,81.490000,80.810000,81.270000,81.270000,4307500,0.000000,1.000000
2010-04-01,81.600000,81.950000,81.030000,81.650000,81.650000,3213500,0.000000,1.000000
2010-04-05,81.920000,81.950000,81.000000,81.160000,81.160000,3601600,0.000000,1.000000
2010-04-06,81.000000,81.020000,80.520000,80.910000,80.910000,3238300,0.000000,1.000000
2010-04-07,80.810000,80.840000,79.510000,79.950000,79.950000,5196900,0.000000,1.000000
2010-04-08,79.450000,79.740000,79.110000,79.680000,79.680000,3972300,0.000000,1.000000
2010-04-09,79.820000,80.550000,79.510000,80.490000,80.490000,3130900,0.000000,1.000000
2010-04-12,80.800000,81.090000,80.131000,80.480000,80.480000,2341600,0.000000,1.000000
2010-04-13,80.210000,80.690000,79.700000,80.450000,80.450000,3071800,0.000000,1.000000
2010-04-14,80.560000,81.050000,80.270000,80.890000,80.890000,3267400,0.000000,1.000000
2010-04-15,80.780000,80.800000,79.800000,80.070000,80.070000,3912500,0.000000,1.000000
2010-04-16,79.850000,80.230000,75.520000,78.720000,78.720000,12106000,0.000000,1.000000
2010-04-19,78.170000,79.590000,77.580000,79.480000,79.480000,5146500,0.000000,1.000000
2010-04-20,79.870000,80.120000,79.320000,80.010000,80.010000,3447100,0.000000,1.000000
2010-04-21,80.200000,80.200000,78.110000,78.870000,78.870000,3983400,0.000000,1.000000
2010-04-22,78.250000,78.850000,77.350000,78.680000,78.680000,4402000,0.000000,1.000000
2010-04-23,78.560000,79.090000,77.950000,78.950000,78.950000,3868800,0.000000,1.000000
2010-04-26,78.990000,79.670000,78.950000,79.240000,79.240000,4657400,0.000000,1.000000
2010-04-27,78.320000,78.670000,76.570000,76.690000,76.690000,6036900,0.000000,1.000000
2010-04-28,77.000000,77.680000,76.900000,77.170000,77.170000,4355700,0.000000,1.000000
2010-04-29,77.710000,78.140000,77.640000,78.090000,78.090000,4334900,0.000000,1.000000
2010-04-30,77.900000,78.460000,77.000000,77.000000,77.000000,4841900,0.000000,1.000000
2010-05-03,77.700000,78.620000,77.460000,78.440000,78.440000,4280300,0.000000,1.000000
2010-05-04,78.050000,78.050000,76.290000,76.610000,76.610000,4662400,0.000000,1.000000
2010-05-05,75.800000,76.980000,75.510000,76.700000,76.700000,4785100,0.000000,1.000000
2010-05-06,76.410000,77.250000,71.500000,74.590000,74.590000,10384300,0.000000,1.000000
2010-05-07,74.250000,75.850000,72.730000,74.410000,74.410000,9018300,0.000000,1.000000
2010-05-10,77.070000,78.300000,76.630000,78.230000,78.230000,7535300,0.000000,1.000000
2010-05-11,77.430000,78.800000,76.860000,77.610000,77.610000,4919200,0.000000,1.000000
2010-05-12,77.690000,78.550000,77.210000,78.000000,78.000000,3611600,0.000000,1.000000
2010-05-13,77.890000,78.100000,77.170000,77.270000,77.270000,3429100,0.000000,1.000000
2010-05-14,77.150000,77.210000,75.310000,76.230000,76.230000,5366600,0.000000,1.000000
2010-05-17,76.060000,76.530000,75.020000,76.310000,76.310000,3707100,0.000000,1.000000
2010-05-18,76.360000,77.360000,75.250000,75.470000,75.470000,4386500,0.000000,1.000000
2010-05-19,75.050000,76.300000,74.260000,75.830000,75.830000,4675600,0.000000,1.000000
2010-05-20,74.400000,74.610000,72.250000,72.280000,72.280000,7728800,0.000000,1.000000
2010-05-21,71.140000,73.250000,70.000000,73.010000,73.010000,10920900,0.000000,1.000000
2010-05-24,72.310000,72.529600,70.700000,70.780000,70.780000,5304400,0.000000,1.000000
2010-05-25,69.890000,70.870000,68.480000,70.730000,70.730000,8409000,0.000000,1.000000
2010-05-26,71.480000,71.480000,70.160000,70.320000,70.320000,5414900,0.000000,1.000000
2010-05-27,71.090000,73.420000,71.090000,73.350000,73.350000,6530400,0.000000,1.000000
2010-05-28,72.400000,72.740000,70.550000,70.550000,70.550000,7820800,0.000000,1.000000
2010-06-01,70.050000,71.940000,69.950000,70.260000,70.260000,5382500,0.000000,1.000000
2010-06-02,70.510000,72.330000,70.170000,72.250000,72.250000,4913800,0.000000,1.000000
2010-06-03,72.400000,72.650000,71.300000,72.340000,72.340000,4122900,0.000000,1.000000
2010-06-04,70.910000,71.250000,69.780000,70.190000,70.190000,7387000,0.000000,1.000000
2010-06-07,70.290000,70.980000,69.800000,70.040000,70.040000,5457600,0.000000,1.000000
2010-06-08,70.200000,72.860000,69.610000,72.640000,72.640000,6710600,0.000000,1.000000
2010-06-09,72.870000,73.570000,71.360000,71.810000,71.810000,5909800,0.000000,1.000000
2010-06-10,72.310000,74.200000,72.300000,74.100000,74.100000,6174000,0.000000,1.000000
2010-06-11,73.600000,74.730000,73.250000,74.410000,74.410000,4812900,0.000000,1.000000
2010-06-14,74.870000,75.770000,74.590000,74.920000,74.920000,5646100,0.000000,1.000000
2010-06-15,75.330000,77.320000,74.800000,77.250000,77.250000,7254300,0.000000,1.000000
2010-06-16,76.860000,77.540000,76.490000,77.510000,77.510000,4848700,0.000000,1.000000
2010-06-17,77.720000,79.300000,77.560000,79.230000,79.230000,9075300,0.000000,1.000000
2010-06-18,79.450000,79.980000,79.160000,79.930000,79.930000,13211800,0.000000,1.000000
2010-06-21,80.100000,80.450000,79.150000,79.810000,79.810000,8377700,0.000000,1.000000
2010-06-22,79.540000,80.320000,79.110000,79.530000,79.530000,9059300,0.000000,1.000000
2010-06-23,79.450000,79.890000,77.810000,79.140000,79.140000,7180800,0.000000,1.000000
2010-06-24,78.870000,79.750000,78.000000,78.860000,78.860000,10153600,0.000000,1.000000
2010-06-25,79.350000,81.900000,79.250000,81.900000,81.900000,109267000,0.000000,1.000000
2010-06-28,81.260000,81.360000,80.890000,81.020000,81.020000,17628400,0.000000,1.000000
2010-06-29,80.300000,81.420000,79.550000,80.030000,80.030000,19427200,0.000000,1.000000
2010-06-30,79.800000,80.780000,79.380000,79.690000,79.690000,10967500,0.000000,1.000000
2010-07-01,79.560000,79.670000,77.930000,78.810000,78.810000,11930900,0.000000,1.000000
2010-07-02,79.050000,79.470000,76.670000,77.240000,77.240000,9319900,0.000000,1.000000
2010-07-06,77.600000,78.900000,76.720000,77.570000,77.570000,8676000,0.000000,1.000000
2010-07-07,77.760000,79.990000,77.160000,79.920000,79.920000,9977300,0.000000,1.000000
2010-07-08,79.610000,79.920000,78.730000,79.410000,79.410000,8430600,0.000000,1.000000
2010-07-09,79.270000,79.850000,78.890000,79.750000,79.750000,5558700,0.000000,1.000000
2010-07-12,79.570000,79.800000,78.660000,79.470000,79.470000,5076900,0.000000,1.000000
2010-07-13,79.750000,80.230000,79.100000,79.860000,79.860000,9216600,0.000000,1.000000
2010-07-14,79.920000,79.920000,79.050000,79.350000,79.350000,6486000,0.000000,1.000000
2010-07-15,79.490000,79.990000,78.470000,79.710000,79.710000,6454400,0.000000,1.000000
2010-07-16,79.300000,79.430000,77.000000,77.100000,77.100000,9286400,0.000000,1.000000
2010-07-19,77.370000,77.850000,76.437500,77.310000,77.310000,4895600,0.000000,1.000000
2010-07-20,76.400000,78.500000,76.300000,78.240000,78.240000,5254200,0.000000,1.000000
2010-07-21,78.520000,78.700000,76.210000,76.630000,76.630000,5781900,0.000000,1.000000
2010-07-22,77.480000,78.460000,77.250000,78.350000,78.350000,6352900,0.000000,1.000000
2010-07-23,78.210000,78.930000,77.820000,78.710000,78.710000,5414300,0.000000,1.000000
2010-07-26,78.740000,79.430000,78.280000,78.720000,78.720000,6045700,0.000000,1.000000
2010-07-27,78.900000,78.980000,78.300000,78.510000,78.510000,4993800,0.000000,1.000000
2010-07-28,78.320000,78.740000,77.550000,77.820000,77.820000,3447100,0.000000,1.000000
2010-07-29,78.470000,78.790000,77.250000,78.040000,78.040000,5098200,0.000000,1.000000
2010-07-30,77.290000,78.440000,77.290000,78.120000,78.120000,4680600,0.000000,1.000000
2010-08-02,78.780000,79.980000,78.560000,79.920000,79.920000,6292400,0.000000,1.000000
2010-08-03,79.840000,80.080000,79.570000,79.830000,79.830000,4860100,0.000000,1.000000
2010-08-04,79.990000,80.850000,79.800000,80.760000,80.760000,5380700,0.000000,1.000000
2010-08-05,80.200000,80.870000,79.895000,80.830000,80.830000,3805400,0.000000,1.000000
2010-08-06,80.190000,80.740000,78.810000,80.470000,80.470000,5508700,0.000000,1.000000
2010-08-09,80.830000,80.900000,79.840000,80.700000,80.700000,3697100,0.000000,1.000000
2010-08-10,79.960000,80.440000,79.080000,79.730000,79.730000,3296300,0.000000,1.000000
2010-08-11,78.920000,79.000000,77.410000,77.500000,77.500000,6150200,0.000000,1.000000
2010-08-12,77.000000,77.489900,76.640000,77.020000,77.020000,4136200,0.000000,1.000000
2010-08-13,76.920000,77.560000,76.740000,76.780000,76.780000,3248400,0.000000,1.000000
2010-08-16,76.500000,77.250000,76.040000,76.840000,76.840000,2949400,0.000000,1.000000
2010-08-17,77.470000,78.190000,77.000000,77.530000,77.530000,4116300,0.000000,1.000000
2010-08-18,77.700000,79.480000,77.440000,78.790000,78.790000,6553500,0.000000,1.000000
2010-08-19,78.530000,78.650000,77.360000,77.540000,77.540000,5691300,0.000000,1.000000
2010-08-20,76.850000,78.150000,76.850000,77.730000,77.730000,5400500,0.000000,1.000000
2010-08-23,77.880000,78.050000,77.210000,77.230000,77.230000,2999000,0.000000,1.000000
2010-08-24,76.400000,77.510000,76.320000,76.580000,76.580000,5319000,0.000000,1.000000
2010-08-25,76.240000,77.040000,75.620000,76.800000,76.800000,5902400,0.000000,1.000000
2010-08-26,77.110000,77.210000,76.000000,76.370000,76.370000,4489300,0.000000,1.000000
2010-08-27,76.860000,78.780000,76.670000,78.780000,78.780000,7285800,0.000000,1.000000
2010-08-30,78.220000,79.000000,77.870000,77.900000,77.900000,6012900,0.000000,1.000000
2010-08-31,77.810000,79.030000,77.480000,78.780000,78.780000,16303700,0.000000,1.000000
2010-09-01,79.300000,80.980000,78.990000,80.910000,80.910000,11057000,0.000000,1.000000
2010-09-02,80.760000,81.360000,80.220000,81.190000,81.190000,7215600,0.000000,1.000000
2010-09-03,81.370000,81.650000,80.440000,81.610000,81.610000,6615400,0.000000,1.000000
2010-09-07,80.890000,81.520000,80.710000,80.790000,80.790000,5113100,0.000000,1.000000
2010-09-08,81.140000,81.750000,81.090000,81.690000,81.690000,4799300,0.000000,1.000000
2010-09-09,81.980000,82.430000,81.650000,82.310000,82.310000,5223600,0.000000,1.000000
2010-09-10,82.170000,82.720000,82.060000,82.720000,82.720000,3964000,0.000000,1.000000
2010-09-13,82.980000,83.370000,82.740000,83.340000,83.340000,6474400,0.000000,1.000000
2010-09-14,83.260000,83.580000,82.900000,83.050000,83.050000,5468500,0.000000,1.000000
2010-09-15,82.980000,83.540000,82.340000,83.480000,83.480000,4437200,0.000000,1.000000
2010-09-16,83.420000,83.540000,82.930000,83.540000,83.540000,4365700,0.000000,1.000000
2010-09-17,83.850000,84.150000,82.720000,82.720000,82.720000,18493800,0.000000,1.000000
2010-09-20,82.840000,83.700000,82.820000,83.510000,83.510000,6108800,0.000000,1.000000
2010-09-21,83.490000,83.830000,82.820000,83.090000,83.090000,5318500,0.000000,1.000000
2010-09-22,83.180000,83.480000,82.360000,82.420000,82.420000,4491200,0.000000,1.000000
2010-09-23,82.060000,82.760000,80.980000,81.240000,81.240000,4570400,0.000000,1.000000
2010-09-24,82.090000,85.860000,82.000000,83.320000,83.320000,16046900,0.000000,1.000000
2010-09-27,83.600000,83.870000,82.800000,82.870000,82.870000,5761600,0.000000,1.000000
2010-09-28,82.850000,83.390000,82.110000,83.070000,83.070000,4616500,0.000000,1.000000
2010-09-29,82.660000,83.330000,82.200000,82.440000,82.440000,4469500,0.000000,1.000000
2010-09-30,82.830000,83.770000,82.510000,82.680000,82.680000,4908500,0.000000,1.000000
2010-10-01,83.300000,83.480000,82.330000,82.710000,82.710000,4519800,0.000000,1.000000
2010-10-04,82.410000,82.850000,81.480000,82.110000,82.110000,3858400,0.000000,1.000000
2010-10-05,82.590000,83.730000,81.750000,83.430000,83.430000,7290300,0.000000,1.000000
2010-10-06,83.260000,83.540000,82.820000,83.540000,83.540000,3359400,0.000000,1.000000
2010-10-07,83.830000,83.850000,82.580000,83.170000,83.170000,3371200,0.000000,1.000000
2010-10-08,83.410000,83.420000,82.630000,83.160000,83.160000,3493900,0.000000,1.000000
2010-10-11,83.050000,83.300000,82.580000,82.950000,82.950000,1957700,0.000000,1.000000
2010-10-12,82.640000,83.350000,82.300000,83.300000,83.300000,3500300,0.000000,1.000000
2010-10-13,83.520000,83.870000,83.210000,83.660000,83.660000,5060000,0.000000,1.000000
2010-10-14,83.790000,84.450000,83.190400,83.610000,83.610000,5265000,0.000000,1.000000
2010-10-15,84.110000,84.250000,82.970000,83.370000,83.370000,5856100,0.000000,1.000000
2010-10-18,83.220000,84.000000,83.110000,83.500000,83.500000,3830200,0.000000,1.000000
2010-10-19,82.910000,83.430000,82.010000,82.360000,82.360000,4953400,0.000000,1.000000
2010-10-20,82.550000,83.240000,82.250000,82.920000,82.920000,4309200,0.000000,1.000000
2010-10-21,82.830000,83.480000,82.500000,83.010000,83.010000,4053600,0.000000,1.000000
2010-10-22,83.070000,83.430000,82.580000,83.340000,83.340000,2683400,0.000000,1.000000
2010-10-25,83.520000,84.000000,83.280000,83.330000,83.330000,3548600,0.000000,1.000000
2010-10-26,83.000000,83.110000,81.250000,82.220000,82.220000,5239300,0.000000,1.000000
2010-10-27,81.670000,81.720000,80.130000,80.550000,80.550000,5959600,0.000000,1.000000
2010-10-28,81.080000,81.100000,80.070000,80.100000,80.100000,4381200,0.000000,1.000000
2010-10-29,80.040000,80.180000,78.720000,79.560000,79.560000,6112400,0.000000,1.000000
2010-11-01,79.760000,81.310000,79.580000,79.900000,79.900000,4332700,0.000000,1.000000
2010-11-02,80.320000,80.610000,80.000000,80.420000,80.420000,3800900,0.000000,1.000000
2010-11-03,80.790000,81.500000,80.240000,81.270000,81.270000,4396400,0.000000,1.000000
2010-11-04,82.150000,83.090000,81.690000,82.960000,82.960000,7622800,0.000000,1.000000
2010-11-05,82.640000,83.800000,82.460000,83.720000,83.720000,6006200,0.000000,1.000000
2010-11-08,83.050000,83.270000,81.890000,82.320000,82.320000,4947300,0.000000,1.000000
2010-11-09,82.270000,82.410000,80.600000,80.850000,80.850000,5320300,0.000000,1.000000
2010-11-10,80.640000,82.170000,80.640000,81.930000,81.930000,5661100,0.000000,1.000000
2010-11-11,81.300000,81.600000,80.900000,81.130000,81.130000,2957100,0.000000,1.000000
2010-11-12,80.950000,80.960000,80.160000,80.250000,80.250000,3351400,0.000000,1.000000
2010-11-15,80.480000,80.990000,80.070000,80.190000,80.190000,3626300,0.000000,1.000000
2010-11-16,80.060000,80.300000,79.650000,79.910000,79.910000,5640100,0.000000,1.000000
2010-11-17,80.130000,80.330000,79.520000,79.530000,79.530000,3753400,0.000000,1.000000
2010-11-18,80.200000,80.970000,80.030000,80.860000,80.860000,3925800,0.000000,1.000000
2010-11-19,80.520000,81.030000,80.300000,80.770000,80.770000,4219300,0.000000,1.000000
2010-11-22,80.110000,80.550000,79.700000,80.000000,80.000000,3565100,0.000000,1.000000
2010-11-23,79.490000,79.900000,79.020000,79.090000,79.090000,4320000,0.000000,1.000000
2010-11-24,79.980000,80.350000,79.430000,80.300000,80.300000,3291400,0.000000,1.000000
2010-11-26,79.410000,79.860000,79.400000,79.760000,79.760000,1849800,0.000000,1.000000
2010-11-29,79.040000,79.890000,78.820000,79.510000,79.510000,4088400,0.000000,1.000000
2010-11-30,79.060000,80.580000,79.050000,79.680000,79.680000,6824700,0.000000,1.000000
2010-12-01,80.720000,81.920000,80.250000,80.680000,80.680000,6657800,0.000000,1.000000
2010-12-02,80.940000,81.420000,80.760000,81.420000,81.420000,4908200,0.000000,1.000000
2010-12-03,80.800000,81.170000,80.200000,80.900000,80.900000,4083100,0.000000,1.000000
2010-12-06,80.730000,81.390000,80.210000,80.380000,80.380000,2399100,0.000000,1.000000
2010-12-07,80.840000,81.150000,79.790000,79.870000,79.870000,4981800,0.000000,1.000000
2010-12-08,79.770000,80.540000,79.500000,80.540000,80.540000,3889800,0.000000,1.000000
2010-12-09,80.660000,80.750000,79.850000,80.490000,80.490000,3846400,0.000000,1.000000
2010-12-10,80.470000,80.720000,79.840000,80.680000,80.680000,3627000,0.000000,1.000000
2010-12-13,80.660000,80.880000,80.160000,80.340000,80.340000,4012200,0.000000,1.000000
2010-12-14,80.330000,80.660000,79.910000,80.240000,80.240000,3182100,0.000000,1.000000
2010-12-15,79.960000,80.170000,79.480000,79.550000,79.550000,4341500,0.000000,1.000000
2010-12-16,79.610000,79.930000,79.200000,79.880000,79.880000,3950700,0.000000,1.000000
2010-12-17,79.730000,80.050000,79.320000,79.950000,79.950000,6823900,0.000000,1.000000
2010-12-20,79.950000,80.030000,79.300000,79.570000,79.570000,3205700,0.000000,1.000000
2010-12-21,79.700000,80.580000,79.590000,80.490000,80.490000,4024100,0.000000,1.000000
2010-12-22,80.410000,80.740000,79.800000,80.140000,80.140000,3737600,0.000000,1.000000
2010-12-23,80.110000,80.110000,79.670000,79.860000,79.860000,2607700,0.000000,1.000000
2010-12-27,79.810000,80.180000,79.580000,80.160000,80.160000,2218800,0.000000,1.000000
2010-12-28,80.140000,80.220000,79.870000,79.990000,79.990000,1792500,0.000000,1.000000
2010-12-29,79.930000,80.060000,79.750000,79.890000,79.890000,1816100,0.000000,1.000000
2010-12-30,80.050000,80.050000,79.290000,79.400000,79.400000,2508600,0.000000,1.000000
2010-12-31,79.270000,80.110000,79.200000,80.110000,80.110000,2935300,0.000000,1.000000
2011-01-03,80.500000,80.840000,80.220000,80.410000,80.410000,5573500,0.000000,1.000000
2011-01-04,80.330000,80.390000,79.720000,80.170000,80.170000,4020400,0.000000,1.000000
2011-01-05,79.990000,80.910000,79.800000,80.910000,80.910000,4107800,0.000000,1.000000
2011-01-06,80.930000,80.980000,80.370000,80.370000,80.370000,3938000,0.000000,1.000000
2011-01-07,80.610000,80.700000,79.500000,79.740000,79.740000,3809600,0.000000,1.000000
2011-01-10,79.520000,79.970000,79.140000,79.650000,79.650000,3521800,0.000000,1.000000
2011-01-11,79.690000,80.021400,79.210000,79.400000,79.400000,3481400,0.000000,1.000000
2011-01-12,79.920000,80.740000,79.710000,80.740000,80.740000,5436500,0.000000,1.000000
2011-01-13,80.730000,80.890000,80.290000,80.760000,80.760000,3303800,0.000000,1.000000
2011-01-14,80.630000,81.670000,80.580000,81.650000,81.650000,4786900,0.000000,1.000000
2011-01-18,81.520000,82.100000,81.500000,81.820000,81.820000,4249400,0.000000,1.000000
2011-01-19,81.810000,81.820000,80.500000,80.920000,80.920000,3932000,0.000000,1.000000
2011-01-20,80.820000,81.370000,80.500000,80.730000,80.730000,3674500,0.000000,1.000000
2011-01-21,81.180000,81.180000,80.220000,80.450000,80.450000,4444300,0.000000,1.000000
2011-01-24,81.350000,83.390000,81.290000,82.940000,82.940000,7143500,0.000000,1.000000
2011-01-25,82.840000,83.270000,82.170000,83.250000,83.250000,3863600,0.000000,1.000000
2011-01-26,83.330000,83.480000,82.910000,83.070000,83.070000,3325200,0.000000,1.000000
2011-01-27,82.740000,83.235000,82.650000,83.030000,83.030000,2817800,0.000000,1.000000
2011-01-28,83.230000,83.350000,81.470000,81.560000,81.560000,5263400,0.000000,1.000000
2011-01-31,81.930000,82.310000,81.520000,81.750000,81.750000,3434700,0.000000,1.000000
2011-02-01,82.060000,83.500000,82.060000,83.350000,83.350000,4630900,0.000000,1.000000
2011-02-02,83.010000,83.880000,82.400000,82.450000,82.450000,3616200,0.000000,1.000000
2011-02-03,82.300000,83.390000,82.210000,83.020000,83.020000,2788300,0.000000,1.000000
2011-02-04,82.900000,83.190000,82.480000,83.170000,83.170000,2582200,0.000000,1.000000
2011-02-07,83.280000,84.110000,83.280000,84.100000,84.100000,3891200,0.000000,1.000000
2011-02-08,84.010000,84.650000,83.710000,84.270000,84.270000,3593600,0.000000,1.000000
2011-02-09,83.890000,84.180000,83.350000,83.890000,83.890000,4091100,0.000000,1.000000
2011-02-10,83.750000,84.480000,83.400000,84.450000,84.450000,3216900,0.000000,1.000000
2011-02-11,84.270000,84.960000,83.670000,84.910000,84.910000,3937200,0.000000,1.000000
2011-02-14,84.940000,85.500000,84.840000,85.300000,85.300000,3177500,0.000000,1.000000
2011-02-15,85.190000,85.490000,84.520000,84.980000,84.980000,3357300,0.000000,1.000000
2011-02-16,85.180000,85.360000,84.610000,84.960000,84.960000,2714900,0.000000,1.000000
2011-02-17,84.780000,85.300000,84.600000,84.930000,84.930000,2135300,0.000000,1.000000
2011-02-18,85.070000,85.180000,84.710000,85.050000,85.050000,4107400,0.000000,1.000000
2011-02-22,84.160000,84.680000,83.010000,83.170000,83.170000,5621700,0.000000,1.000000
2011-02-23,83.300000,83.600000,82.100000,82.860000,82.860000,4098700,0.000000,1.000000
2011-02-24,82.840000,83.889700,82.470000,83.360000,83.360000,3995300,0.000000,1.000000
2011-02-25,83.650000,85.250000,83.410000,84.870000,84.870000,4621300,0.000000,1.000000
2011-02-28,86.460000,87.650000,85.550000,87.280000,87.280000,7671900,0.000000,1.000000
2011-03-01,87.540000,87.610000,85.130000,85.250000,85.250000,6301000,0.000000,1.000000
2011-03-02,85.000000,85.770000,84.620000,85.020000,85.020000,3635800,0.000000,1.000000
2011-03-03,85.800000,86.910000,85.530000,86.700000,86.700000,4719000,0.000000,1.000000
2011-03-04,86.450000,86.661400,85.010000,85.500000,85.500000,4698100,0.000000,1.000000
2011-03-07,85.780000,86.260000,85.000000,85.040000,85.040000,3665200,0.000000,1.000000
2011-03-08,85.380000,86.470000,85.250000,86.350000,86.350000,4050900,0.000000,1.000000
2011-03-09,86.000000,86.260000,85.430000,86.020000,86.020000,2544200,0.000000,1.000000
2011-03-10,85.300000,85.550000,84.980000,84.980000,84.980000,4649300,0.000000,1.000000
2011-03-11,84.200000,85.520000,84.000000,85.300000,85.300000,4220500,0.000000,1.000000
2011-03-14,84.690000,84.830000,83.800000,84.210000,84.210000,4798400,0.000000,1.000000
